price,beds,baths,house_size,land_size
14700000,3,3,2144,8.6
70000000,6,6,3050,22
17500000,4,3,2100,9
43000000,4,4,3000,6
11500000,3,2,1600,6
27500000,5,4,2400,9.5
31000000,3,3,2800,7.75
29000000,4,4,4000,10
22000000,4,4,3145,10
8800000,3,2,1356,7.5
10800000,3,2,2100,6
210000000,10,10,10000,17.5
22000000,4,3,2200,8
22000000,4,3,3000,8
21000000,4,3,3000,8
21000000,3,3,2400,11
3300000,2,1,1800,10
6800000,3,2,1500,12.5
24500000,4,3,2000,7.5
17500000,4,3,2000,9
21500000,5,3,2500,10
80000000,4,4,5000,14
10500000,2,1,1300,13.5
26000000,5,3,3500,6.5
9800000,3,3,1256,7
39000000,4,3,3224,10.7
22500000,5,4,3254,9
19000000,4,2,4500,10
120000000,4,4,5000,20
12000000,5,3,2500,8
26000000,5,4,3680,11
24000000,4,2,2000,10
26000000,5,4,3785,11
30000000,7,3,2400,12.6
22500000,4,4,3650,9
31000000,4,4,3999,10
19500000,4,4,2450,10.2
23000000,3,2,1220,7.5
13000000,3,2,1450,10
32000000,3,3,2600,10
33800000,4,4,3150,10
28000000,7,3,3650,20
28000000,4,4,4000,10
34000000,5,4,4200,26
35000000,6,6,3800,12
17500000,3,2,2000,31.5
13500000,3,2,1750,10
69000000,4,3,4500,11
65000000,5,4,3000,19
48000000,4,4,4000,15
6975000,3,1,1350,20
22500000,5,4,3210,8
13600000,3,2,1900,4
31000000,4,5,3200,6.3
14700000,3,2,2400,25
34500000,5,4,3250,9.7
22500000,5,4,3210,8.2
13500000,4,2,1300,3.5
34000000,4,3,2850,7.5
55000000,5,6,3750,12
45000000,5,5,5000,15.5
12000000,3,3,1680,6
180000000,6,6,4600,8.5
25000000,4,4,2800,10
17800000,3,3,1700,10
13500000,3,2,1456,10
6300000,2,2,800,2
20500000,4,4,2850,7.5
36000000,6,6,3200,10
20500000,4,4,2650,7
22000000,4,4,2850,6.1
8900000,5,2,2700,10
27500000,4,5,4100,10
15000000,4,3,1562,13
29000000,4,3,3500,6
16500000,4,3,2400,8.5
47000000,4,3,4100,6.8
7900000,3,1,1500,12
17500000,6,3,2200,6.7
27500000,6,5,3450,8.5
28000000,4,4,3100,10.5
13500000,3,2,1650,10
12000000,3,3,1650,10
24000000,4,4,2650,8
25000000,4,4,2800,7.2
18000000,4,4,2200,8
22000000,4,4,2700,11.6
345000000,4,3,5000,37.5
13500000,3,3,1550,10
32000000,4,4,2600,9.2
26500000,4,3,2600,10.5
40000000,5,5,4300,12.5
30000000,5,4,3145,16
24000000,4,4,2650,7
95000000,7,5,2800,12.5
28080000,3,2,2500,7.8
29700000,4,4,3100,6
10800000,3,2,2000,6
17000000,4,4,2400,8
17800000,3,3,1800,10
22000000,5,6,3800,6
26500000,4,4,2900,7
165000000,9,8,3900,18.9
42000000,4,4,3200,10
32000000,4,3,2850,7.7
9800000,3,2,1325,7
18000000,4,4,2400,10
32000000,4,3,3000,12
11000000,3,1,1600,20
30000000,4,3,3000,13.5
16000000,3,2,1500,25
22500000,4,3,3600,9
170000000,4,3,5700,20
120000000,5,5,9000,16
58000000,4,3,3500,16
21500000,5,4,2966,8.2
31500000,4,3,3150,6.5
38000000,4,3,2850,9
19800000,3,4,2500,11
8500000,2,2,2300,10.5
6500000,2,1,520,2
19000000,4,3,3000,8.5
45000000,4,3,2500,7
23000000,3,3,2000,8
22000000,4,3,2200,8
28000000,4,2,1500,9.6
40000000,3,3,2500,10
7900000,3,2,1500,8
40000000,5,5,3800,10
29500000,5,4,4120,16
4800000,2,1,1500,8.8
18500000,5,3,3000,8
16000000,3,2,1500,25
42000000,5,5,4500,11.5
21000000,4,4,3002,8
8500000,1,1,800,10
11500000,3,2,1100,8
27500000,3,1,1500,15
24500000,6,2,2650,13
19800000,5,3,3000,8
15500000,3,2,2100,14.3
57400000,6,4,3000,7
15000000,4,3,1685,13
69000000,4,3,4500,11.2
9000000,3,1,1200,12
21000000,3,3,2400,11
28000000,5,4,3150,9.5
28500000,4,4,2900,8
26000000,5,4,3600,11
29500000,4,4,3000,7.3
25500000,4,4,2900,7.5
17000000,4,4,2400,8
25000000,5,5,3000,14.68
13500000,3,3,1600,10
20000000,3,1,1000,8
44000000,3,3,4500,8
27500000,5,3,2980,15.5
6850000,4,3,500,1.2
39500000,4,4,3600,14
24000000,4,4,2650,8
115000000,4,3,3200,20
26000000,5,4,3600,11
33000000,5,4,4500,11
14000000,4,2,2000,21
20900000,4,3,3000,9
14000000,4,3,2800,19.7
48500000,4,4,3850,10.5
23500000,4,4,2480,8
25500000,5,4,3700,11
32000000,6,5,3850,12
33000000,5,4,3500,12
18500000,5,3,2789,8
9800000,3,2,1170,3.75
28500000,4,4,4300,10
60000000,3,2,3000,12.45
24000000,4,4,2850,8
17500000,4,3,2000,6.5
44000000,4,4,2400,8.5
72000000,5,4,4850,21.5
30000000,5,4,4500,16
7600000,2,1,890,11
30000000,4,3,2800,9.6
25000000,4,4,2800,7.2
6900000,2,1,1600,11
9800000,3,2,1345,7
22000000,4,4,2600,11.6
68000000,5,4,3600,9.5
38000000,4,4,3500,10
9500000,2,1,800,5
26000000,4,3,2100,7.85
16000000,3,3,1650,10
35000000,6,3,2596,15.13
20000000,4,3,3142,6.3
68000000,4,4,4500,11.2
15700000,4,3,2350,7
6500000,3,1,1000,10
16800000,4,3,2400,6.3
20500000,4,4,2900,7
5000000,3,1,1470,8.75
26000000,8,5,4000,18.5
95000000,3,3,5000,12
6500000,3,1,1000,6
35000000,5,2,3000,23
7000000,4,3,1450,2
25000000,4,3,3100,10.2
34000000,5,4,4500,10
22500000,5,4,3600,9
24000000,4,4,2650,8
8000000,3,2,1350,7
13700000,3,2,1600,10
11000000,3,3,1200,7.3
100000000,5,5,5500,20
22500000,3,1,1200,8.6
34000000,5,4,4500,10
13500000,2,1,1680,8.8
22000000,4,4,3158,10
21000000,3,4,2650,11
27500000,4,2,1800,12.9
37000000,4,4,2800,11
13900000,3,3,1600,8.5
12000000,3,1,1250,7.25
60000000,4,4,2700,10
23000000,5,4,2650,8
18000000,4,3,1600,9
55000000,7,3,3400,26
17500000,4,4,2200,8
7500000,4,1,1134,30
17500000,4,3,2100,9
16000000,4,3,2500,14
25500000,5,4,3785,11
13700000,3,2,1600,10
31000000,4,3,3576,10.8
19500000,3,2,1680,7.2
16500000,3,1,1300,11.2
17500000,4,3,3000,9
26000000,3,2,2000,8
21000000,4,4,2560,11
14500000,3,3,1400,10
22000000,4,3,2700,10
27000000,5,3,2600,6.18
40000000,6,3,3200,15
19000000,3,3,1626,10
15000000,3,3,2650,10
24000000,4,4,2600,7
9500000,3,1,1500,5
27000000,4,4,2180,8
22000000,4,4,2600,11.6
22500000,5,4,3012,9
15500000,3,2,2100,14.3
31000000,5,4,3800,7.5
15500000,4,2,2450,6.5
29500000,5,4,3986,16
14000000,4,2,1800,6.5
22000000,4,4,3210,10
13700000,3,3,1356,10
26000000,5,4,3478,11
6500000,2,1,1000,3
10500000,3,3,1400,10
6500000,3,1,1000,19.43
17500000,4,4,2750,9.5
27000000,2,1,950,10.62
26500000,4,4,3500,6.4
6000000,3,1,1600,10.6
13500000,3,3,1600,10
18800000,5,4,5100,9.5
24000000,4,4,2700,8
9000000,3,2,1400,12
50000000,4,4,3200,8.8
11800000,3,2,2000,6
29000000,4,4,3800,6.5
29000000,4,4,4000,10
22000000,4,4,3150,10
25500000,5,4,3750,11
26000000,4,4,3000,15
31500000,4,4,2800,10.5
18000000,3,4,2211,9
24000000,4,4,2650,8
6000000,3,1,850,10
15000000,3,2,3000,9.3
56500000,5,5,3091,12
250000000,5,5,6500,20
22500000,5,4,3125,9
100000000,5,6,5500,20
9500000,3,1,1700,10
29000000,4,3,2650,12
35000000,6,4,2800,10
29500000,4,4,3000,7.3
25000000,7,5,4600,15.5
18500000,4,4,2950,8
54000000,3,4,1800,12
23500000,5,3,2600,7
18000000,4,4,2100,7.3
28000000,4,4,4100,10
41000000,5,4,6000,20
19000000,4,3,3000,8.5
13000000,3,2,816,7
32000000,5,4,4250,16
22000000,4,4,2650,11.6
13500000,3,3,1600,10
26000000,4,4,3200,8
33800000,4,4,3150,10
38000000,3,2,2200,6
38000000,4,2,3370,11.5
8500000,3,2,1400,12.5
36000000,6,6,3200,10
33500000,3,3,1977,7.22
22500000,4,4,3000,6
30000000,5,3,3200,17
25500000,4,4,2150,9
40000000,5,4,3000,10
15500000,4,3,3000,6.8
21500000,5,3,2600,8.2
45000000,4,4,4000,12
8700000,3,2,1300,15.2
5500000,2,1,850,4.5
36500000,7,6,3500,6.1
29500000,5,3,2350,10
5000000,2,1,700,3
12700000,4,3,607.11,2.23
8500000,3,2,1200,6.5
55000000,6,5,5000,14.1
19000000,4,3,3000,8.5
24000000,6,4,2750,8.5
19800000,5,4,2850,8.6
25500000,4,2,3200,10
25500000,4,4,2580,8
11000000,3,1,1500,21.5
22500000,5,4,3145,9
11500000,5,4,3500,11
13500000,3,3,1600,10
17000000,2,1,1560,6
16000000,3,3,1600,10
15500000,3,2,1800,10
22500000,5,4,3250,9
15000000,4,3,1685,13
4500000,2,2,1200,3
32500000,4,4,3800,11
11800000,3,2,1200,10
21000000,4,3,3000,8
16000000,3,3,1800,10
7200000,3,1,1800,13
19000000,4,3,3000,8.5
12000000,3,3,1550,8
35000000,4,4,3250,8
34000000,5,4,4500,10
22500000,5,4,3245,9
9500000,5,3,1700,15
6300000,3,1,1500,8.5
25500000,5,4,3685,11
37000000,5,5,3800,7.5
35000000,5,5,4800,11
24000000,4,4,2500,7
45000000,5,5,6500,21
160000000,8,2,4000,12
29000000,4,3,3600,10
12000000,3,3,1350,8
16000000,2,1,1000,21
24500000,6,3,2685,13
13000000,3,3,1650,7.5
36000000,5,5,3000,10
29500000,4,4,3000,7.3
85000000,4,3,2150,21.75
70000000,4,3,3500,18
19500000,3,3,2200,6.5
17500000,4,3,3000,9
150000000,9,7,6500,8
22500000,5,4,3085,9
24000000,4,4,2850,8
29000000,4,4,4000,10
22000000,4,4,2650,11.6
33000000,5,4,3458,8
8800000,4,2,1600,5
21000000,4,3,3000,8
33500000,5,4,1500,7
17500000,4,4,2000,9
13000000,3,3,1600,10
2800000,2,1,1100,8.5
7500000,3,2,1400,2.5
8000000,3,1,1400,7
26000000,5,4,3766,11
22000000,4,3,3000,8.5
7000000,2,1,820,3
12000000,2,1,1000,10
55000000,4,4,2800,11.8
75000000,4,4,3750,35
90000000,7,2,6000,9.75
26500000,4,4,3050,7
17800000,3,3,1780,10
8000000,2,1,1600,12
175000000,6,3,4000,26
19500000,4,4,3000,8
25500000,5,4,3752,11
25500000,4,3,2700,10
21500000,5,3,2400,8.2
42000000,4,3,3500,10
37750000,5,4,3200,10
180000000,5,5,5500,38
47000000,9,5,5000,11
8700000,3,2,1600,10
16000000,2,2,950,8
17500000,4,3,2000,9
21000000,4,3,3012,8
28000000,7,3,3200,20
41500000,5,4,3500,21
40000000,5,3,3250,25
10000000,3,3,1356,7
55000000,4,3,4500,12
36000000,4,4,3500,11.5
75000000,5,4,3500,10.5
45000000,6,5,5000,27.5
48500000,4,4,3500,10
40000000,4,3,3000,6.5
15000000,4,4,1650,13
19700000,4,4,3100,8
12000000,3,3,1560,8
24000000,4,4,2650,8
89000000,4,4,5000,30
21500000,5,4,2856,8.2
17500000,4,4,2750,9.5
34000000,4,4,3200,8
36000000,5,4,3500,11.5
22000000,5,4,2850,9.5
11500000,3,2,1652,6
30000000,3,3,2850,7.5
20000000,3,3,2087,6.3
78000000,4,3,6200,30
9800000,2,2,850,7
29000000,6,3,3800,10
87000000,5,6,6300,18
42000000,5,4,4000,10.5
39000000,4,3,3500,16
7800000,3,2,1000,7
22000000,4,4,2650,11.6
16800000,3,3,2200,12
18000000,3,2,1736,24
48500000,4,4,3800,10
17800000,3,3,1700,10
26000000,4,3,2950,6.5
82500000,4,4,4500,25.8
21000000,5,5,3562,6.5
49000000,4,4,3200,10
24000000,4,4,2650,8
17800000,3,3,1700,10
16000000,3,3,2422,17.4
6200000,2,1,1200,10.5
18000000,3,3,1676,6
14500000,3,3,1982,8.6
20500000,4,4,2900,7
8800000,3,2,1450,7.5
38000000,4,3,3500,7.9
46800000,4,3,3177,10.9
26500000,7,5,3000,10
9500000,3,1,840,6
55000000,5,4,5500,12
175000000,4,4,3000,9
17000000,4,3,2000,7.7
24000000,4,4,2650,8
22000000,4,4,2865,8
30000000,5,4,4500,16
25000000,4,3,2500,8.6
17500000,4,3,2100,9
14000000,5,1,2000,10
23000000,5,4,2883,10
100000000,4,3,1800,36.95
13250000,3,1,1915,12
13500000,3,3,1800,10
28500000,4,4,2900,8
6900000,3,1,1800,8
18000000,3,3,2200,10
10000000,5,3,2500,13.5
40000000,5,4,3800,15
32000000,5,4,4650,16
11000000,3,1,1500,9.8
25500000,5,4,3654,11
22000000,4,4,2863,8
35000000,6,4,2500,7
29500000,4,4,3000,7.3
26500000,4,4,3500,6.4
21000000,4,3,3200,8
29000000,5,4,3700,6.5
18500000,3,3,1850,6.5
13500000,3,2,2500,11
16500000,2,2,1300,6.1
17500000,4,4,2200,8
7900000,3,1,1100,12.2
26000000,5,4,3600,11
28000000,7,3,3200,20
50000000,5,4,2850,7.5
30000000,5,4,4258,16
13500000,3,3,2000,12.65
29000000,4,4,4000,10
22500000,5,4,3146,9
37000000,4,3,1250,5
40000000,5,3,4000,14.1
8000000,1,2,900,3
29000000,5,4,2900,15
90000000,6,4,5000,15
38000000,5,2,3000,23
26000000,5,4,3752,11
25000000,4,4,2800,10
32000000,5,4,4520,16
14900000,5,4,2000,6.5
8000000,3,2,1250,3.5
27500000,4,4,4100,10
21000000,4,4,3100,8
24000000,4,3,3200,10
8300000,3,2,1280,11
25000000,6,6,4000,10
21500000,4,4,2860,7
8800000,3,2,1650,7.5
8600000,3,2,1200,6.7
12000000,2,1,986,3.9
12000000,3,2,1200,7
23000000,4,4,2650,8
50000000,7,2,3500,13.5
25000000,4,4,3145,8
25500000,4,4,2800,10
26500000,4,3,3500,6.4
5500000,3,2,1600,4.5
36000000,4,4,3000,10.5
22000000,4,4,2856,8
30000000,5,4,4500,16
42000000,4,3,4000,40
6800000,3,1,1500,8
220000000,4,3,4500,19
62000000,5,4,3500,24.5
36000000,4,3,2300,6.9
12000000,3,3,1500,8
69000000,4,3,4500,11.2
37500000,4,4,3000,11.5
4100000,3,1,800,2.5
35500000,4,4,3200,8
11000000,3,3,1500,10
4000000,2,1,600,2
17500000,3,2,1500,4
14500000,5,2,2300,15
155000000,6,6,6000,20
17000000,4,4,2400,8
11800000,3,2,1050,6.75
9500000,3,1,1200,12
33000000,3,2,2500,7
9250000,3,1,1450,10
36000000,4,4,3500,7.75
20000000,4,4,2500,10
95000000,5,3,3500,12.8
18500000,4,4,2856,8
22000000,4,4,2700,11.6
32000000,3,2,2205,7.5
15000000,3,3,2400,6
31000000,5,4,4560,16
14000000,4,3,2200,9
12500000,4,1,1950,28.2
100000000,4,4,3200,8.98
43000000,4,4,4200,10.67
42000000,4,3,2700,8
21500000,5,4,2960,8.2
17800000,3,3,2000,10
60000000,4,3,2800,10
15000000,4,1,1685,13
22000000,4,3,2700,10
13700000,3,3,1356,10
22000000,4,3,1700,4
17500000,4,3,3000,9
24000000,4,4,2800,8
14999999,2,1,980,11.5
16000000,3,3,1800,10
30000000,4,3,3150,6
26000000,5,4,3785,11
75000000,5,4,3000,10
8500000,3,1,1050,8
24000000,4,4,2650,8
28000000,4,2,1500,8.9
26500000,4,3,3500,6.4
4900000,3,2,2300,15
25500000,5,4,3456,11
39500000,4,3,3500,14
24800000,7,6,5300,15.5
29000000,4,4,2900,10
11200000,1,1,1375,7.2
25000000,4,5,1700,6
24000000,3,3,1800,4
30000000,5,4,4530,16
25500000,5,4,3850,11
15000000,4,4,2650,10
23500000,4,3,1500,7.75
5600000,2,1,1300,8
35000000,2,2,1500,9
13000000,3,2,1350,7.3
26500000,5,4,3250,8.2
15500000,3,2,2000,14.3
24000000,4,4,2650,8
27000000,4,3,2650,8.5
16000000,3,2,1850,25
24000000,3,2,2800,20
45000000,5,3,2500,10
13500000,3,3,1800,10
25000000,5,4,3145,10
39000000,4,4,1500,6
7500000,2,2,600,3
50000000,5,3,3200,6.3
29500000,4,4,2800,8
14000000,3,2,2100,14.3
32000000,4,3,2800,7.7
27500000,5,4,3540,8.2
32000000,3,3,1700,10
24000000,4,4,2700,8
12000000,3,3,1500,8
15000000,4,3,1900,8
9800000,3,2,1200,8.5
17500000,5,4,2000,6.75
12000000,2,2,300.5,1
40000000,4,4,2580,8
19500000,5,4,4100,6
35000000,5,4,3500,10
39000000,5,5,4500,10
60000000,3,4,4000,54.3
24000000,4,4,2450,8
29000000,5,4,3154,10
17000000,4,3,3500,10.4
21000000,4,4,2986,8
28220000,2,2,2000,8.3
20700000,4,3,1841,7
22000000,5,4,3000,10
17500000,5,2,3000,8
140000000,3,3,3000,32.42
18500000,3,2,1500,15
17500000,4,4,2000,9
45000000,5,3,3000,8.75
50000000,8,4,8000,10
60000000,4,2,2500,12
26000000,5,4,3785,11
46000000,4,2,3600,15
17500000,4,4,2250,8
22000000,5,6,3800,6
19500000,4,4,2400,10
15000000,3,3,1658,10.5
29000000,5,4,3240,10
8300000,3,2,2000,11
32000000,3,2,2200,8
28000000,7,3,3650,20
11500000,3,3,2000,7.2
11750000,3,1,900,9.4
17500000,4,3,2900,7
60000000,3,4,4000,54.3
36000000,5,4,3500,11.8
33000000,5,4,3758,9
22500000,5,4,3452,9
18000000,4,1,7800,15
9000000,3,2,1800,6.2
21000000,4,3,2200,7
36500000,4,4,2800,10
6500000,3,3,2000,6.25
65000000,5,4,4000,17.25
65000000,3,4,3500,20
20300000,3,2,2500,12.69
18000000,4,4,2100,7.3
15500000,3,2,2100,14.3
110000000,9,9,6500,36.3
5900000,3,1,1800,10
30000000,5,4,4550,16
27000000,6,3,2600,6
150000000,7,6,6500,34
78880000,5,3,2000,49.3
75000000,4,4,3317,12.71
28000000,3,3,1600,7.5
39000000,3,3,1900,18
18500000,4,3,2900,10
8000000,3,1,1300,7
17800000,3,3,1700,10
17800000,3,3,1600,10
14500000,2,1,1000,5
46000000,5,5,3000,6
24000000,4,4,2850,8
28500000,3,3,1650,6.5
27500000,4,4,2688,7
28750000,3,3,1500,12.5
29000000,4,4,4000,10
16000000,3,1,1400,25
8000000,3,2,1500,6
45000000,5,2,2700,8
29500000,4,4,3100,11
15700000,6,3,2700,8.5
55000000,3,3,3500,20.5
53235000,4,3,2500,18.2
39000000,3,3,1900,18
22000000,4,4,2650,11.6
6000000,1,1,600,4
7000000,3,2,2000,10
7200000,3,3,1000,4.5
11000000,3,2,1800,10
22500000,5,4,3600,8.5
42000000,4,4,3500,10
30000000,5,4,4530,16
20500000,4,4,2900,7
15000000,3,3,1920,10
14000000,3,2,2000,14.3
26000000,4,3,2950,7.6
120000000,5,4,4000,11.7
60000000,5,3,3024,15
22000000,4,3,2700,10
15000000,4,2,2100,10
12000000,4,1,2000,12
5800000,2,1,1500,5.3
9500000,4,3,885,3.25
15500000,5,3,2000,10
52500000,4,3,2885,20
33000000,6,5,5200,19
19700000,4,3,2650,8
70000000,4,2,3000,14
28000000,7,3,3700,20
16000000,3,2,1500,25
34000000,4,4,3600,8
9800000,3,2,1650,10
16500000,4,4,2200,6
16000000,4,3,1800,6.6
13500000,3,3,1500,10
34000000,4,3,2200,10
15500000,4,2,1800,6.5
38000000,4,3,3000,6
19700000,4,4,3120,8
21000000,4,3,3200,8
21500000,5,4,2963,8.2
12000000,4,2,2200,10
29500000,4,4,3000,7.3
13000000,3,2,2000,8.5
55000000,6,4,4200,18
33000000,10,7,4600,20
17500000,4,3,2150,10
22000000,4,4,2700,11.6
3000000,1,1,500,3
22000000,4,4,2700,11.6
20000000,5,4,3000,10
22500000,4,4,3250,9
17000000,4,4,2400,7.5
36000000,4,4,2900,9
5100000,2,2,950,3.5
35000000,4,4,3926,10
13000000,3,2,1256,15.98
13700000,3,3,1524,10
17500000,4,3,2100,9
26000000,5,4,3500,11.5
36000000,3,3,3000,8.5
6500000,3,2,800,1.5
13000000,3,2,2000,10
13800000,3,3,2140,8.6
125000000,4,5,4000,13
13500000,3,2,1550,10
12000000,3,4,1250,6.5
27500000,5,4,4000,10
14500000,3,3,1650,10.5
46000000,5,3,5760,15
24000000,4,4,2600,7
22500000,4,4,3215,9
9800000,3,2,1350,7
5800000,3,1,1850,16
6500000,3,1,1950,10.9
22000000,4,4,2200,8
16800000,4,3,2400,6.3
28000000,6,3,3200,20
17500000,4,4,2000,9
29300000,7,7,2500,9.7
24000000,4,4,2850,8
18500000,4,3,2700,6.5
16000000,3,3,1800,10
22500000,4,3,2500,10
31000000,4,4,3100,9
15000000,3,3,1600,13
180000000,8,6,4000,20.5
8200000,3,2,1500,11
21000000,4,4,2650,7
19000000,3,3,2100,9
22000000,4,3,2900,8
18500000,4,3,2980,8
65000000,6,5,4800,10
92500000,5,4,4500,17
11000000,2,2,1900,6
19500000,5,3,2900,10
17500000,3,2,1400,8
46000000,4,2,4000,11
16000000,4,2,2200,6.5
8500000,3,1,1500,3
16000000,4,3,2200,6.5
15000000,4,3,1900,8
59700000,5,5,4100,10
17000000,4,3,2805,7
48000000,2,3,2764,4.75
19500000,4,3,1480,18.5
17800000,3,3,1650,10
227500000,10,10,12500,17
17500000,4,3,2900,7
45000000,5,3,4500,16
6900000,3,1,1800,12.7
4800000,2,1,1000,5.5
32000000,4,3,3500,13
27500000,6,4,2700,6
7900000,3,2,1500,8
22000000,4,4,2650,11.6
4400000,3,1,900,3.2
24500000,4,3,3200,9
16000000,6,4,2200,10
22000000,5,3,2400,18.5
20500000,4,4,2850,7.5
23000000,4,4,2650,8
34000000,5,4,4500,10
25500000,5,4,3600,11
42500000,4,3,2700,12
15000000,3,3,1652,13
32500000,6,4,7000,8
24000000,4,4,2850,8
8200000,4,1,2500,98
22900000,3,2,3500,18.7
15700000,4,3,2200,6.72
22500000,5,4,3425,9
23000000,3,3,2200,6
8500000,4,1,1600,12
210000000,3,2,2000,20
33000000,10,6,3800,20
29500000,3,2,1500,6
31500000,9,7,6856,24
25000000,4,4,2850,6.3
22500000,5,4,3245,9
8500000,4,3,1800,5
240000000,5,4,3500,14.81
6800000,3,1,1320,11
21500000,5,4,2985,8.2
12500000,3,2,1300,6.5
17500000,4,4,2300,9
30000000,4,4,2650,6
27500000,5,4,3456,8.2
22500000,4,4,3600,10
21500000,5,3,2500,8.2
18800000,5,3,3850,9.5
120000000,5,4,1500,10
18000000,4,4,2100,7.5
26000000,4,3,3000,10
13000000,3,2,1750,5
18000000,4,4,2150,7.3
23000000,4,3,2800,10
18000000,3,4,2200,12
42000000,7,6,4000,16.72
32000000,4,3,2600,10
30000000,5,4,2000,15
18000000,4,3,2600,6.2
11000000,3,2,1400,10.9
255000000,6,6,6000,17
15000000,4,3,1678,13
140000000,4,3,3000,9
33800000,4,4,3150,10
11500000,3,2,1600,6
39000000,6,3,3000,13.3
15500000,3,2,2000,14.3
9800000,2,2,850,7
8500000,2,2,1360,6
22500000,5,4,3200,9
9750000,3,1,1050,7
17800000,3,3,1800,10
12000000,3,2,1600,8
23000000,4,3,2450,7.5
40000000,6,4,3500,12
11500000,3,2,2000,6
24000000,4,2,3200,10
9500000,3,2,1500,10.5
35000000,5,4,3500,7.5
8800000,3,2,1352,7.5
11500000,3,3,2000,7.2
28000000,8,3,3500,20
57500000,5,5,3800,20
9000000,3,3,1360,5
5000000,2,2,400,1
17800000,3,3,1700,10
22500000,4,4,3650,9
17800000,4,4,1700,10
36000000,5,4,3550,11.5
15000000,3,3,2400,6
8900000,6,3,1500,10
24000000,4,4,2654,7
17500000,4,2,2200,7
16000000,5,4,1900,6.5
11500000,3,2,2300,8.35
3600000,2,1,450,4
80000000,4,4,5000,14
155000000,6,6,6000,20
75000000,4,4,4800,35
8800000,3,2,1400,7.5
9300000,3,1,1800,10
1800000,2,1,625,2
6800000,2,2,816,3
15000000,3,2,2000,7
8000000,3,2,3012,13.5
27500000,5,2,4500,8
28000000,4,3,3000,8.5
29800000,5,3,3160,16
270000000,6,5,1000,20
22500000,5,4,3500,8.5
17000000,4,3,2000,7.7
9850000,3,2,1600,6
23000000,3,2,2500,6
29500000,4,3,2885,25
37500000,5,3,4167,5.1
9200000,4,3,2700,17
12000000,3,3,1600,8
36000000,4,4,2750,9
5500000,2,2,442,10
17000000,4,3,2000,7.7
21000000,3,3,2500,11
42000000,3,2,2800,24
17000000,4,3,2000,7.7
22000000,4,4,2850,9.5
34000000,5,4,4500,10
21500000,5,4,3000,10.5
22500000,5,4,3500,8.5
27500000,4,4,3250,10.5
13000000,3,3,1600,10
18500000,4,4,3100,8
10800000,3,3,1250,6.5
5000000,2,1,850,3.5
12000000,3,2,1200,7
38000000,5,3,2783,20
40000000,5,5,4750,8.5
25500000,5,4,3140,10
16500000,4,4,2200,6
12500000,3,3,1300,6
18000000,4,4,2400,8
34000000,5,4,4500,10
17800000,3,3,1750,10
21000000,4,3,1300,10
34000000,5,4,4500,10
58000000,5,4,6000,15
21000000,3,2,2800,9
35000000,4,4,2480,7.5
31000000,4,5,3200,6.5
15000000,5,2,2000,13
35000000,5,5,3500,7.5
24000000,4,4,2650,8
15500000,3,2,2000,14.3
31000000,4,4,3400,11.5
11000000,3,3,1200,9.9
36000000,4,4,2100,2.5
25000000,5,4,3145,10
5500000,2,1,1000,8.3
80000000,4,4,4000,15
22000000,4,3,2200,8
12500000,3,2,1850,6
10800000,3,2,2000,6
15500000,3,2,2150,14
38000000,5,3,3000,30
19000000,4,3,3000,8.5
18000000,4,4,2100,7.3
7300000,2,2,816,3
220000000,5,5,8000,18
50000000,4,5,5300,13
36000000,6,3,4000,15
24000000,5,3,4000,10.2
27000000,4,3,2750,8.5
37000000,4,4,3000,15
5000000,3,1,1200,10
18000000,4,3,2520,10.2
18500000,5,3,4000,16
35000000,5,3,3500,37
35500000,4,4,3500,8
135000000,10,10,4500,12
33000000,4,4,3000,8
33000000,5,4,3588,9
22000000,4,4,3150,10
60000000,5,4,4550,8.96
35000000,5,5,5500,8.5
25500000,5,4,3600,11
13500000,3,3,1700,10
15000000,3,3,1850,10.46
18500000,4,3,2150,8
18000000,4,4,2100,7.3
28500000,5,4,3500,7.5
9000000,3,1,2450,10.31
17799999,3,3,1400,10
12000000,5,4,1500,3.5
22500000,5,4,3500,8.5
34000000,4,3,2800,7.5
65000000,3,3,2300,12.45
18500000,5,3,3000,8
24000000,4,4,2650,8
32000000,4,2,3000,9.7
18000000,5,4,2200,7.4
69500000,4,4,4000,11.8
25000000,4,3,2500,10
9300000,3,2,2000,10
25000000,4,3,3000,11.5
28000000,7,3,3200,20
2800000,2,1,900,10.11
17500000,4,4,2750,9
6500000,2,1,1700,3.1
18500000,5,4,1600,22
28000000,4,4,4100,10
80000000,6,4,4800,21
11800000,3,3,10000,10
12000000,3,2,2100,6
16000000,3,3,1600,10
28000000,7,3,3600,20
18500000,5,3,3000,8
19800000,3,3,2400,11
28500000,3,2,2500,11
40000000,4,4,3000,10
22000000,4,3,2950,8
48500000,4,4,3400,10.5
21500000,4,3,2200,7.2
41000000,5,4,3000,10.5
11300000,3,3,1300,7
18500000,4,4,2400,8
70000000,6,4,2800,18
15000000,4,3,1452,13
28000000,4,4,3050,8
32000000,2,2,1360,5
25500000,4,4,2800,10
25500000,4,4,2850,7.5
25500000,4,4,2800,10
19000000,3,3,2250,6.5
23000000,3,2,2000,8
35500000,4,4,3200,8
18500000,4,4,2850,8
14500000,3,3,2210,8.6
24000000,4,3,2800,7
6800000,3,1,1500,6.8
17800000,3,3,1700,10
15500000,3,3,1740,9.6
13800000,3,2,1900,7
17800000,3,3,1650,10
