location,price,beds,baths,house_size,land_size,cluster
0,16000000,3,2,2360.0,10.0,0
28,26000000,4,4,3200.0,8.0,0
38,24000000,4,4,2650.0,8.0,0
35,16000000,4,2,2200.0,6.5,0
35,21000000,4,3,3000.0,8.0,0
1,16800000,4,3,2450.0,6.3,0
25,19000000,4,3,3500.0,10.0,0
1,19500000,4,4,2400.0,100.0,0
32,18500000,3,2,2000.0,8.0,0
32,18000000,3,3,2150.0,6.0,0
1,22000000,4,4,2650.0,11.0,0
35,30000000,5,4,4280.0,16.0,0
35,28500000,6,4,3500.0,20.0,0
28,24000000,4,4,2800.0,8.0,0
35,21000000,4,3,2200.0,7.0,0
35,22000000,5,5,3800.0,6.0,0
36,28000000,5,3,2800.0,10.8,0
15,250000000,3,1,1000.0,20.0,1
26,69000000,4,3,3500.0,11.2,2
28,17800000,3,3,1800.0,10.0,0
31,41000000,4,4,3000.0,7.1,0
35,16000000,4,2,2200.0,6.5,0
36,29500000,5,2,2800.0,14.0,0
38,29000000,4,4,3450.0,9.5,0
37,20000000,5,2,2722.5,5.28,0
38,57500000,5,5,4000.0,20.0,2
35,21000000,5,5,3520.0,6.5,0
25,15000000,4,3,1900.0,8.0,0
35,21000000,4,4,2650.0,7.0,0
35,11800000,3,3,1500.0,10.0,0
9,30000000,5,3,2500.0,7.8,0
28,24000000,4,4,2650.0,8.0,0
33,3500000,1,1,2000.0,14.0,0
38,24000000,4,4,2650.0,8.0,0
30,21500000,3,4,1750.0,4.0,0
38,32500000,4,4,3700.0,10.0,0
35,34000000,5,4,4500.0,10.0,0
25,36000000,6,3,4000.0,15.0,0
25,11500000,3,2,1400.0,9.0,0
29,65500000,7,5,5800.0,20.7,2
32,45000000,5,4,3600.0,15.0,0
28,18000000,4,4,2100.0,7.3,0
28,37000000,5,4,3000.0,15.0,0
28,12500000,3,2,1800.0,6.0,0
3,45000000,4,4,3500.0,14.6,0
34,26000000,3,2,2600.0,10.0,0
28,21000000,4,2,3000.0,18.5,0
28,11500000,4,2,2000.0,10.0,0
26,120000000,4,4,4500.0,33.0,2
32,32000000,4,3,2000.0,8.0,0
18,132500000,5,4,4500.0,53.0,2
1,15000000,3,3,2000.0,10.0,0
35,16000000,4,2,2356.0,6.5,0
3,69000000,10,5,2400.0,20.0,2
38,30000000,4,3,2600.0,10.0,0
29,42500000,4,3,2300.0,17.0,0
21,20000000,5,3,2500.0,10.0,0
30,22000000,4,3,2000.0,4.0,0
38,28000000,5,3,2550.0,8.5,0
35,15000000,3,2,1850.0,7.5,0
26,5000000,2,1,1200.0,4.8,0
28,18000000,4,4,2200.0,8.0,0
34,25000000,4,4,2800.0,7.2,0
1,31000000,5,4,4000.0,12.65,0
34,21500000,3,2,3200.0,10.0,0
28,29000000,4,4,4000.0,10.0,0
28,16000000,5,4,2000.0,6.5,0
28,22500000,4,4,2900.0,6.0,0
12,240000000,9,6,10000.0,19.5,1
0,11000000,2,1,300.0,12.5,0
32,65000000,6,6,4000.0,8.5,2
35,17500000,4,4,2856.0,9.5,0
39,3500000,1,1,1200.0,4.4,0
35,15000000,3,3,1640.0,10.5,0
30,35000000,4,3,3500.0,13.4,0
35,12000000,4,2,2400.0,10.0,0
4,21000000,3,1,2500.0,8.0,0
38,48500000,4,4,3500.0,10.5,0
29,15500000,5,2,2000.0,13.2,0
1,16200000,3,3,1896.0,9.8,0
39,3500000,2,1,800.0,2.5,0
28,17500000,4,4,2200.0,8.0,0
37,50000000,6,5,5150.0,20.0,0
22,12000000,3,2,1250.0,8.3,0
35,11300000,3,2,1300.0,7.0,0
26,33000000,4,4,3000.0,10.3,0
1,19000000,4,4,2600.0,8.5,0
29,13000000,5,4,2000.0,6.0,0
1,27000000,5,4,5400.0,12.8,0
27,42500000,4,3,3500.0,10.32,0
38,26500000,4,4,3500.0,6.4,0
1,29000000,4,4,4100.0,10.0,0
35,14700000,3,3,2013.0,8.7,0
32,33000000,5,2,3370.0,11.5,0
1,26000000,4,3,2500.0,18.2,0
35,22000000,4,3,2200.0,8.0,0
38,34000000,4,4,3500.0,10.5,0
35,30000000,5,4,4500.0,16.0,0
28,28000000,4,4,2850.0,8.0,0
22,11500000,3,2,1950.0,8.35,0
34,31000000,4,4,3000.0,8.0,0
1,12000000,3,2,1200.0,7.0,0
24,7000000,3,1,1000.0,6.0,0
38,45000000,4,3,3500.0,12.0,0
28,14800000,3,2,1300.0,7.5,0
29,43000000,5,3,5760.0,15.0,0
25,10000000,3,1,1500.0,8.5,0
32,68000000,6,5,4500.0,10.0,2
22,21000000,4,3,2968.0,8.0,0
35,30000000,5,4,4500.0,16.0,0
21,9000000,2,1,1000.0,12.0,0
35,26000000,4,4,3152.0,7.5,0
32,30000000,4,2,2700.0,14.0,0
28,17800000,3,3,1700.0,10.0,0
20,1500000,1,1,1000.0,10.8,0
35,21000000,4,4,3104.0,8.0,0
28,28000000,4,4,4050.0,10.0,0
26,21000000,4,2,1800.0,8.0,0
28,14800000,3,2,1280.0,7.5,0
18,40000000,4,3,2500.0,7.5,0
1,23000000,4,4,2650.0,8.0,0
34,23700000,4,3,3140.0,10.0,0
1,23000000,5,4,2650.0,8.0,0
26,69000000,4,4,4500.0,15.0,2
28,12800000,3,3,1300.0,7.9,0
25,15000000,4,3,1900.0,8.0,0
34,25000000,4,4,2800.0,7.2,0
28,28500000,4,4,2800.0,10.0,0
21,8500000,3,2,1550.0,21.0,0
28,18000000,4,3,2650.0,7.2,0
38,47500000,4,4,4000.0,10.25,0
3,165000000,4,4,6000.0,21.0,1
27,28000000,3,2,2100.0,8.0,0
25,26500000,7,2,3500.0,12.2,0
26,30000000,3,3,3000.0,9.5,0
20,6800000,3,1,1600.0,12.0,0
35,11800000,3,3,1550.0,10.0,0
26,139000000,5,4,8400.0,18.1,2
29,15500000,4,2,2100.0,6.0,0
35,10500000,3,1,1700.0,9.1,0
21,47000000,5,4,2800.0,55.0,0
25,14700000,3,3,2101.0,8.6,0
25,9500000,3,1,1250.0,12.0,0
3,153000000,4,6,7000.0,16.0,1
20,8700000,3,2,1600.0,15.0,0
22,16000000,4,3,2400.0,8.5,0
4,15700000,4,3,2456.0,7.0,0
32,35000000,4,3,2000.0,23.0,0
35,15000000,3,3,1650.0,10.0,0
4,33000000,5,4,3452.0,8.0,0
4,31000000,5,5,3120.0,6.5,0
35,21500000,5,3,2560.0,8.2,0
13,180000000,5,5,4000.0,8.5,1
35,34000000,5,4,4500.0,10.0,0
29,11500000,3,2,2000.0,11.0,0
37,30000000,3,1,2856.0,10.5,0
35,10000000,3,3,1900.0,6.0,0
21,9000000,3,2,1300.0,10.0,0
22,18500000,4,3,2158.0,12.0,0
28,28500000,4,4,2850.0,8.0,0
1,29000000,4,4,4000.0,10.0,0
22,2700000,2,1,500.0,4.0,0
35,14500000,3,3,2100.0,8.6,0
28,24000000,4,4,2650.0,7.0,0
4,25000000,5,3,4000.0,15.5,0
6,37500000,4,3,1115.0,4.1,0
28,12500000,3,2,1500.0,6.0,0
29,20000000,6,3,2500.0,8.0,0
28,18000000,4,4,2150.0,7.3,0
39,7500000,2,1,1089.0,4.0,0
1,28000000,7,3,3650.0,20.0,0
32,45000000,7,5,3000.0,10.0,0
26,68000000,4,3,4500.0,11.2,2
28,16000000,3,3,1600.0,10.0,0
20,12000000,3,3,6500.0,19.0,0
28,21500000,5,4,2600.0,6.0,0
35,13500000,3,3,1800.0,10.0,0
28,24000000,4,4,2650.0,8.0,0
35,25500000,5,4,3850.0,11.0,0
35,21000000,4,4,2200.0,7.0,0
4,30000000,3,1,1750.0,10.5,0
38,45000000,4,5,4000.0,10.0,0
3,26000000,4,3,3800.0,7.3,0
25,17500000,4,4,2756.0,9.6,0
1,13000000,3,3,1600.0,7.13,0
27,15500000,4,2,1850.0,7.2,0
38,25000000,4,4,2650.0,10.0,0
1,5460000,2,1,760.0,6.0,0
28,10800000,3,3,1250.0,6.5,0
1,23000000,5,4,2800.0,8.0,0
15,180000000,6,6,4000.0,10.25,1
38,45000000,4,4,3600.0,7.5,0
32,32000000,3,2,2500.0,9.7,0
16,105000000,5,3,3000.0,15.0,2
28,20000000,3,3,2400.0,10.0,0
0,9000000,2,2,1200.0,9.8,0
4,14000000,2,2,1250.0,8.1,0
1,11000000,3,3,1200.0,7.3,0
29,15500000,4,3,2200.0,9.5,0
35,21500000,5,3,2550.0,8.2,0
27,12000000,3,1,1280.0,9.5,0
3,22000000,5,4,1400.0,6.0,0
38,17500000,3,2,1700.0,10.8,0
4,30000000,5,4,3500.0,7.6,0
34,39500000,4,4,4000.0,20.0,0
35,11350000,3,2,1200.0,7.0,0
28,17800000,3,3,1650.0,10.0,0
25,8500000,3,2,1350.0,9.5,0
32,16000000,3,1,1400.0,12.0,0
35,13700000,3,3,1500.0,10.0,0
3,35000000,5,4,3500.0,7.2,0
34,29500000,4,4,3100.0,8.0,0
26,17500000,3,2,1750.0,10.7,0
23,31500000,4,3,2200.0,7.0,0
34,25000000,4,4,2800.0,10.0,0
36,80000000,5,3,4000.0,14.0,2
28,24000000,4,4,2650.0,8.0,0
29,9000000,3,1,1250.0,5.6,0
3,195000000,7,7,11500.0,20.0,1
38,34000000,4,3,3200.0,7.8,0
4,22500000,4,4,3120.0,6.1,0
32,15000000,3,2,1800.0,7.9,0
35,48000000,4,3,4200.0,15.0,0
28,24000000,4,3,2600.0,7.0,0
32,20000000,2,2,1500.0,7.0,0
18,33000000,6,5,1500.0,7.25,0
25,19500000,3,3,2800.0,11.0,0
1,28000000,4,3,3600.0,9.0,0
35,8000000,3,2,1500.0,7.0,0
26,42500000,5,5,3200.0,10.0,0
28,22000000,4,4,2650.0,11.6,0
22,9800000,3,3,1356.0,7.0,0
35,17500000,4,3,3000.0,9.0,0
32,68000000,6,5,4650.0,10.0,2
35,34000000,5,4,4500.0,10.0,0
1,20000000,4,2,3500.0,11.8,0
38,38000000,5,4,5000.0,9.5,0
34,25000000,4,4,2800.0,10.0,0
32,120000000,4,4,3000.0,26.0,2
0,10500000,3,2,2040.0,7.0,0
36,14500000,5,2,2700.0,10.0,0
35,11000000,3,2,1300.0,8.5,0
35,26000000,5,4,3752.0,11.0,0
25,25000000,4,4,2800.0,10.0,0
25,14500000,3,3,2010.0,8.6,0
28,28000000,4,4,4100.0,10.0,0
20,24500000,4,4,3800.0,8.9,0
4,25500000,5,4,3600.0,11.0,0
28,24000000,4,4,2650.0,8.0,0
35,13500000,4,3,1500.0,10.0,0
32,41000000,4,3,3000.0,7.5,0
35,15600000,3,2,1383.0,6.25,0
34,23000000,3,2,1800.0,26.0,0
35,34000000,5,4,4000.0,10.0,0
22,9800000,3,3,1258.0,7.0,0
28,28000000,4,4,4100.0,10.0,0
38,26500000,4,4,3500.0,6.4,0
3,68000000,5,4,3600.0,9.5,2
24,9800000,3,1,1000.0,10.0,0
35,20000000,4,3,3000.0,8.5,0
13,218500000,5,2,2500.0,23.0,1
28,31000000,4,3,3000.0,10.0,0
35,11500000,3,2,1650.0,6.0,0
35,13800000,3,3,1998.0,10.0,0
35,22000000,4,4,2785.0,8.0,0
18,37500000,4,3,2500.0,7.0,0
18,40000000,4,1,4000.0,12.0,0
35,30000000,5,4,4012.0,16.0,0
35,21500000,5,3,2550.0,8.2,0
28,24000000,4,4,2650.0,8.0,0
14,25000000,2,2,1200.0,3.0,0
4,120000000,3,3,3000.0,38.5,2
1,19500000,4,4,2400.0,10.0,0
39,4000000,1,1,550.0,2.0,0
28,22000000,4,4,2500.0,7.0,0
28,14800000,3,2,1280.0,7.5,0
27,29500000,4,4,3000.0,7.3,0
32,45000000,3,2,3000.0,10.0,0
26,50000000,5,5,2500.0,18.0,0
25,14500000,4,3,1880.0,8.0,0
28,22000000,4,4,2650.0,11.6,0
22,17500000,4,4,2756.0,9.5,0
31,50000000,5,5,4000.0,8.0,0
38,32000000,4,4,3650.0,7.4,0
32,38000000,4,4,3100.0,9.0,0
38,34000000,4,4,3100.0,8.0,0
35,6000000,3,1,1200.0,10.0,0
29,3500000,2,1,700.0,4.0,0
36,120000000,8,8,2800.0,12.5,2
33,62500000,4,3,6680.0,181.0,2
3,27500000,3,1,1500.0,12.0,0
38,35500000,4,4,3500.0,8.0,0
22,13800000,3,2,1400.0,10.0,0
29,26500000,7,4,4300.0,9.6,0
23,12500000,2,1,750.0,4.4,0
38,45000000,4,3,3650.0,15.0,0
23,48000000,4,4,2200.0,12.0,0
25,24000000,4,3,2400.0,14.0,0
35,6500000,1,1,1000.0,5.0,0
28,9800000,2,2,850.0,7.0,0
21,12000000,3,3,1500.0,10.0,0
1,31000000,5,4,4100.0,12.65,0
1,14800000,2,2,2500.0,15.0,0
35,29500000,5,4,4210.0,16.0,0
35,22500000,4,3,3000.0,8.2,0
34,29500000,4,4,3000.0,7.3,0
26,100000000,6,5,6000.0,18.5,2
38,19000000,5,3,2900.0,10.5,0
20,11000000,3,1,2000.0,15.0,0
38,85000000,4,2,4500.0,19.0,2
29,17500000,5,4,2600.0,10.5,0
37,11500000,5,2,2056.0,5.5,0
28,22000000,4,4,2650.0,11.6,0
32,29500000,6,6,4500.0,10.0,0
1,28500000,4,4,3900.0,8.0,0
28,25000000,3,2,1700.0,10.0,0
35,11500000,3,3,1650.0,6.0,0
27,130000000,3,2,2000.0,51.0,2
38,34000000,4,3,3500.0,8.0,0
35,19700000,4,4,2500.0,8.0,0
35,28000000,4,3,3332.0,21.0,0
35,27000000,4,3,2740.0,8.5,0
3,26000000,4,4,2900.0,7.6,0
35,13500000,3,3,1750.0,10.0,0
25,7600000,2,1,1100.0,4.5,0
28,18000000,4,4,2400.0,8.0,0
20,13000000,3,2,2000.0,10.0,0
35,21000000,5,4,3154.0,6.7,0
35,21000000,4,3,3000.0,8.0,0
34,15500000,3,2,1800.0,6.0,0
3,42000000,4,4,3500.0,10.0,0
0,7000000,3,1,2475.0,7.5,0
28,16000000,3,3,1650.0,10.0,0
28,12500000,3,2,1350.0,6.0,0
38,6200000,2,1,1350.0,6.5,0
35,10000000,3,1,1100.0,12.0,0
22,22000000,4,4,3452.0,9.0,0
34,25000000,4,4,2800.0,7.2,0
32,160000000,4,4,4000.0,14.5,1
38,44000000,4,4,3890.0,10.0,0
38,52000000,6,5,3000.0,20.0,2
18,85000000,9,6,6000.0,33.0,2
1,16000000,3,2,2800.0,15.0,0
34,15000000,3,2,2057.0,14.3,0
18,60000000,9,9,4000.0,7.0,2
5,6600000,2,3,750.0,1.0,0
35,11500000,3,2,1650.0,6.0,0
29,26000000,3,2,2500.0,15.5,0
1,17000000,4,3,3317.0,12.71,0
14,140000000,5,5,3000.0,10.05,2
25,25000000,4,4,2800.0,10.0,0
28,17000000,4,4,2400.0,8.0,0
35,13700000,3,3,1450.0,10.0,0
23,36800000,6,4,3699.0,8.0,0
35,13500000,3,3,1460.0,10.0,0
27,29000000,5,4,3245.0,10.0,0
35,19000000,4,3,3000.0,8.5,0
22,17500000,4,4,2400.0,9.0,0
38,29500000,3,2,2700.0,15.0,0
16,120000000,4,3,3500.0,10.0,2
3,60000000,5,6,5000.0,20.0,2
3,36000000,5,5,3000.0,10.0,0
39,3600000,2,1,10000.0,2.5,0
34,29500000,4,4,3500.0,7.5,0
22,7900000,3,1,1600.0,10.0,0
3,26000000,4,3,3000.0,7.6,0
35,21500000,4,4,2750.0,7.0,0
35,21000000,4,3,3000.0,8.0,0
1,18000000,4,4,2150.0,7.3,0
35,21000000,5,3,2800.0,7.0,0
35,22500000,4,3,2500.0,10.0,0
4,22000000,4,4,2750.0,8.0,0
22,6300000,3,2,1200.0,6.6,0
3,95000000,3,4,4800.0,22.0,2
35,15000000,3,3,1750.0,10.5,0
28,29800000,5,3,3160.0,16.0,0
25,25000000,4,4,2800.0,10.0,0
35,22000000,4,4,2200.0,8.0,0
28,12000000,3,2,2000.0,12.0,0
25,13500000,3,3,2000.0,8.5,0
28,19000000,4,4,2000.0,10.5,0
35,21000000,4,4,2986.0,8.0,0
35,19000000,4,3,3500.0,10.0,0
28,28000000,4,4,3100.0,8.0,0
4,30000000,4,3,3100.0,6.0,0
28,17800000,3,3,1700.0,10.0,0
35,21500000,5,4,3200.0,8.2,0
3,28000000,4,3,2900.0,10.0,0
18,55000000,5,5,3750.0,12.0,2
35,15000000,4,2,2120.0,6.0,0
1,28000000,4,4,4100.0,10.0,0
38,45000000,5,4,3800.0,10.0,0
35,17500000,4,4,3000.0,9.0,0
35,11800000,3,2,1485.0,10.0,0
29,26000000,7,5,2500.0,20.0,0
35,16000000,4,1,2100.0,10.0,0
38,37000000,4,3,2000.0,12.4,0
27,19000000,8,3,3500.0,8.0,0
27,29500000,5,4,3500.0,10.0,0
38,42000000,4,4,3500.0,10.0,0
34,29000000,5,3,2350.0,10.0,0
35,24000000,5,3,4000.0,10.2,0
38,26500000,4,4,3500.0,6.4,0
35,19000000,4,3,3000.0,8.5,0
28,28500000,4,4,2900.0,8.0,0
38,25000000,4,3,2850.0,11.0,0
28,20000000,3,3,2450.0,10.0,0
18,25000000,3,1,2080.0,8.0,0
28,17800000,3,3,1800.0,10.0,0
26,80000000,5,4,4500.0,34.0,2
27,24500000,3,2,1918.0,17.5,0
32,80000000,5,2,2000.0,40.0,2
28,20000000,4,4,2650.0,7.0,0
35,22000000,4,4,2950.0,8.0,0
28,19500000,4,3,2250.0,6.5,0
4,29700000,4,3,2850.0,6.0,0
34,26000000,4,4,3600.0,7.5,0
25,45000000,5,4,6000.0,20.0,0
1,28000000,4,4,4100.0,10.0,0
25,14700000,3,3,2014.0,8.6,0
35,26000000,4,4,2758.0,9.5,0
30,36500000,7,5,4020.0,10.07,0
18,98000000,6,5,4500.0,24.68,2
32,35500000,4,2,2800.0,14.25,0
3,100000000,7,6,6200.0,23.0,2
35,13500000,3,3,1658.0,10.0,0
20,8500000,3,2,1000.0,16.25,0
38,47500000,4,4,4200.0,10.25,0
38,45000000,5,4,4100.0,10.0,0
25,11500000,3,3,1600.0,15.0,0
35,21500000,4,3,2700.0,7.0,0
35,22500000,5,4,3148.0,9.0,0
28,13000000,3,2,1000.0,10.0,0
26,63000000,3,2,1800.0,14.0,2
3,80000000,4,4,5000.0,14.0,2
4,12000000,3,1,1500.0,6.5,0
35,18000000,3,2,1900.0,8.0,0
38,97500000,5,4,6500.0,12.0,2
25,16000000,4,2,1880.0,13.5,0
4,25000000,3,2,1000.0,8.7,0
13,180000000,5,5,4600.0,8.5,1
32,4700000,4,4,1850.0,23.0,0
20,6800000,3,2,1584.0,17.0,0
32,120000000,5,4,3000.0,22.0,2
35,22000000,4,4,3000.0,9.0,0
35,30000000,5,4,4500.0,16.0,0
1,18500000,4,2,2500.0,10.0,0
35,21500000,5,4,2950.0,8.2,0
38,34000000,4,3,2850.0,7.5,0
35,30000000,5,4,4500.0,16.0,0
20,6250000,3,1,1200.0,10.0,0
35,21500000,5,3,2850.0,8.2,0
25,25000000,4,4,2800.0,10.0,0
22,16000000,4,2,2100.0,6.5,0
28,28000000,7,3,3200.0,20.0,0
35,22500000,5,4,3200.0,9.0,0
1,29500000,4,4,2900.0,12.0,0
1,11500000,3,3,2000.0,7.2,0
35,26000000,5,4,3500.0,11.5,0
35,21000000,5,4,3452.0,6.7,0
35,22000000,4,4,3166.0,10.0,0
25,27000000,5,4,5400.0,12.8,0
28,16000000,3,3,1600.0,10.0,0
35,22000000,4,4,3010.0,10.0,0
22,22000000,4,4,3145.0,10.0,0
27,20800000,4,4,2400.0,9.25,0
35,25500000,5,4,3500.0,11.5,0
1,11000000,3,3,1200.0,7.3,0
36,57000000,4,3,3500.0,7.5,2
35,22000000,4,3,2800.0,10.0,0
35,11500000,3,2,1650.0,6.0,0
25,13800000,3,3,1456.0,10.0,0
22,12000000,3,2,1550.0,6.0,0
35,22500000,5,6,3800.0,6.0,0
28,28000000,7,3,3650.0,20.0,0
1,7500000,2,1,2740.0,6.0,0
18,15000000,2,1,1000.0,6.0,0
35,11500000,2,2,1600.0,10.0,0
3,35000000,4,2,2621.0,12.0,0
28,29000000,4,4,4000.0,10.0,0
35,10000000,3,3,1252.0,7.0,0
3,7400000,2,1,900.0,6.6,0
28,29000000,4,4,4100.0,10.0,0
38,35500000,4,4,3400.0,8.0,0
35,22000000,4,4,3150.0,10.0,0
28,20000000,4,4,2650.0,7.0,0
35,4700000,2,1,2900.0,7.0,0
28,31000000,5,4,4100.0,12.65,0
3,16000000,3,2,2000.0,6.4,0
25,11500000,3,3,1580.0,8.0,0
35,22000000,4,4,3254.0,10.0,0
4,23000000,4,3,2000.0,7.0,0
25,29500000,4,4,3000.0,7.3,0
35,13800000,3,3,1600.0,11.5,0
20,18500000,4,3,2450.0,8.0,0
28,29000000,5,5,3100.0,10.0,0
38,26500000,4,4,3500.0,6.4,0
28,31000000,5,4,4000.0,12.65,0
3,120000000,4,4,4000.0,17.4,2
25,29500000,4,4,3000.0,7.3,0
3,130000000,3,4,5000.0,22.0,2
35,34000000,5,4,3800.0,10.0,0
25,16500000,3,2,1500.0,20.0,0
39,7300000,2,1,1100.0,4.2,0
35,11500000,3,2,1647.0,6.0,0
28,11800000,3,3,1400.0,10.0,0
4,33000000,5,4,3245.0,8.0,0
20,3700000,2,1,650.0,10.0,0
35,30000000,5,4,4500.0,16.0,0
22,17500000,4,4,2789.0,9.5,0
35,22500000,4,3,3600.0,9.0,0
14,20000000,3,3,1700.0,3.0,0
35,15000000,4,2,2300.0,10.0,0
4,33000000,5,4,3890.0,8.0,0
35,17500000,4,4,2780.0,9.5,0
35,22500000,4,3,3600.0,9.0,0
35,13500000,3,3,1750.0,10.0,0
38,42000000,4,4,4000.0,10.0,0
25,14800000,5,3,2500.0,10.0,0
28,17800000,3,3,1800.0,10.0,0
9,1300000,1,1,408.0,1.0,0
35,21500000,5,4,2998.0,8.2,0
34,31000000,4,4,3150.0,8.0,0
35,13800000,3,3,1456.0,10.0,0
38,24500000,4,4,3000.0,10.0,0
35,15000000,4,3,1655.0,13.0,0
32,180000000,5,5,8000.0,18.0,1
28,28500000,4,4,2900.0,8.0,0
1,6200000,3,1,1350.0,10.0,0
3,100000000,4,4,4500.0,8.0,2
38,24000000,4,4,2950.0,8.0,0
28,5700000,2,1,1200.0,6.0,0
38,25000000,4,4,2400.0,6.4,0
28,18000000,4,4,1850.0,7.3,0
35,22500000,4,3,3650.0,9.0,0
35,11000000,3,1,1500.0,9.8,0
31,65000000,3,3,2300.0,12.45,2
29,26000000,4,4,3000.0,6.0,0
28,29000000,4,4,4000.0,10.0,0
32,55000000,5,4,4500.0,11.0,2
36,110000000,5,4,3600.0,16.89,2
36,11000000,3,2,2800.0,10.0,0
35,21500000,3,2,3200.0,10.0,0
35,26000000,5,4,3600.0,11.0,0
35,34000000,5,4,4500.0,10.0,0
35,25500000,4,4,2800.0,10.0,0
35,22000000,4,4,2300.0,8.0,0
28,17800000,3,3,1850.0,10.0,0
27,37500000,6,3,4000.0,17.0,0
35,19800000,3,3,2400.0,11.0,0
28,17500000,4,4,2200.0,8.0,0
35,25000000,4,3,2600.0,7.2,0
25,31000000,4,4,3200.0,10.5,0
35,28000000,4,3,3300.0,21.0,0
2,7000000,5,2,2000.0,14.63,0
35,17500000,4,4,2854.0,9.2,0
35,25000000,4,2,1500.0,40.0,0
4,33000000,4,4,2300.0,12.0,0
1,16500000,3,3,1882.0,6.5,0
21,65000000,4,3,8000.0,29.5,2
25,19000000,4,3,2900.0,11.4,0
31,110000000,5,5,5000.0,7.3,2
28,32000000,6,6,3800.0,12.0,0
34,15500000,3,2,2100.0,14.3,0
25,9200000,3,2,1400.0,10.3,0
28,24000000,5,4,2900.0,8.0,0
35,21500000,4,4,2863.0,7.0,0
35,22000000,4,4,3000.0,8.0,0
34,25500000,4,2,3000.0,10.0,0
35,15000000,3,3,2000.0,8.0,0
28,31000000,5,4,4000.0,12.65,0
1,15000000,3,3,1900.0,10.0,0
28,21000000,4,4,2990.0,7.0,0
35,22000000,4,4,2850.0,8.0,0
0,13500000,4,3,2500.0,7.0,0
4,38000000,5,4,4250.0,15.0,0
18,45000000,4,4,4400.0,7.0,0
1,22000000,4,4,2700.0,11.6,0
20,24000000,6,4,3000.0,10.0,0
37,32500000,4,4,2750.0,17.5,0
30,36000000,3,3,2294.0,6.0,0
26,69000000,4,4,4500.0,11.2,2
25,15000000,4,3,1900.0,8.0,0
38,15000000,4,3,2000.0,8.0,0
28,49000000,5,4,3200.0,10.0,0
38,24500000,4,2,1380.0,15.0,0
26,27500000,6,4,2850.0,8.0,0
35,19800000,3,3,2450.0,11.0,0
30,39000000,4,4,2150.0,6.0,0
35,17500000,4,4,2750.0,9.5,0
28,21000000,4,4,2650.0,7.0,0
38,45000000,5,4,4100.0,10.0,0
1,29000000,4,4,4000.0,10.0,0
32,45000000,5,3,2850.0,10.5,0
35,30000000,5,4,4500.0,16.0,0
26,16100000,3,1,950.0,7.0,0
23,47500000,4,2,2500.0,11.0,0
28,22000000,4,4,2700.0,11.6,0
28,29500000,4,4,3000.0,6.0,0
28,17800000,3,3,1750.0,10.0,0
35,19000000,4,3,3000.0,8.5,0
28,23500000,3,3,1400.0,10.03,0
28,24000000,4,4,2600.0,7.0,0
4,26000000,5,4,3789.0,11.0,0
35,13800000,3,3,1600.0,11.5,0
35,8200000,3,2,1500.0,11.0,0
1,13500000,5,2,2800.0,14.0,0
21,5500000,2,1,1100.0,8.0,0
38,57000000,4,4,3500.0,26.0,2
22,22500000,5,4,3200.0,9.0,0
28,12600000,3,3,1250.0,6.0,0
13,95000000,7,5,3000.0,12.5,2
3,180000000,5,5,6600.0,38.0,1
25,18500000,4,3,2200.0,6.0,0
18,37500000,4,3,2800.0,17.5,0
34,25000000,4,4,2800.0,10.0,0
28,26500000,4,4,3500.0,6.4,0
28,17000000,4,4,2400.0,8.0,0
3,38000000,5,4,5000.0,9.5,0
3,35000000,5,5,3000.0,7.0,0
35,30000000,5,4,4550.0,16.0,0
35,17000000,4,3,2000.0,7.7,0
38,22000000,4,4,2400.0,15.0,0
27,15000000,3,2,1200.0,12.5,0
35,21500000,2,3,2500.0,8.2,0
18,55000000,5,6,3800.0,12.0,2
4,25500000,5,4,4200.0,12.0,0
26,27500000,4,3,2300.0,6.0,0
35,25500000,4,2,3000.0,10.0,0
22,6700000,3,1,1100.0,6.0,0
20,8000000,2,1,1400.0,6.84,0
25,14200000,3,3,2100.0,8.5,0
15,340000000,6,5,7300.0,19.5,1
18,45000000,4,2,3500.0,15.5,0
32,55000000,5,4,3500.0,14.0,2
27,29000000,4,2,3000.0,20.0,0
20,6000000,3,1,1500.0,14.0,0
1,8000000,3,2,950.0,8.5,0
22,21000000,4,3,3000.0,8.0,0
38,20000000,4,3,2850.0,8.0,0
18,37000000,4,5,3500.0,10.0,0
19,4850000,2,1,911.0,31.3,0
28,17800000,3,3,1850.0,10.0,0
4,33000000,5,4,3458.0,8.0,0
3,35000000,5,5,3500.0,7.5,0
28,29000000,5,5,3600.0,10.5,0
32,28000000,3,2,3500.0,8.5,0
22,22000000,4,4,2850.0,11.0,0
35,22500000,5,4,3200.0,9.0,0
34,39000000,7,5,5000.0,11.0,0
1,16500000,4,3,2500.0,12.0,0
18,28000000,5,3,1800.0,6.3,0
22,7800000,3,1,1280.0,12.0,0
22,15000000,4,2,1850.0,6.0,0
29,26500000,3,2,2294.0,8.0,0
28,23000000,3,2,2221.0,6.0,0
32,85000000,4,4,4000.0,26.0,2
20,11000000,3,1,2100.0,21.0,0
35,21000000,4,4,2750.0,8.8,0
28,21000000,4,4,2650.0,7.0,0
35,17500000,4,3,3000.0,9.0,0
35,21000000,4,3,3014.0,8.0,0
22,7500000,4,1,2200.0,15.0,0
25,15500000,3,2,2000.0,14.3,0
3,150000000,6,6,6000.0,19.5,1
35,12000000,3,3,1346.0,8.0,0
