location,price,beds,baths,house_size,land_size
Piliyandala,15500000,3,3,1950,12
Talawatugoda,36000000,6,6,3200,10
Piliyandala,22500000,5,4,3200,9
Piliyandala,23500000,6,2,2800,13.5
nan,0,0,0,0,0
Kottawa,18000000,3,3,2350,7
Colombo 6,44887500,4,2,2500,9.5
Piliyandala,11500000,3,3,1250,7
nan,0,0,0,0,0
Athurugiriya,26500000,7,3,3100,8
Kolonnawa,38000000,6,3,2800,12.9
Athurugiriya,8500000,3,2,1500,15.5
Nawala,72000000,8,2,5000,18
Rajagiriya,65000000,5,5,4000,11.2
nan,0,0,0,0,0
Piliyandala,22000000,4,4,2875,8
nan,0,0,0,0,0
nan,0,0,0,0,0
Kesbewa,12500000,3,3,1350,9
Athurugiriya,16800000,4,3,2350,6
Rajagiriya,65000000,5,5,4000,11.2
Boralesgamuwa,26000000,4,3,2850,8
nan,0,0,0,0,0
Piliyandala,19500000,4,4,3215,8
Piliyandala,22000000,4,4,2850,10
Kottawa,19800000,3,2,2800,8
nan,0,0,0,0,0
nan,0,0,0,0,0
Moratuwa,28000000,3,2,3000,23
Malabe,17800000,3,3,1850,10
Piliyandala,22000000,4,4,2865,8
Malabe,13000000,3,3,1800,10
Piliyandala,34000000,5,4,4500,10
Piliyandala,22000000,4,4,2896,8
Malabe,13000000,3,2,1650,10
Malabe,29800000,5,3,3160,16
Malabe,22000000,4,4,2650,11.6
Colombo 13,30000000,5,4,3240,4.68
nan,0,0,0,0,0
Angoda,5000000,2,1,1225.13,4.5
Talawatugoda,34000000,4,4,3200,7.5
Talawatugoda,30000000,4,3,3250,11
nan,0,0,0,0,0
Boralesgamuwa,23000000,4,2,2500,16
Piliyandala,22500000,4,3,3500,12.5
nan,0,0,0,0,0
Piliyandala,15500000,3,3,1875,12
nan,0,0,0,0,0
Malabe,10500000,3,3,1400,10
Talawatugoda,45000000,5,4,4000,10.5
Malabe,10500000,3,3,1450,10
Maharagama,6600000,4,1,1250,2.04
nan,0,0,0,0,0
Kottawa,7000000,2,1,1500,8
Dehiwala,42500000,4,4,3500,6.25
Piliyandala,7000000,2,1,1500,8.5
nan,0,0,0,0,0
Talawatugoda,48500000,4,4,3400,10
Talawatugoda,45000000,6,3,3500,12.5
Talawatugoda,35000000,4,4,3250,8
Boralesgamuwa,29700000,4,3,3000,6
nan,0,0,0,0,0
nan,0,0,0,0,0
Piliyandala,14500000,4,3,1900,9
nan,0,0,0,0,0
Talawatugoda,120000000,5,5,8000,16
nan,0,0,0,0,0
Athurugiriya,10800000,3,2,1250,7
Athurugiriya,13500000,3,3,1650,6.75
Boralesgamuwa,35500000,5,4,3758,10
Colombo 10,7500000,2,1,1000,2
Moratuwa,17000000,5,4,2600,10.5
Malabe,23500000,5,4,2900,8
nan,0,0,0,0,0
Malabe,17500000,4,4,2150,7.5
Kesbewa,12000000,3,1,1800,10
Athurugiriya,17500000,4,4,2200,8
Maharagama,85000000,4,4,6750,30
Battaramulla,26000000,4,3,3000,7.6
Ratmalana,8800000,3,2,1198,6.7
Talawatugoda,17500000,2,1,1250,10
Piliyandala,16500000,5,4,2500,7
nan,0,0,0,0,0
Battaramulla,37000000,5,4,3500,7.5
Piliyandala,15500000,3,3,1786,12
Boralesgamuwa,28000000,4,4,4500,10
Piliyandala,17500000,4,4,1800,8.75
Kottawa,9800000,1,1,1280,9
Piliyandala,13000000,3,3,1453,7.5
nan,0,0,0,0,0
nan,0,0,0,0,0
Maharagama,85000000,4,4,6750,30
Kotte,92000000,5,6,6300,18
Piliyandala,29500000,5,4,4523,16
Athurugiriya,18000000,2,2,2500,18.2
Colombo 6,37500000,4,4,2000,10
Maharagama,30000000,4,2,2580,8
Nugegoda,49500000,3,3,4400,6
Dehiwala,34000000,3,3,1900,6.55
Kottawa,42000000,6,2,3000,48
nan,0,0,0,0,0
Kottawa,16000000,5,3,2700,7.6
Malabe,28000000,4,2,2850,8.5
Kottawa,23000000,5,3,3500,8
Nawala,34900000,4,2,2000,11
nan,0,0,0,0,0
Kotte,62000000,5,4,3500,24.5
nan,0,0,0,0,0
Colombo 5,48000000,7,4,3896,8.5
Piliyandala,21500000,4,4,2350,7
Piliyandala,15000000,4,3,2456,10
Malabe,29000000,4,3,2700,10
Nugegoda,33000000,3,2,2000,6.1
nan,0,0,0,0,0
Piliyandala,16000000,4,3,1800,6.6
Homagama,7200000,4,3,2000,15
nan,0,0,0,0,0
Mount Lavinia,37000000,3,2,2300,8.83
nan,0,0,0,0,0
Athurugiriya,11800000,3,3,1450,7.13
Maharagama,78000000,6,6,6000,30
Kottawa,13900000,3,3,1875,8.7
Kottawa,13900000,3,3,1150,9.5
nan,0,0,0,0,0
Kesbewa,13800000,3,2,1550,7.62
Piliyandala,8900000,2,1,1200,8
Athurugiriya,11800000,3,3,1450,7.5
Pannipitiya,15500000,3,2,2057,14.3
Malabe,23000000,5,4,2950,8
nan,0,0,0,0,0
Homagama,8700000,3,3,2000,6
Battaramulla,36000000,5,5,3000,10
Homagama,7500000,3,1,1800,8
Battaramulla,68000000,5,4,3600,9.5
Kesbewa,17500000,4,3,2100,9
nan,0,0,0,0,0
nan,0,0,0,0,0
Malabe,18000000,4,4,2800,6.5
Battaramulla,35000000,5,4,3500,7.2
Pannipitiya,24000000,6,5,5400,15
Boralesgamuwa,22000000,4,3,3600,8.5
nan,0,0,0,0,0
Kottawa,22000000,5,3,3500,8
Maharagama,78000000,6,3,6000,30
Malabe,24000000,4,4,2450,7
Kottawa,12000000,3,2,1500,8
nan,0,0,0,0,0
Wellampitiya,6500000,3,2,1000,4
Pannipitiya,29500000,4,4,3100,8
Talawatugoda,45000000,4,4,2150,11.8
Piliyandala,21000000,5,4,3258,6.7
Boralesgamuwa,27000000,4,2,1850,8.5
Malabe,97500000,7,7,3500,23
Maharagama,26000000,6,3,4000,9.5
Malabe,23000000,5,4,3000,8
Dehiwala,49000000,9,6,4050,7.5
nan,0,0,0,0,0
Talawatugoda,34000000,4,3,3100,7.5
nan,0,0,0,0,0
Battaramulla,28000000,6,3,2000,15.4
nan,0,0,0,0,0
Piliyandala,21000000,5,4,3256,6.7
nan,0,0,0,0,0
Maharagama,45000000,4,4,3500,10
Colombo 6,24000000,5,3,2500,6
nan,0,0,0,0,0
nan,0,0,0,0,0
nan,0,0,0,0,0
Kotte,230000000,5,5,10000,30
nan,0,0,0,0,0
Nugegoda,42000000,4,3,2432,15
Athurugiriya,13000000,3,3,1700,9
Kottawa,18000000,4,2,2450,8.26
nan,0,0,0,0,0
nan,0,0,0,0,0
Malabe,36000000,5,4,3500,11.5
Piliyandala,15000000,4,3,1985,6.5
Boralesgamuwa,36000000,5,4,4300,10
Kottawa,29500000,4,4,3200,8
Homagama,17000000,3,3,1700,20
Talawatugoda,35000000,4,4,3200,8.5
Athurugiriya,11800000,3,3,1655,7.5
nan,0,0,0,0,0
Athurugiriya,12000000,3,3,1650,7.5
Nawala,75000000,4,4,4000,10
Talawatugoda,45000000,4,5,4000,12
Piliyandala,12000000,3,2,1500,8
Malabe,13000000,3,1,1500,10
Piliyandala,27500000,4,4,3300,21
Talawatugoda,29000000,4,4,3500,13
nan,0,0,0,0,0
Malabe,24000000,4,4,2900,7
Battaramulla,42000000,4,3,3500,10
nan,0,0,0,0,0
Kottawa,23500000,4,4,2950,10
Piliyandala,17000000,4,4,2867,6
nan,0,0,0,0,0
Malabe,10500000,3,3,1400,10
Homagama,9800000,3,2,1200,7.5
Battaramulla,63000000,4,4,4000,23.5
Piliyandala,15800000,3,3,1785,12
nan,0,0,0,0,0
Malabe,28000000,4,4,3000,8
nan,0,0,0,0,0
Battaramulla,55000000,4,3,3500,10
Nugegoda,20000000,3,3,1500,9.11
Nugegoda,42500000,5,3,3250,11
Kotte,69000000,4,3,4500,11.2
Piliyandala,10800000,3,3,1350,7
Talawatugoda,155000000,6,6,6000,20
Homagama,9500000,3,1,3000,27
Kesbewa,21000000,4,3,3000,8
nan,0,0,0,0,0
Boralesgamuwa,29700000,4,4,3000,6
Talawatugoda,19000000,4,2,1800,7.5
Piliyandala,17500000,4,3,2100,9
Piliyandala,21000000,5,4,3148,6.7
Angoda,33000000,2,2,1700,13.5
Talawatugoda,110000000,5,5,7500,15
Kottawa,12000000,3,3,1400,8
Colombo 7,18000000,5,5,4500,10.5
Piliyandala,21000000,5,4,2700,7
Homagama,8000000,3,2,1200,10
Piliyandala,26000000,5,4,3785,11
Nugegoda,38000000,4,3,2650,10
Battaramulla,180000000,5,5,5500,38
nan,0,0,0,0,0
Malabe,26500000,7,3,3200,20
Pannipitiya,34000000,4,3,2800,7.5
Colombo 5,300000000,5,5,7000,12
Kottawa,14400000,3,3,1857,8.7
nan,0,0,0,0,0
Angoda,34000000,5,3,3500,27
nan,0,0,0,0,0
Malabe,17000000,4,4,2050,6
Piliyandala,17500000,4,3,2100,9
Piliyandala,17500000,3,2,2220,16
nan,0,0,0,0,0
Colombo 15,39000000,3,2,1900,10
Nugegoda,20000000,3,3,1400,9.11
Piliyandala,11500000,4,3,1700,10
Athurugiriya,16800000,4,4,2450,6.3
Nugegoda,19700000,5,4,2800,7.6
Malabe,26500000,4,4,2850,10
Talawatugoda,32500000,3,2,1450,10.19
Malabe,24000000,4,4,2800,7
Malabe,19000000,3,3,1950,8
Boralesgamuwa,36000000,5,4,3521,10
Athurugiriya,15000000,3,3,1900,10
Piliyandala,29500000,5,4,4500,16
Piliyandala,15700000,4,3,2200,6.72
Piliyandala,21000000,5,4,3147,6.7
Kaduwela,12500000,3,2,1800,13
Piliyandala,15800000,3,3,1875,12
Piliyandala,15000000,4,3,1650,13
Malabe,13200000,3,2,1500,11
nan,0,0,0,0,0
Nugegoda,7800000,3,1,1750,6.4
Talawatugoda,45000000,5,4,4100,10
nan,0,0,0,0,0
nan,0,0,0,0,0
Battaramulla,100000000,7,6,6200,23
Kotte,69000000,4,4,4500,11
Piliyandala,34000000,5,4,3852,10
Piliyandala,10000000,3,2,950,7.28
Piliyandala,13500000,3,3,1354,7.5
nan,0,0,0,0,0
Malabe,17000000,4,4,2000,7.5
Malabe,14500000,3,3,1400,7
Malabe,24000000,4,4,2700,8
nan,0,0,0,0,0
nan,0,0,0,0,0
Battaramulla,150000000,4,4,4000,21
Boralesgamuwa,22000000,5,3,2300,15.5
Malabe,23500000,3,3,2950,7.1
Kesbewa,7800000,2,1,1600,6
Piliyandala,15500000,3,2,1200,10.8
Piliyandala,14000000,2,1,713,6.5
Kohuwala,55000000,4,2,3000,26
Nawala,69500000,6,4,4000,10
Piliyandala,9500000,4,1,3267,15
Kottawa,14000000,4,4,1800,6
Talawatugoda,52700000,4,3,4000,31
nan,0,0,0,0,0
Maharagama,28500000,4,4,4100,9
Athurugiriya,28000000,4,3,3600,9
Piliyandala,20000000,3,3,1700,16
Malabe,19000000,3,3,1950,8
Piliyandala,10800000,3,3,1350,7
Malabe,10800000,3,3,1250,6.5
Athurugiriya,16500000,4,4,3200,8
Nugegoda,42000000,5,4,4000,10.5
Malabe,27500000,4,4,4000,10
nan,0,0,0,0,0
Rajagiriya,15000000,3,1,1400,8.5
Malabe,26000000,4,3,3200,11
Kohuwala,36000000,4,3,2500,8
Kottawa,9800000,3,2,1200,8.5
Boralesgamuwa,32000000,5,4,3600,8
Dehiwala,17000000,3,2,900,3.5
Nawala,61000000,3,3,3000,12.5
Athurugiriya,15000000,3,3,1920,10
nan,0,0,0,0,0
Battaramulla,30000000,3,2,2000,15
Kottawa,14400000,3,2,1800,8.7
Piliyandala,22000000,4,4,3142,10
Dehiwala,36500000,4,2,1660,7
Boralesgamuwa,29700000,4,3,1200,6
nan,0,0,0,0,0
Battaramulla,37000000,5,4,3500,7.3
nan,0,0,0,0,0
Talawatugoda,29500000,4,4,2800,10.5
Colombo 3,27500000,2,2,1500,9
Maharagama,90000000,7,4,6000,18
Talawatugoda,42000000,4,3,3500,10
Piliyandala,18500000,5,6,3600,6
Battaramulla,30000000,4,3,2700,12.4
Malabe,24000000,4,4,2650,8
nan,0,0,0,0,0
Athurugiriya,8500000,3,2,1000,6
Athurugiriya,13500000,3,3,2050,12.65
Battaramulla,35000000,5,5,3500,7.5
Battaramulla,155000000,4,5,5544,20
Malabe,24000000,4,4,2900,7
Athurugiriya,15000000,3,3,1900,10
Malabe,25000000,3,4,2150,13.2
nan,0,0,0,0,0
Piliyandala,17500000,4,4,2875,9.5
Boralesgamuwa,48000000,4,4,4200,15
nan,0,0,0,0,0
Battaramulla,37500000,4,4,2660,6.5
Athurugiriya,8500000,2,2,840,6
Kottawa,32000000,3,3,2200,16
Battaramulla,45000000,5,4,4000,10.5
Mount Lavinia,9800000,4,1,950,3.5
Malabe,24000000,4,4,2645,8
Kottawa,18500000,4,4,2650,7.5
Malabe,17000000,4,4,1925,6
nan,0,0,0,0,0
Piliyandala,19500000,4,3,3000,8
Kottawa,14500000,4,4,2000,8
nan,0,0,0,0,0
Piliyandala,21500000,5,4,3214,8.2
Piliyandala,21500000,5,4,3000,10.5
nan,0,0,0,0,0
nan,0,0,0,0,0
Maharagama,25000000,5,2,1700,10
Talawatugoda,100000000,4,4,5500,20
Kotte,40000000,4,3,1500,9
Pannipitiya,13250000,3,1,1340,12
Athurugiriya,11000000,3,3,1450,7.3
nan,0,0,0,0,0
nan,0,0,0,0,0
nan,0,0,0,0,0
nan,0,0,0,0,0
Homagama,18200000,4,4,2800,7.5
Kotte,45000000,6,6,4500,8
Piliyandala,22000000,4,4,2850,11
Piliyandala,15700000,4,3,2456,7
Pannipitiya,11800000,4,1,2000,10
Athurugiriya,9300000,3,2,1400,7.8
Kotte,250000000,5,5,8000,38
Battaramulla,23500000,3,3,2950,7.1
nan,0,0,0,0,0
Battaramulla,36000000,5,5,3000,10
Colombo 12,2500000,1,1,174.24,1
Talawatugoda,45000000,5,4,4150,10
nan,0,0,0,0,0
Nugegoda,160000000,5,5,8000,18
Kottawa,6000000,3,2,1000,3.5
nan,0,0,0,0,0
Moratuwa,27500000,4,3,2000,13.2
Pannipitiya,30000000,4,3,3000,15
nan,0,0,0,0,0
Maharagama,20800000,4,4,2400,9.25
Kottawa,25000000,4,4,2950,7.2
Malabe,16000000,5,3,2417,10.2
nan,0,0,0,0,0
nan,0,0,0,0,0
Kotte,11000000,3,2,1300,8
nan,0,0,0,0,0
Colombo 5,68000000,4,4,4500,5.15
Malabe,27500000,4,4,4000,10
Piliyandala,8000000,3,2,1300,7
Piliyandala,13500000,3,3,1952,7.5
Malabe,27500000,4,4,4100,10
Talawatugoda,48500000,4,4,3500,10.5
nan,0,0,0,0,0
Mount Lavinia,110000000,9,5,4000,26
nan,0,0,0,0,0
Malabe,24000000,4,4,2550,8
Maharagama,29000000,5,4,2400,10
Talawatugoda,34000000,4,4,3200,8
Malabe,27500000,4,4,4100,10
Battaramulla,48000000,4,4,4500,10.25
Kesbewa,12000000,4,2,2000,9
nan,0,0,0,0,0
Homagama,13500000,4,2,2500,16.7
Piliyandala,14400000,3,3,1821,8.7
Kottawa,23500000,5,4,3256,10
Battaramulla,28000000,6,3,2000,15.4
Piliyandala,15500000,3,3,1875,12
Piliyandala,19500000,4,4,3142,8
Pannipitiya,12000000,3,1,1528,15
Nugegoda,65000000,4,4,2800,9.6
Piliyandala,10000000,3,2,950,7.38
nan,0,0,0,0,0
Piliyandala,21000000,5,4,3245,6.8
Talawatugoda,34000000,4,4,3500,7.5
Dehiwala,46000000,5,4,3150,8
Malabe,24000000,4,4,2650,8
nan,0,0,0,0,0
nan,0,0,0,0,0
Rajagiriya,450000000,4,4,12150,57.7
Pannipitiya,34500000,5,4,3250,9.7
Piliyandala,15000000,4,3,2456,10
Battaramulla,23500000,4,4,2950,10
nan,0,0,0,0,0
Boralesgamuwa,33000000,5,4,3758,8
Piliyandala,22000000,4,4,2897,8
Malabe,170000000,4,3,8500,90
Athurugiriya,18500000,3,2,1700,10
nan,0,0,0,0,0
Boralesgamuwa,31000000,4,5,3200,6.3
Malabe,28000000,4,4,3050,8
Athurugiriya,8800000,1,2,857,6
Piliyandala,21000000,5,4,3204,6.7
Maharagama,75000000,9,6,5000,26
Malabe,16000000,3,3,1800,10
Colombo 5,110000000,5,4,4000,11
nan,0,0,0,0,0
Piliyandala,29500000,5,4,4500,16
Talawatugoda,34000000,4,3,2800,7.5
nan,0,0,0,0,0
Piliyandala,22500000,5,4,2500,8
Colombo 15,69500000,4,4,4889,13
Nugegoda,39000000,4,4,3500,18
Dehiwala,50000000,5,3,1375,12
Athurugiriya,11800000,3,3,1650,7.2
Piliyandala,14500000,4,3,1675,13
Kottawa,23000000,5,3,3450,8
Talawatugoda,37500000,4,4,2650,6.5
Malabe,17000000,4,4,2450,8
Piliyandala,10800000,3,3,1300,7
nan,0,0,0,0,0
nan,0,0,0,0,0
Kottawa,24000000,4,4,2800,10
nan,0,0,0,0,0
nan,0,0,0,0,0
Nawala,110000000,5,5,5300,7.3
Piliyandala,21500000,5,4,3145,8.2
Kolonnawa,25000000,8,5,2057,6
Kottawa,23500000,4,4,3002,8
Hanwella,15000000,4,2,3000,70
Talawatugoda,32000000,3,2,1500,14.5
Kesbewa,16500000,4,3,2600,7.7
nan,0,0,0,0,0
Homagama,5800000,1,1,1300,6.5
Moratuwa,22000000,3,2,2500,10
Battaramulla,23500000,3,3,2900,7.1
Avissawella,9500000,4,1,1919,40
Malabe,25000000,4,3,4000,10.5
Piliyandala,15700000,4,3,2458,7
Malabe,28500000,4,4,2950,10
nan,0,0,0,0,0
Battaramulla,28000000,6,3,2000,15.4
Kottawa,23500000,5,3,3012,10
Boralesgamuwa,32000000,5,4,3500,9
Piliyandala,15000000,4,3,1578,13
Colombo 10,25000000,2,1,1225.13,4.65
Malabe,24000000,4,4,2700,8
Dehiwala,32000000,7,5,2500,4
Piliyandala,24000000,4,4,3600,11.7
nan,0,0,0,0,0
nan,0,0,0,0,0
Colombo 5,130000000,5,5,3500,8
Piliyandala,15000000,4,3,1700,10
nan,0,0,0,0,0
nan,0,0,0,0,0
Piliyandala,15500000,3,3,1752,12
nan,0,0,0,0,0
Nugegoda,78000000,5,4,4400,17
Piliyandala,21500000,4,4,3000,6
Piliyandala,10500000,3,3,1350,7
Malabe,17800000,3,3,1650,10
Malabe,17800000,3,3,1850,10
Talawatugoda,32000000,3,3,2850,10
Kottawa,22500000,5,4,2500,8
Piliyandala,15700000,4,3,2200,7
Nugegoda,38000000,4,4,3100,9
Kottawa,27000000,5,2,1300,14
Kottawa,29800000,4,4,3000,8
nan,0,0,0,0,0
Piliyandala,17500000,4,3,2650,6.2
Malabe,16000000,3,3,1650,10
Pannipitiya,28500000,4,3,3600,11
Piliyandala,8000000,3,2,1300,7
Dehiwala,55000000,7,2,3000,13.5
Kaduwela,11500000,3,3,1650,13
nan,0,0,0,0,0
Talawatugoda,25500000,4,3,2850,7.5
nan,0,0,0,0,0
nan,0,0,0,0,0
Kotte,45000000,4,2,2500,11.5
nan,0,0,0,0,0
nan,0,0,0,0,0
nan,0,0,0,0,0
nan,0,0,0,0,0
Kesbewa,11500000,3,3,1500,7
Dehiwala,42000000,4,3,3000,14
nan,0,0,0,0,0
Mount Lavinia,38000000,7,6,4000,16.72
Piliyandala,15700000,4,3,2458,7
Kottawa,25000000,4,4,2900,7.2
nan,0,0,0,0,0
nan,0,0,0,0,0
Malabe,23500000,5,4,2950,8
Rajagiriya,8500000,4,1,1200,2.5
nan,0,0,0,0,0
Dehiwala,65000000,5,5,4250,9.5
Malabe,9100000,1,1,900,6
nan,0,0,0,0,0
Malabe,23000000,4,3,2200,7.5
Nugegoda,36000000,2,2,1000,6
Homagama,29800000,5,4,4000,6
Piliyandala,22000000,4,4,2986,8
Kottawa,18000000,3,3,2000,6.5
Boralesgamuwa,27000000,4,3,2786,8.5
Nugegoda,48000000,4,2,2800,10
Piliyandala,7000000,3,1,1250,9
nan,0,0,0,0,0
nan,0,0,0,0,0
Talawatugoda,32000000,4,4,3650,7.4
Boralesgamuwa,36000000,5,4,3789,10
Ratmalana,8600000,3,2,1000,6
Kottawa,29500000,4,4,3150,8
nan,0,0,0,0,0
Boralesgamuwa,33000000,5,4,3578,8
Maharagama,37000000,4,4,3000,15
Maharagama,29000000,5,4,3245,10
Talawatugoda,25500000,4,4,2850,7.5
Moratuwa,6499000,3,1,5000,16.1
Malabe,20500000,4,4,2600,7
nan,0,0,0,0,0
nan,0,0,0,0,0
Malabe,9800000,5,2,1800,10
Piliyandala,15000000,3,3,1680,8
nan,0,0,0,0,0
Athurugiriya,18000000,4,4,2400,10
nan,0,0,0,0,0
Malabe,13000000,3,2,1600,10
Padukka,6600000,3,2,1500,10
nan,0,0,0,0,0
Ratmalana,77500000,8,6,6000,12
Talawatugoda,34000000,4,4,3400,10
nan,0,0,0,0,0
Pannipitiya,31000000,4,4,3200,8
nan,0,0,0,0,0
Piliyandala,15500000,3,3,1752,12
Colombo 6,130000000,4,3,2764,11.96
Homagama,13000000,2,1,1750,14.7
Piliyandala,15500000,3,3,2000,12
Kottawa,18000000,3,3,2000,6.5
Rajagiriya,38000000,4,4,2000,7.1
Boralesgamuwa,25500000,5,4,3500,11.5
Boralesgamuwa,26500000,4,3,2785,8.5
nan,0,0,0,0,0
Colombo 9,6000000,2,1,520,2
Piliyandala,29500000,5,4,4522,15
nan,0,0,0,0,0
Malabe,28500000,4,3,2800,8
nan,0,0,0,0,0
Malabe,19000000,4,3,1950,8.1
nan,0,0,0,0,0
Piliyandala,15000000,4,2,2300,10
nan,0,0,0,0,0
Battaramulla,27000000,4,4,3100,10
Piliyandala,21000000,5,3,2800,7
Piliyandala,9890000,2,2,1750,8.5
nan,0,0,0,0,0
Piliyandala,27000000,4,3,3600,12
Malabe,23000000,4,4,2650,12.6
Kesbewa,10500000,3,3,1300,7
Malabe,26500000,4,4,2850,10
Talawatugoda,34500000,4,3,3250,9.7
Kottawa,40000000,5,4,5900,20
Malabe,23000000,5,4,2700,8.2
Nugegoda,225000000,9,9,10000,25
Battaramulla,35000000,4,3,2000,10
Nugegoda,72000000,6,4,4850,21.5
nan,0,0,0,0,0
Battaramulla,23500000,5,4,2900,8
Malabe,21000000,4,4,2990,7
nan,0,0,0,0,0
Talawatugoda,32500000,4,4,3200,10.5
Malabe,12500000,3,3,1260,6
Piliyandala,15700000,4,3,2415,7
Malabe,68000000,6,6,5300,21
Piliyandala,15700000,3,3,1850,10
nan,0,0,0,0,0
Rajagiriya,170000000,4,3,5700,20
Battaramulla,42000000,4,4,3700,7.5
Battaramulla,24000000,4,5,1500,6
Maharagama,60000000,4,3,3000,31
Kesbewa,5200000,2,1,1000,6.1
nan,0,0,0,0,0
Malabe,29700000,5,3,3100,16
Kolonnawa,4300000,2,2,1700,3
nan,0,0,0,0,0
Nugegoda,47500000,6,2,3500,23.8
Kesbewa,11800000,3,2,1350,6
Rajagiriya,25500000,3,1,900,10.4
nan,0,0,0,0,0
Kesbewa,15500000,3,2,2000,12
Dehiwala,38000000,4,3,3000,6
Piliyandala,15500000,3,3,1980,12
Mount Lavinia,32000000,5,3,1500,6.5
nan,0,0,0,0,0
nan,0,0,0,0,0
Athurugiriya,16800000,4,3,2350,6
nan,0,0,0,0,0
Kohuwala,105000000,4,4,4600,37
Piliyandala,22000000,4,4,2866,8
Piliyandala,15000000,3,3,1543,7.5
nan,0,0,0,0,0
Battaramulla,27500000,4,4,2900,6
Malabe,18000000,4,4,2800,6.5
Malabe,28500000,4,3,2400,6
nan,0,0,0,0,0
Piliyandala,17000000,4,3,2500,7
Athurugiriya,17500000,3,2,1850,6.6
Battaramulla,65550000,3,1,1250,46
Kottawa,23500000,4,4,2950,10
nan,0,0,0,0,0
Dehiwala,53000000,5,4,3800,12.3
Homagama,9800000,3,2,1600,7.5
Malabe,27500000,4,4,4100,10
Dehiwala,28500000,2,1,1650,7
Colombo 13,9800000,3,3,2500,3
Nugegoda,16700000,5,4,5100,9.5
Kesbewa,17500000,4,4,2500,9
Piliyandala,26000000,5,4,3600,11
Piliyandala,15500000,3,3,1759,12
Piliyandala,24000000,4,2,3000,10
nan,0,0,0,0,0
Kottawa,18750000,3,3,1248,7.4
nan,0,0,0,0,0
Piliyandala,21000000,4,4,3000,6
nan,0,0,0,0,0
Talawatugoda,72000000,5,4,4200,9.5
nan,0,0,0,0,0
Colombo 8,100000000,5,4,1089,4
nan,0,0,0,0,0
Maharagama,12500000,4,3,1580,10
Talawatugoda,24000000,4,4,2800,8
Talawatugoda,45000000,4,3,3650,15
nan,0,0,0,0,0
Piliyandala,22500000,5,3,2500,10
Talawatugoda,29500000,4,4,1000,2800
Pannipitiya,25000000,4,4,2900,7.2
Malabe,28000000,4,4,3100,8
nan,0,0,0,0,0
Battaramulla,28000000,4,2,2650,8.5
Malabe,24000000,4,4,2650,8
Homagama,7000000,3,1,1400,11
nan,0,0,0,0,0
Piliyandala,15500000,3,3,1785,12
Pannipitiya,15500000,4,1,1800,10
nan,0,0,0,0,0
Boralesgamuwa,20000000,4,4,2500,6.94
Talawatugoda,35000000,4,4,3600,8
Malabe,27500000,4,4,4100,10
nan,0,0,0,0,0
Piliyandala,21000000,4,4,3014,6
Piliyandala,13800000,3,3,1895,7.5
nan,0,0,0,0,0
Kottawa,24000000,5,3,3145,10
nan,0,0,0,0,0
Piliyandala,15000000,3,3,1800,10
Colombo 5,90000000,6,4,5000,15
Moratuwa,10500000,4,2,1400,8.4
nan,0,0,0,0,0
Dehiwala,47000000,4,4,3300,11.5
Piliyandala,13800000,3,3,1852,7.5
Kotte,36000000,3,3,2700,8.25
Malabe,17800000,3,3,1800,10
Piliyandala,19000000,4,3,3000,8.5
nan,0,0,0,0,0
Dehiwala,37000000,7,7,6000,7.5
Athurugiriya,12000000,3,1,1250,7.25
Boralesgamuwa,29700000,4,3,3000,6
nan,0,0,0,0,0
Kottawa,9800000,3,2,1350,13
nan,0,0,0,0,0
Athurugiriya,4800000,2,1,2000,11.5
Boralesgamuwa,42000000,4,4,3850,10.7
nan,0,0,0,0,0
Battaramulla,13500000,3,1,800,7
nan,0,0,0,0,0
nan,0,0,0,0,0
nan,0,0,0,0,0
nan,0,0,0,0,0
nan,0,0,0,0,0
Battaramulla,28000000,4,3,3000,8.6
Battaramulla,39000000,4,4,3600,7
Talawatugoda,45000000,4,4,3800,11
Battaramulla,30000000,4,4,4000,9.5
Kohuwala,39500000,4,4,2800,6
Athurugiriya,10800000,3,2,1250,8
Athurugiriya,15000000,3,3,2400,6
Homagama,9200000,3,1,1100,9.5
Dehiwala,40000000,9,5,3000,13.88
Talawatugoda,28500000,4,3,2950,15
nan,0,0,0,0,0
nan,0,0,0,0,0
Dehiwala,72323000,4,3,3500,23.33
Battaramulla,14250000,3,1,1500,10
Talawatugoda,45000000,5,4,4100,10
nan,0,0,0,0,0
Kottawa,15000000,3,3,1500,7.5
nan,0,0,0,0,0
nan,0,0,0,0,0
Boralesgamuwa,36000000,5,4,3578,10
Piliyandala,13500000,3,2,1450,7.5
nan,0,0,0,0,0
nan,0,0,0,0,0
Malabe,28000000,6,4,800,11.35
Piliyandala,8900000,3,2,1500,6.9
nan,0,0,0,0,0
Piliyandala,17500000,4,4,2500,7
Dehiwala,18100000,4,3,2000,4
Battaramulla,37500000,4,4,3200,7
Homagama,21500000,4,4,3300,8
Piliyandala,19000000,4,3,3000,8.5
Malabe,35000000,5,3,6000,21
nan,0,0,0,0,0
Piliyandala,10000000,3,2,922,7.3
nan,0,0,0,0,0
Boralesgamuwa,22000000,4,4,3500,8
Piliyandala,21000000,5,4,3201,6.8
Pannipitiya,21000000,3,3,2180,10
Athurugiriya,16900000,4,3,2520,10.2
nan,0,0,0,0,0
Battaramulla,37500000,4,4,2650,6.5
Talawatugoda,74000000,5,4,7500,20
Kottawa,14400000,3,3,3025,10
