,0,1,2,3,4,5,6,7,8,9
52,House for Sale in Kurunegala Ibbagamuwa, 8 Jul  3:11 pm,"Ibbagamuwa, Kurunegala","2,800,000","ඉබ්බාගමුව නගර ආසන්නයේ දඹුලු පාරට කිලෝ මීටර්  01 ක් දුරින් පිහිටි පර්චස් 15 ක ඉඩම සමග කපරාදු නොකල නව නිවස විකිණීමට.සාලය, මු්තැ‍ළුතැන් ගෙය,නානකාමරය,විශාල ප‍්‍රමාණයේ   නිදන කාමර දෙකක් සහ ගෙවත්තේ පිහිටි ලිදනිස්කලංක පරිසරයක පිහිටා ඇත.","Kandualawa, Ibbagamuwa.",2,1,"2,000.0 sqft",15.0 perches
53,House for Sale in Kurunegala, 8 Jul  2:49 pm,"Kurunegala, Kurunegala","12,500,000",House For Sale in Kurunegala,Kurunegala,3,2,"2,600.0 sqft",54.0 perches
54,House For Sale In Kurunegala, 7 Jul  3:29 pm,"Kurunegala, Kurunegala","6,500,000","A 10m from main road, this is an expensive property. Note sale for urgent","Near Kurunegala Negambo Main Road, Kiralabokka Kurunegala",4,2,"2,000.0 sqft",8.0 perches
55,House for Sale - Kurunegala, 5 Jul  4:58 pm,"Kurunegala, Kurunegala","8,500,000",Adiweegee piwisusmta 100mcolomba parata 100mkurunegala nagarayata 5minlin jalayawiduliya,"BATUWAWA PARA,MALPITIYA,BOYAGANE,KURUNEGALA",3,1,"1,400.0 sqft",32.0 perches
56,House for Sale in Kurunegala City,15 Jul  9:49 am,"Kurunegala, Kurunegala","16,000,000","Two story building, Ground floor (02 bed rooms, Living area, Dinning area, Kitchen, Bath room, Car porch, Varendah) Additional separate unit with Kitchen (fire wood), store room and toilet.Upstairs (90% completed) 03 bed rooms, Bath room, Living area, two balconies.Very close to popular schools, 700 mt from Kurunegala - Negombo main road, Water (MC pipe and dug well both), Electricity, MC sewerage line, Calm and quiet environment.","City Garden, 3rd Lane, Negombo Road, Kurunegala",5,2,"2,500.0 sqft",15.0 perches
57,House for Sale - Giriulla Dambadheniya,20 Jul 12:45 pm,"Giriulla, Kurunegala","2,150,000","# මීගමුව - කුරුණෑගල ප්‍රධාන බස් මාර්ගයට යාබදව ( මීටර 700 ක් දුරින්  ) , දඹදෙණිය නගරයට ආසන්නව ( කි.මී. 1ක් දුරින් ) අඩක් නිම කල නිවසක් සමඟ පර්චස් 15 ක වටිනා ඉඩම විකිණීමට තිබේ .... # නිවස ඇතුළත සිවිලිම ගසා ඇත ...# ජලය හා විදුලිය පහසුකම් සමඟ # නිරවුල් ඔප්පු # අඩි 12 පාර නිවසටම# ඉක්මණින් විකිණීමට # වැඩි විස්තර සඳහා පහත අයිතිකරුගේ දුරකථන අoකයෙන් විමසන්න",Dambadheniya / Giriulla,2,1,"1,100.0 sqft",15.0 perches
58,House With Shop For Sale In Kurunegala - Gokarella, 5 Jul  1:41 pm,"Ibbagamuwa, Kurunegala","3,500,000",Near Main Road2 Bed RoomsKitchen,"Gopallawa Road, Gokarella, Kurunegala.",2,1,"5,445.0 sqft",20.0 perches
59,House for sale in Kurunegala, 5 Jul 10:34 am,"Kurunegala, Kurunegala","9,000,000","උසස් තත්වයේ ගොඩනැගිලි ද‍්‍රව්‍ය යොදා ඉදිකර ඇත.ප‍්‍රධාන පාසල් සදහා අයදුම් කළ හැක.මලියදේව පිරිමි, ජනාධිපති බාලිකා, වයඹ රාජකීය, රණවිරු පාසල් ආසන්නයේළිං ජලය ස්ථාවර දුරකථන අන්තර්ජාල පහසුකම්මිදුල සකස් කර ගේට්ටු සමග තාප්පය දමා ඇත.නගරයේ සිට කිලෝමීටර් 4.5කාපට් අතුරු මාර්ග පහසුකම්විනාඩි 20 කට වරක් නගරයට බස් රථ පහසුකම්පිරිසිදු නිරවුල් ඔප්පුබැංකු ණය පහසුකම්","No.06, Dematagahapalassa, Aswedduma, Kurunegala.",3,2,"2,100.0 sqft",15.0 perches
60,House for sale in Kurunegala | Wariyapola, 4 Jul  8:10 pm,"Wariyapola, Kurunegala","25,000,000",House for sale in Kurunegala | Wariyapola,Kurunegala | Wariyapola,8,2,"3,000.0 sqft",40.0 perches
61,House for Sale in Mawathagama, 4 Jul  7:38 pm,"Mawathagama, Kurunegala","15,000,000","Land eka watetama thappa gasa atha.Two gates, Telephone, Electicity, Water line, Fully tile, Fully civiline,.1 Attached bathroom and 1 outer bathroom.Nidahas watapitawa samaga awata parisaraya.500m to Mawathagama bus stand and Town.School, police station, sunday fair and all goverment office.","No.657/6/1/a,Samagi Uyana, Mawathagama.",6,2,"2,600.0 sqft",41.0 perches
