,0,1,2,3,4,5,6,7
13,Warehouse for Sale at Kotugoda Ja-Ela,25 Jul  4:07 pm,"Ja-Ela, Gampaha","60,000,000",Warehouse for sale at kotugoda Ja-ela40 feet container accessAmple Parking and office space530k monthly incomeWashroom available,Warehouse / Storage,"kotugoda, Ja-Ela","16,000 sqft"
14,Shop for Sale in Yakkala,24 Jul  2:46 pm,"Gampaha, Gampaha","3,450,000",යක්කල සණස සාප්පු සංකිර්ණයේ දෙවනි මහලේ 100 කඩය,Shop,200 sqft,
15,Building for Sale in Kiribathgoda area,24 Jul  3:40 pm,"Kiribathgoda, Gampaha","55,000,000",කිරිබත්ගොඩ නගරයට ආසන්නව පිහිටි මහල් හතරකින් යුත් ව්‍යාපාරික ගොඩනැගිල්ලක් විකිණීමට ඇත.වර්ග අඩි 2000 බැගින් මහල් හතරයි.පර්. 7.9 යි.,Building,"130, Kandy road, Mahara, Kiribathgoda.","8,000 sqft"
16,Shop for Sale - Ibulgoda,24 Jul 12:08 pm,"Kadawatha, Gampaha","3,800,000",කොලබ නුවර ප්‍රධාන පාරේ.ට්‍රක්මෝ හන්දියෙන් හැරී. මීටර් 800 දුරින් ඇති.හතරමන් හන්දියේ පිහිට.ට්‍රක්මෝ පාරට (333 ගම්පහ ගනේමුල්ල බස් පාර) මුහුනලා ඇති කඩ කාම්මර දෙක විකිනිමට.,Shop,"ihala yagoda, ibulgoda",380 sqft
17,Commercial Building for Sale - Nittabuwa,24 Jul 10:23 am,"Nittambuwa, Gampaha","40,000,000","Brand new commercial building for sale in nittabuwa town6.3 perchers, 4800 sqft4 stories commercial buildingFrom kandy, colambo main roadWater,electricity, parking availableImmediately salePrice can be negotiable",Building,NITTABUWA,"4,800 sqft"
18,Negombo Beach Restaurant and Hotel for Sale / 8 Br,22 Jul  7:26 pm,"Negombo, Gampaha","45,000,000",# FACING NEGOMBO BEACH ROAD# SEA VIEW HOTEL# 8 BED ROOMS AND ATTACHED BATH ROOMS# RESTAURANT# SWIMMING POOL# GOOD INCOME BUSINESS# SERIOUS BUYERS ONLY - NO MIDDLE MAN****# AFFILIATED TO FERNANDO HOMES# INSPECTION ON PRIOR APPROVALS,Hotel,NEGOMBO BEACH TOURISTS AREA,"4,250 sqft"
19,Negombo Beach Restaurant and Hotel for Sale / 8 BR,22 Jul  7:26 pm,"Negombo, Gampaha","45,000,000",# FACING NEGOMBO BEACH ROAD# SEA VIEW HOTEL# 8 BED ROOMS AND ATTACHED BATH ROOMS# RESTAURANT# SWIMMING POOL# GOOD INCOME BUSINESS# SERIOUS BUYERS ONLY - NO MIDDLE MAN****# AFFILIATED TO FERNANDO HOMES# INSPECTION ON PRIOR APPROVALS,Hotel,NEGOMBO BEACH TOURISTS AREA,"4,250 sqft"
20,Boutique Hotel for Sale - Negombo,21 Jul 10:14 pm,"Negombo, Gampaha","35,000,000",Call For More DetailsSerious Buyers Welcome,Hotel,Negombo,"5,000 sqft"
21,Factory /Storage In Gampaha,21 Jul  5:32 pm,"Gampaha, Gampaha","6,500,000","Land and building/ large Tent fully covered by wall facing to Ja-Ela - Gampaha Road.(15 Purchase).1700 Square Feet Building for factory Storage.Open space suitable for vehicle parking or open storage.600 Square feet house with 2 rooms ,Living room,Kitchen and toilet.Ideal for Factory, Work shop, Yard, Storage Space, Garage, Service Station,Hard Ware, Distribution Agency or any commercial work.3 Phase Industrial  Electricity. (I1) available.Well Water.",Factory / Workshop,Makavita,"1,700 sqft"
22,Commercial Property for Sale in Gampaha,23 Jul 10:06 am,"Gampaha, Gampaha","12,000,000","Warehouse for Sale in Oruthota road, Gampaha. Built on 12.5 Perches Land area and 3,290 Sq.Ft floor area. A fairly new light industrial/warehouse unit available with on site parking, wide loading bay. The property comprises of detached storage facility, office accommodation, separate washrooms etc.",Building,Oruthota road,"3,290 sqft"
