,0,1,2,3,4,5,6,7
34,සුරියවැව ඉඩමක් විකිනීමට,14 Jul  8:20 pm,"Hambantota, Hambantota","6,000,000",සුරියවැව ඉඩමක් විකිනීමට,muwanpalassa sooriyawewa,Residential,30.0 perches
35,Land for sale in Ambalantota,15 Jul 11:25 am,"Ambalantota, Hambantota","16,000","පිරිසිදු ඔප්පු.ජල විදුලි පහසුකම්.ඉඩම පිටුපසින් ඇළ මාර්ගය.කොළඹ,කතරගම ප්‍රදාන මර්ගයට 900 m.","පින්ගම,අම්බලන්තොට","Agricultural, Commercial, Residential, Other",410.0 perches
36,Coconut Land For Sale In Weeraketiya,14 Jul 12:43 pm,"Tangalla, Hambantota","7,500,000",Coconut Land For Sale in Weeraketiya.,Agricultural,1.0 acres,
37,Agriculture Farm for Sale - Gonnoruwa,14 Jul  8:49 am,"Hambantota, Hambantota","4,500,000",🛑හම්බන්තොට මත්තල -පාර සිට 1 km  දුරින් කෘෂිකර්මාන්තයට ඉතා සුදුසු කෙසෙල් අඔ අැතුලු ඔනෑම වගාවන් සදහා අක්කර 3 ක ඉඩම වගාව සමග කෘෂිකර්මාන්ත කටුයුතු සදහා විකිණීමට ඇත....🛑✔️ අැලට මුහුණත පළල අඩි-400 .✔️පර්චස්- 480 ✔️හයිවේ පිවිසුමට -7 KM.✔️ ගුවන්තොටුපලට 2 KM✔️හතරැස් ඉඩමකි✔️සම්පූර්ණයෙන් ඉඩම ආවරණය වන සේ වැට ආවරණය කර ඇත.✔️ජල පහසුකම් .✔️  වගා ව්‍යප්‍රතියේ කාලය 3 වසර ✔️ ඕනෑම වාහනයක් ඇතුලු කල හැකිය .✔️.අඩි 20 පුර්න මාර්ග පහසුකම් 🔴🔴ව්‍යප්‍රතිය සදහා අපේක්ශිත මුලු වියදම -රැ - 4500000  /= හෝ ආසන්නව .🔴🔴🔴🔴 ව්‍යප්‍රතියේන් වසර 3ට පසු අාදායම -රැ-60 මිලියන /=හෝ ආසන්නව බලාපොරොත්තු වේ.🔴🔴🔴🔴අකකර 1ක් සදහා රජයේ තක්සේරුව-රැ-2000000/=🔴🔴🔥පිරිසිදු ඔප්පු හා අවශ්‍ය සියලු ලිපි ලේඛණ ඇත.🔥ව්‍යප්‍රතියේන් වසර 3ට පසු සුද්ද ලාභය රැ -2500000,Hambanthota,Agricultural,3.0 acres
38,Land For Sale In Tangalle,16 Jul  9:39 am,"Tangalla, Hambantota","7,500","තංගල්ල නගරයට ඉතා නුදුරින් සුන්දර පරිසරයක පිහිටි ඉතා වටිනා , පිරිසිදු ඔප්පු සහිත අක්කර් 5.5 ක ( 880 පර්චස්) බිම් කොටස , වහාම විකිනීමට ඇත. පර්චසය රු . 7500 සිට . වැඩි ඉල්ලුමට වහාම විකුනනු ලැබේ. වැඩි ",Tangalle,"Agricultural, Commercial, Residential, Other",880.0 perches
39,Land for sale in Beliatta,10 Jul  3:31 pm,"Beliatta, Hambantota","1,900,000","Walasmulla Galahitiya pasala asala,julampitiya parata adi 35 muhunatha.ikmanin vikineemata.1900000/=","Commercial, Residential",13.5 perches,
40,Land For Sale - Thangalla,10 Jul 12:59 pm,"Tangalla, Hambantota","6,000,000","ප්‍රධාන පාරේ සිට මීටර් 250 පමණ දුරින් පිහිටි පහත මහලේ 90% ක් පමණ වැඩ අවසන් කර ඇති, කාමර 03 ක් බාත් රූම්  01 සහ වර්ග අඩි 2300 පමන ස්ලැබ් එක දම ඇති , තංගල්ලට විනාඩි 10 පමණ දුරින් වූ  නිවස විකිනීමට ඇත .","කදුරුපොකුණ පාර , ගොඩැල්ලවෙල , තංගල්ල .",Residential,20.0 perches
41,Land for Sale in Tissamaharama,10 Jul 10:49 am,"Tissamaharama, Hambantota","220,000",තිස්සමහාරාම-කිරින්ද ප්‍රධාන පරට මුහුනලා යොධ වැව ආසන්නයේ පසුපස කුබුරු යායක්.සංචාරකවයාපාරයට ඉතා සුදුසු පර්චස් 140 තෙකලා විදුලිය හා ජල පහසුකම් සහිත ඉඩම සම්පුර්ණ හෝ කොටසක් විකිනිමට ඇත. පිරිසුදු ඔප්පු.බැංකු ණය පහසුකම් ලබා ගත හැක.,Commercial,140.0 perches,
42,Land For Sale - Ambalanthota,18 Jul  5:00 pm,"Ambalantota, Hambantota","125,000",තිස්ස මාතර ප්‍රධාන මාර්ගයට යාබදවඅම්බලන්තොට ලුණම ප්‍රදේශයේ වෙල් යායට මායිම්ව ඇති ගොඩ ඉඩමසින්නක්කර ඔප්පුපර්චස් 70 ක ඉඩම විකිණීමට ඇතMr.Nishantha,"Ambalanthota,Lunugama, Thissamaharama",Residential,70.0 perches
43,Commercial Land for Sales Gonnoruwa, 9 Jul  4:38 am,"Hambantota, Hambantota","3,000,000",🛑හම්බන්තොට මත්තල -පාරට මුහුනලා පිහිටි  මෙම ඉඩම  අක්කර 25 ක්  ය ව්‍යාපාර කටයුතු  සදහා  ඉතා සුදුසුය කන්ටෙනර් යාඩ් ඒකක් සදහා ඉතා සුදුසුය     විකිණීමට ඇත....🛑✔️ පාරට  මුහුණත පළල අඩි-500 .✔️පර්චස්- 4000 ✔️හයිවේ පිවිසුමට -7 KM.✔️ ගුවන්තොටුපලට 10 KM✔️හම්බන්තොටට සහ වරායට 15  KM ✔️සම්පූර්ණයෙන් ඉඩම ආවරණය වන සේ වැට ආවරණය කර ඇත.✔️ජල  තෙකලා විදුලිලි  පහසුකම් .✔️ ව්‍යප්‍රතියේ කාලය 3 වසර ✔️ ඕනෑම වාහනයක් ඇතුලු කල හැකිය .✔️.ව්‍යප්‍රතිය් ස්භාවය  ව්‍යාපාර  කර්මාන්ත    ,Hambanthota,Commercial,25.0 acres
