,0,1,2,3,4,5,6,7,8,9
46,"Luxury Living Space in Baddagana, Kotte",12 Jul  3:19 pm,"Kotte, Colombo","38,500,000","කොළඹට ආසන්නව පදිංචිවන්න ඔබටත් අවස්ථාවක්සියලු පහසුකම් හා අනුමැතීන් සහිතව,නල ජලය, විදුලිය සහිතවඉඩමේ වටිනාකම 75% ගෙවීමෙන් පසු ඔබගේ නිවස ඉදිකරිම වරම්ඉඩමේ වටිනාකම 75% ගෙවීමෙන් පසු ඉතිරිය පොළී රහිතව ඔබගේ හිතැගි පරිදි සිහින නිවස ඉදිකරවා ගන්නඅප ඉදිකරන ඔබගේ නිවස සදහා වසර 25ක වගකීමක් බැංකු ණය පහසුකම් සදහා සියලු අනුමැතින් අප විසින් සිදු කර දෙනු ලැබේපහසු ගෙවීමේ ක්‍ර්‍රමඑකවර මුදල් ගෙවීමේදී සුවිශේෂී වට්ටම්","Baddagana, Pitakotte",3,2,"1,300.0 sqft",7.5 perches
47,"Unique House in Madiwela - Kotte, for Sale",17 Jun  3:47 pm,"Kotte, Colombo","95,000,000",Kotte- Madiwela -  Architecturally designed specious house on 33.8 Perch land for sale in Madiwela close to MP’s quarters. 05 Bed rooms with all modern amenities with a large garden. The house is located in a natural environment facing a paddy field. Ideal for a hotel or for residential purpose. Call us for inspection. ( Also this this house could be leased out too)Sale price- LKR-95 Million,Kotte -Madiwela,5,4,"3,200.0 sqft",33.8 perches
48,Brand New 3 Story Luxury House Sale in Pitakotte,15 Jul  2:05 am,"Kotte, Colombo","140,000,000",Just Completed on 18 perch land.,Facing 30 Feet Road Vihara Road Baddagana Pitakotte,5,4,"9,000.0 sqft",18.0 perches
49,Ground Floor Complete House for Sale in Kotte,15 Jun  7:17 am,"Kotte, Colombo","6,900,000",Ground floor completer  House For immediate sale in Kotte Bodiya Road /Pagathi pura -Kotte,Bodiya Road /Pagathi pura -Kotte,2,1,650.0 sqft,3.5 perches
50,Brand New Luxury House for Sale in Pita Kotte Baddagana,15 Jun 10:20 am,"Kotte, Colombo","139,000,000","Brand new luxury house for sale in Pita-Kotte, conveniently located 250 meters away from Pita Kotte-Thalawathugoda Road.Facing a 30 feet wide road, ","250 Meters to 153 Nawarohala -bus round Thalawathugoda Road,Kotte",5,4,"8,400.0 sqft",18.1 perches
51,02 Story Luxury House with 38 P Kotte,14 Jun 10:02 pm,"Kotte, Colombo","220,000,000",TWO STORY BRAND NEW LUXURY HOUSE SALE AT DUWA ROAD BADDAGANA PITAKOTTE,DUWA ROAD BADDAGANA PITAKOTTE,5,5,"8,000.0 sqft",38.0 perches
52,03 Story House & 7.5 P Sale Kotte,13 Jun  4:54 pm,"Kotte, Colombo","30,000,000",Rs 30000000.00 LAKHSTOTAL VALUENegotiable,30 METERS TO MADIWELA -EBULDENEYA ROAD MADIWELA KOTTE,6,5,"3,000.0 sqft",7.5 perches
53,(hs/r121) Stylish Home for Sale in Madiwela,13 Jun  1:56 pm,"Kotte, Colombo","69,000,000","3,500 Sq.ft18 perchesNewly built3 Stories4 bedrooms 3 bathroomsOne en suite rooms3 balconies2 living areasGarage parking for 2 vehicles20 feet access roadCourtyardRooftop terraceFront gardenBackyardTiled floorMaid's quartersDrivers quartersA/C roomsHot waterCCTV camera'sOffice room","Anura Mawatha, Sri Jayawardenapura Kotte",4,3,"3,500.0 sqft",18.0 perches
54,Kotte Brand New House for Sale,28 Jun  2:46 pm,"Kotte, Colombo","46,000,000",KOTTE BRAND NEW HOUSE FOR SALE*04 Bedrooms with attach bathrooms.*12 Perches.*Parking space for 04 vehicles.*Open pantry with kitchen area.*Living/dining/and TV area.*Big rooftop.*Good environment and peaceful area.*Close to all banks/schools/hospitals/super market and other amenities.*50 Meters from kotte main road.*100 Meters from commercial bank.*Price for house 46 million.*Negotiable.*You can save in multi millions.*Professional @ housing in land sales the easiest way to buy/sale/rent/lease house @ properties in around sri lanka.**********come to your dream home**********************No brokers**********,Kotte,4,4,"1,800.0 sqft",12.0 perches
55,2 Storey 6BR House for Sale in Ethulkotte,13 Jun 12:22 am,"Kotte, Colombo","29,000,000",2 Storey House For Sale in Ethulkotte------------------------Located 100meters to Ethulkotte main Road.2.5 km to pitakotte city1km to Rajagiriya city1.5 km to Battharamulla ju,"100Meters to Rajagiriya Road ,Ethulkotte",6,3,"2,650.0 sqft",9.6 perches
