,0,1,2,3,4,5,6,7,8,9
47,House for Rent in Panadura,27 Jun 10:46 am,"Panadura, Kalutara","45,000","ගාලු පාරට 800m, 1.2km to LEEDS college, නවීන දෙමහල් නිවස, තනිව හෝ වෙන් වෙන්ව, වෙන් වෙන්ව වතුර සහ ලයිට් සැපයුම්20000/- ඉහළ 990sqft 2Bed Rooms, 1 Bath, kitchen, living area & balcony","Uposatharama Road, Pinwatta",4,2,"2,850.0 sqft",14.5 perches
48,House for Rent in Gonapola,25 Jun  1:49 pm,"Horana, Kalutara","40,000",House for rent in Gonapola (Moragahahena pilyandala 127 bus Route). 500m to Horana - Colombo main road and 5.5km to Kahathuduwa High way entrance..  *Ground Floor *Large Open Veranda *2 Bed Rooms (1 AC Room) *1 Bathroom (Hot Water) *Living Room *Dinning Room *Kitchen with Pantry *Parking Space Available *Fully Tiled & Completed   Advance 06 months  Can see the place on weekdays or weekends..   For more details please contact,2,1,"3,000.0 sqft",36.0 perches,
49,House for Rent Bandaragama,24 Jun  3:20 pm,"Bandaragama, Kalutara","28,000",බණ්ඩාරගම  ගල්තුඩේ කාමර 4 tv රූම් 2 කෑම කාමරය කුස්සිය බාත්රුම් සහිත අංගසම්පුර්ණ නිවස බදු දීමට මසකට 28000/= මාස 6ක අත්තිකාරම්,"Galthude,Bandaragama",4,1,"2,000.0 sqft",21.0 perches
50,house for Rent Panadura,24 Jun  2:49 pm,"Panadura, Kalutara","20,000",# House rent in jubilee road# 2 bed rooms # living room # attached bathroom # kitchen # 1 year key money,"jubilee rd, panadura",2,1,"1,250.0 sqft",10.0 perches
51,Up stair House for Rent - Wewita,22 Jun  7:32 pm,"Bandaragama, Kalutara","20,000","2 bed room,1 bath room,living room & Kitchen. Vehicle Parking available. separate enters and separate Electricity & Water.2km for Bandaragama town & Highway enters (Galanigama).House base in Bandaragama -Kaluthra","No.01,Maswila Rd.Wewita.Bandaragama",2,1,"1,100.0 sqft",32.5 perches
52,Brand New House for Rent in Panadura,24 Jun  2:33 pm,"Panadura, Kalutara","28,500",Newly build house in panadura. 3 bed rooms with one attached bathroom and balcony. Fully tiled. 2km to panadura. Tap water and electricitycall for more details,3,1,"1,800.0 sqft",10.0 perches,
53,House for Rent at Nagoda,22 Jun 10:56 am,"Kalutara, Kalutara","11,000",Calm environment. Pipe & Well water . electricity & SLT mega line..Near to Rajawtta Temple.,3,1,"1,200.0 sqft",40.0 perches,
54,House for Rent in Panadura,22 Jun  9:41 am,"Panadura, Kalutara","30,000",House for rent in Panadura Upstair unit with parking,Panadura,2,1,"1,000.0 sqft",7.0 perches
55,House For Rent in Panadura,21 Jun 10:11 pm,"Panadura, Kalutara","28,000","Rent for upstair house6 month key money is requiredThere are 2 rooms , 1 bathroom and kitchenNear the Sri sumangala college( wekada)Located at a distance 1km from panadura town","No 27,soloman Mawatha, Wekada, Panadura",2,1,"1,400.0 sqft",10.0 perches
56,Three Newly Built Houses for Rent Panadura,15 Jul  9:35 am,"Panadura, Kalutara","35,000","Three Newly built tastefully completed houses for rent. One Bed Room Unit - Rs. 15,000/- suitable for a bachelor / single basisTwo Bed Roomed House - Rs. 30,000/- Two Bed Roomed House - Rs. 35,000/- with Pantry, Living,Dining, Bathroom, Garage, Indoor Garden and Roof topSafe residential area in Panadura. Close to LYCEUM, Restaurants, Hospitals, Super Markets, Shopping and City Centre","De Silva Mawatha, Panadura",2,1,750.0 sqft,11.0 perches
57,A Spacious House for Rent Kalutara,13 Jul  7:14 pm,"Kalutara, Kalutara","28,000",DETAILS:~ 3 bedrooms~ 2 bathrooms~ 2km to Kalutara city centre~ 150m to Galle road~ plenty of storage space~ large garage~ fruit bearing trees ~ house secure from all sides~ excellent residential environment,3,2,"2,475.0 sqft",27.0 perches,
58,House For Rent - Panadaura,21 Jun  1:43 pm,"Panadura, Kalutara","65,000",Full tile / large size roomsseparate servant bathroomparking available ,"122/7A, Walana, Panadura",3,2,"1,800.0 sqft",8.0 perches
59,"House for rent in Nagashandiya, Kalutara", 2 Jul  4:23 pm,"Kalutara, Kalutara","50,000","Rooms - 4 (3 A/C rooms)Beds - 3Attached Bathrooms - 3 (Hot water)Garage, Kitchen with all equipment",Nagashandiya,4,3,"2,000.0 sqft",12.5 perches
60,House for Rent Kalutara,19 Jun 12:34 pm,"Kalutara, Kalutara","35,000",Brand New House for rent near to kalutara nagoda general hospital.,4,3,"2,500.0 sqft",10.0 perches,
61,Two Storey House for Rent in Nalluruwa, 4 Jul  9:20 am,"Panadura, Kalutara","35,000",#. This is situated in a very calm & quiet neighborhood#. Tile floor#. Spacious living and dinning area#. 2 bedrooms and 1 bathroom#. Boundary walls#. CCTV,2,1,"1,500.0 sqft",30.0 perches,
62,New House for Rent in Bandaragama,18 Jun  3:33 pm,"Bandaragama, Kalutara","20,000","50 m to Panadura/Rathnepura road,1 km  to Bandaragama Town,200 m to Galanigama Interchanges in Southern Expressway ,Water ,electricity facilities are available,Peaceful surrounding.","Lot 14 ,Rendagahawatta Road, Raigama, Bandaragama",1,1,600.0 sqft,15.0 perches
63,House For Rent in Panadura,20 Jun  7:53 pm,"Panadura, Kalutara","25,000",House For Rent in PanaduraImmediately rent,"""Sunset Park"",Hirana,Panadura.",3,1,"1,150.0 sqft",10.0 perches
64,Upstair House For Rent In Bandaragama,16 Jun  9:20 am,"Bandaragama, Kalutara","20,000","* Upstair house located in a quiet location.* 50m to main road (Bandaragama - Horana).* 2km to Galanigama Highway entrance.* 500m to Horana - Colombo main road.* Private entry to the house through a staircase with a door before entrance.* 3 bedrooms, 1 bathroom, 1 kitchen, living area and Balconies* Separate electricity & water.* One parking space available.","2/52F, Millagashandiya, Gungamuwa Road, Henagama, Bandaragama",3,1,"1,536.38 sqft",15.0 perches
65,House for Rent - Bandaragama,20 Jul 11:06 am,"Bandaragama, Kalutara","26,000","Bandaragama Town Area House for Rent02 Bed Rooms & 02 Bath Rooms with Living Room, 02 Pantry,Small Garden Area with Garage available.Electricity,Water,Telephone facility available.","Malwatha,Atulugama Road,Bandaragama",2,2,"2,500.0 sqft",13.5 perches
66,House for Rent in Panadura,15 Jun  8:38 am,"Panadura, Kalutara","35,000",Good Condition House with Good Locationcall for more details,"107,Diggala Road, Keselwaththa, Panadura.",2,2,"2,500.0 sqft",20.0 perches
