,0,1,2,3,4,5,6,7
120,Land with Old House for Sale in - Dehiwala, 9 Jul 12:22 pm,"Dehiwala, Colombo","4,800,000","Land with Old House For Sale In Dehiwala.(Hill street) Clear Deeds,Land Value Per perch 5mil,Expecting 4.8 mil per perch17 perches Land For Sale ImmediatelyWalking Distance Police StationHealthcare HospitalMedical Center,700 Meters Galle RoadClose By Bus Stations, And SchoolsPrivate Road and Private Lane Separate EntranceSuitable For Commercial &amp; Residential or Condominium ApartmentStrictly advised not to Allow any Brokers and Agents.Please call for more informationMr .L Wickramasinghe","Hill street Dehiwla,","Commercial, Residential",17.0 perches
121,Land for Sale in Dehiwala [LS13], 9 Jun 10:44 pm,"Dehiwala, Colombo","3,500,000","- Land extent: 29 Perches- Property is located on Caldera Place, Ediriweera Avenue [Sea Side], Galle Road, Dehiwala.- Located approx. 200 meters from Galle Road.- Old single story house currently resides on the property. Selling for land value.- The property is facing Ediriweera Avenue which is approx. 15 feet wide.- Ediriweera Avenue has access from both Galle Road and Alponso Avenue, off Galle Road. - The land has c. 80 – 100 feet of road frontage facing Ediriweera Avenue.- Clear title.","Ediriweera Avenue, Dehiwala","Agricultural, Residential",29.0 perches
122,Land for Sale in - Dehiwala,28 Jun 10:41 am,"Dehiwala, Colombo","3,000,000",Land for Sale Kalubowila 18.1 Perches per Perch Price 30 Lakh Immediately Sale Please No Brokers,Kalubowila Dehiwala,Residential,18.1 perches
123,Land for Sale Kalubowila,28 Jun 10:41 am,"Dehiwala, Colombo","3,500,000",Land for sale 10 perches per Perch price 35 lakh immediately sale please no brokers,temple  road kalubowila,Residential,10.0 perches
124,60 P Super Commercial Land Dehiwala, 9 Jun 12:58 pm,"Dehiwala, Colombo","10,000,000",Rs 10000000.00 LAKHSPER PERCH NEGOTIABLE ,FACING GALLE ROAD DEHIWALA JUNCTION DEHIWALA,"Commercial, Residential",63.0 perches
125,90 Perches Land for Sale in Dehiwala,22 Jul  9:10 am,"Dehiwala, Colombo","3,200,000",STRICTLY NO AGENTS.,DEHIWALA,"Commercial, Residential, Other",90.0 perches
126,"8P Sale at kaudana Broadway rd, Dehiwala", 8 Jun  5:57 pm,"Dehiwala, Colombo","29,500,000","8p land for sale  at kaudana Broadway road,dehiwala. highly residential locationAll the facilities available . square blocks.Please make appointments for inspection.ShameeraNo brokers","Residential, Other",8.0 perches,
127,12 Perches of Land in Dehiwala, 8 Jun  2:13 am,"Dehiwala, Colombo","2,650,000",DEHIWALA – 12 Perches of High Land and in ADDITION another 2¼ Perches given FREE!  Situated in a good residential locality served by 2 Main Roads and it is the 2nd Block from the Main Road!,Residential,12.0 perches,
128,Land for Sale Dehiwala,28 Jun 10:43 am,"Dehiwala, Colombo","2,800,000",Land for sale 10 perches per Perch price 28 lakh  please no brokers,sumudu rajapaksha road dehiwala,Residential,10.0 perches
129,Land for Sale Aththidiya Dehiwala, 5 Jul 10:24 am,"Dehiwala, Colombo","1,500,000",100 meter to 117 bus root  20 feet wide road facing,aththidiya dehiwala,Residential,10.0 perches
130,13 P Bare Land for Sale at Dehiwala, 7 Jun 12:11 pm,"Dehiwala, Colombo","2,900,000",Rs 2900000.00 LAKHSPER PERCHNegotiable,FACING TEMPLE ROAD /  DEHIWALA -PEIPLIYANA ROAD DEHIWALA,"Commercial, Residential",13.0 perches
131,76 P RES / COMMER LAND FOR SALE AT DEHIWALA, 5 Jun 10:13 pm,"Dehiwala, Colombo","5,200,000",Rs 5200000.00 LAKHSPER PERCH ,FACING DEHIWALA-PEPLIYANA ROAD DEIHIWALA,"Commercial, Residential",76.0 perches
132,Dehiwala Land for Sale,15 Jun 10:11 am,"Dehiwala, Colombo","2,350,000","14 perches 100 meters from galle rd dehiwala highly residentional place Price Rs 24,00,000 per perch negotiable",Aponsolane,"Commercial, Residential",14.0 perches
133,63 P Commercial Land Sale Dehiwala, 5 Jun 11:06 am,"Dehiwala, Colombo","10,000,000",Rs 10000000.00 LAKHS PER PERCH,FACING GALLE ROAD  /DEHIWALA JUNCTION / FRONT FLY WAY,"Commercial, Residential",63.0 perches
134,13 P Land With Property Sale At Dehiwala,13 Jun  9:35 am,"Dehiwala, Colombo","2,600,000",Rs 2600000.00 LAKHSPER PERCH  Negotiable,Query Road Dehiwala,"Commercial, Residential",13.0 perches
