,0,1,2,3,4,5,6,7
54,හලාවත - මහවැව පර් 24ක සුපිරි ඉඩමක්,15 Jul 12:19 pm,"Chilaw, Puttalam","210,000",හලාවත - මහවැව පර් 24ක සුපිරි ඉඩමක් මහවැව වැවට මුහුණලා...මනස්කාන්ත පරිසරයක පහස..විමසීම්,හලාවත - මහවැව,"Agricultural, Commercial, Residential, Other",24.0 perches
55,Land for sale in Wennappuwa, 6 Jul 12:56 pm,"Wennappuwa, Puttalam","125,000",නගරාසන්නයේම සීඝ්‍රයෙන් දියුණු වෙමින්දිනෙන් දින වටිනාකම් වැඩි වනසියළු පහසුකම් සහිත අනඟි නේවාසික පරිසරය____වෙන්නප්පුව - දෙමටපිටියෙන්____පර්.15 ක වටිනා බිම්කොටස පුද්ගලිකව විකිණේ.,"Dematapitiya , Wennappuwa",Residential,15.0 perches
56,Coconut Land for Sale in - Puttalam, 6 Jul 10:25 am,"Puttalam, Puttalam","20,000,000",Good Land. 10acres .,Puttalam,Agricultural,10.0 acres
57,Land For Sale ( Valuable Land) Chilaw, 4 Jul  4:55 am,"Chilaw, Puttalam","11,000,000","මාදම්පේ එගොඩයාගම  හලාවත කොළඹ ප්‍රදාන පාරට යාබදව වටිනා ඉඩම විකිණීමට පොල් ගස් 35ක් ඇත සාන්ත සෙබස්තියන් මහා විදුහලට 100m දුරින් පන්සල , පල්ලිය , පෙට්‍රෝල් ෂෙඩ් එක සමීපයෙන් වෙල් යාකට මුහුණලා නිසංසල පරිසරය වටිනා ඉඩම විකිණීමට","Madampe , Chilaw","Commercial, Residential",90.0 perches
58,Land for sale in Chilaw, 3 Jul  5:26 pm,"Chilaw, Puttalam","2,700,000",හලාවත - කුරුණෑගල ප්‍රධාන මාර්ගයට (75m ක්) නුදුරින් අගනා පොල් ඉඩම. මිල සාකච්ඡා කර ගත හැක. Viber/imo,"මුගුනුවටවන,හලාවත","Commercial, Residential",30.0 perches
59,Land for Sale in Wennappuwa, 3 Jul  2:07 pm,"Wennappuwa, Puttalam","525,000","කොළඹ-හලාවත ප්‍රධාන මාර්ගයට මුහුණලා වෙන්නප්පුව, බෝලවත්ත හංදියේ අඩක් නිම කළ නිවසක් සහිත පර්චස් 58ක ඉඩමක් විකිණීමට.......# පදිංචියට හෝ ව්‍යාපාරයකට සුදුසුයි# නිරවුල් ඔප්පු# තෙකලා විදුලිය ඇතුලුව සියලු පහසුකම් සහිතයි","Bolawatta, Wennappuwa","Agricultural, Commercial, Residential, Other",58.0 perches
60,Coconut Land with House - Nathththandiya, 3 Jul  1:08 pm,"Nattandiya, Puttalam","31,000","Coconut land in Nathththandiya, Ambagahawadiya calm and quite place. Clear deeds. 1.5KM far to town. There have old house with 4 bedroom, 1 bathroom , kitchen ,land phone, electricity and well. Only for land value , More information please call.","Agricultural, Residential",1.0 acres,
61,Land for Sale Dankotuwa, 3 Jul 11:45 am,"Dankotuwa, Puttalam","45,000",3 blocks 20 perchs per each,"Bujjampala junction ,dankotuwa","Commercial, Residential, Other",60.0 perches
62,Land for Sale in Chilaw, 2 Jul  9:35 pm,"Chilaw, Puttalam","53,000",ආරච්චිකට්ටුව නගරයට මීටර 600ආරච්චිකට්ටුව ප්‍රාදේශීය සභාව පිටුපස විදුලිය සහිත අනර්ඝ ඉඩම ඉතාමත් අඩු මිලට !!,ආරච්චිකට්ටුව,Residential,15.0 perches
63,Chillow Mahawewa 24p Land, 2 Jul  3:42 pm,"Chilaw, Puttalam","210,000",හලාවත - මහවැව පර් 24ක සුපිරි ඉඩමක්මහවැව වැවට මුහුණලා...මනස්කාන්ත පරිසරයක පහස..විමසීම් -,හලාවත - මහවැව,"Agricultural, Commercial, Residential, Other",24.0 perches
