,0,1,2,3,4,5,6,7
39,Lands for Sale in Matale, 9 Jul  2:29 pm,"Galewela, Matale","450,000","200M to Dambulla Kurunegala bus route.10 perches blocks. 116  blocks available.With Water, Electricity, Tarred Roads, Concrete Drainage System.Bank loan Facilities.","Galewela,Matale",Residential,10.0 perches
40,Lands for Sale in Matale, 9 Jul  2:26 pm,"Galewela, Matale","45,000","200M to Dambulla Kurunegala bus route.10 perches blocks. 116  blocks available.With Water, Electricity, Tarred Roads, Concrete Drainage System.Bank loan Facilities.","Galewela,Matale",Residential,10.0 perches
41,Matale Land For Sale, 9 Jul 12:19 pm,"Matale, Matale","250,000",මාතලේ  ඉඩමක්  විකිණිමට. ,"matale,",Residential,20.0 perches
42,15p Super Lands for Sale in Wahakotte,23 Jul  9:00 am,"Galewela, Matale","55,000",Facing Galewela - Matale main rd1.5 km to St' Antonie's church15 perch blocks,"Matale rd, Wahakotte",Residential,15.0 perches
43,Land for Sale in Galewela,23 Jul  9:00 am,"Dambulla, Matale","60,000",Facing Galewela - Matale main rd1.5 km to St' Antonie's church15 perch blocks,"Galewela, Matale rd",Residential,15.0 perches
44,Land for Sale in - Matale,23 Jul  9:00 am,"Matale, Matale","55,000",Facing Galewela - Matale Main Rd1.5 Km to St' Antonie's Church15 Perch Blocks,Wahakotte,Residential,15.0 perches
45,Land for Sale - Dambulla, 8 Jul  1:12 pm,"Dambulla, Matale","45,000","අඩුම මුලික ගෙවිමකට ඉඩම් අපෙන්ම පමණයි.  දඹුල්ල නගරයට හා A9 මාර්ගයට සමිපව නල ජලය, විදුලිය සහිත දර්ශනිය බිම් කොටස් කිහිපයක්   පහසුවෙන්ම ගෙවීමේ  ක්‍රමයට ගෙවන්න ගන්න.  බැංකු ණය සහ සියලුම අනුමැතිය සහිතයි.","Dambulu oye , Dambulla","Commercial, Residential, Other",12.5 perches
46,Land for Sale Matale, 7 Jul 12:13 pm,"Matale, Matale","35,000,000",Spice land for sale matale 25 acres 35 milion,Other,25.0 acres,
47,Commercial Land for Sale in Dambulla,23 Jul 10:06 am,"Matale, Matale","450,000","Available for immediate sale 162 Perches of Prime Commercial Land situated Dambulla Municipal Council area. Near to Dambulla –Kurunegala main road and Close  to all Government and private Banks, Financial Institutions, Schools,Very highly commercial area.","Commercial, Residential",162.0 perches,
48,Lands for Sale in Matale, 6 Jul  2:46 pm,"Galewela, Matale","450,000","Just 200M to Dambulla - Kurunegala Main roadExtent 10 to 12 Perches. 96 blocks available.With Water, Electricity, Tarred Roads, Concrete Drainage SystemBank loan Facilities","Silwathgama,Galewela",Residential,10.0 perches
49,Lands for Sale in Matale, 6 Jul  2:41 pm,"Galewela, Matale","45,000","Just 200M to Dambulla - Kurunegala Main roadExtent 10 to 12 Perches. 96 blocks available.With Water, Electricity, Tarred Roads, Concrete Drainage SystemBank loan Facilities","Silwathgama,Galewela",Residential,10.0 perches
50,Land for Sale - Galewela, 6 Jul  2:37 pm,"Galewela, Matale","450,000","Just 200M to Dambulla - Kurunegala Main roadExtent 10 to 12 Perches. 96 blocks available.With Water, Electricity, Tarred Roads, Concrete Drainage SystemBank loan Facilities","Silwathgama,Galewela",Residential,10.0 perches
51,Lands for Sale in Galewela, 6 Jul  2:37 pm,"Galewela, Matale","45,000","Just 200M to kurnegala- Dambulla Main roadExtent 10 to 12 Perches. 96 blocks available.With Water, Electricity, Tarred Roads, Concrete Drainage SystemBank loan Facilities","Silwathgama,Galewela",Residential,10.0 perches
52,Lands for Sale in Galwela, 6 Jul  2:32 pm,"Galewela, Matale","450,000","Just 200M to Main roadExtent 10 to 15 Perches. 96 blocks available.With Water, Electricity, Tarred Roads, Concrete Drainage SystemBank loan Facilities","Silwathgama,Galewela",Residential,10.0 perches
53,Lands for Sale in Galewela, 6 Jul  2:31 pm,"Galewela, Matale","45,000","Just 200M to Main roadExtent 10 to 15 Perches. 96 blocks available.With Water, Electricity, Tarred Roads, Concrete Drainage SystemBank loan Facilities","Silwathgama,Galewala",Residential,10.0 perches
54,Residential Lands at Wahakotte,23 Jul  9:00 am,"Matale, Matale","55,000",Facing Galewela - Matale main rd1.5 km to St' Antonie's church15 perch blocks,Galewela rd,Residential,15.0 perches
55,තේක්ක වගාවක් සහිත ඉඩම ගලේවෙල, 5 Jul  3:00 pm,"Galewela, Matale","2,000,000",වසර 20 ක් වැඩුනු අක්කර 25 ක තේක්ක වගාව සහිත ඉඩම විකිණීමට ගලේවෙල ,ගලේවෙල,"Agricultural, Commercial, Other",25.0 acres
56,Road front property in matale, 1 Jul 12:11 pm,"Matale, Matale","295,000","Facing the A9 , 10 mints drive to matale, situated in the heart of spice region , ideal location for a commercial development in a rapidly developing area, clean titles.",Kawdupelalla,Commercial,125.0 perches
57,ගලේවෙල දමුණුමුල්ලෙන් ඉඩමක්,22 Jul  2:11 pm,"Galewela, Matale","60,000","ගලේවෙල කලාවැව පාරේ මහ පාරට මුහුණලා පිහිටිජලය,විදුලිය සහිත අනර්ඝ ඉඩම අක්කර 1.5 කිපිරිසිදු ඔප්පු සහිතයි","දමුණුමුල්ල, කලාවැව පාර, ගලේවෙල","Agricultural, Commercial, Residential",240.0 acres
58,Water Front Property for Sale in Matale,23 Jul 10:06 am,"Matale, Matale","4,850,000",Very Beautiful 2 Acres Water Front Land Property for Sale in Matale. 18 Km Away from Matale Town.,Matale,"Residential, Other",2.0 perches
59,Land for Sale - Dambulla, 6 Jul  6:57 pm,"Dambulla, Matale","50,000",Land For Sale ( Dambulla )ඉදිවෙමින් පවතින අධිවේගී මාර්ගය අසලින් සහ A9 මාර්ගයේ සිට 600m දුරින් වූ සියලු පහසුකම් සහිත දඹුල්ල නගරය පෙනෙන මානයේ පිහිටි පර්චස් 280 ඉඩම අදම ඔබේ කරගන්න.Close to Jetwing Lake Hotelකොටස් වශයෙන්ද ලබාගත හැක.,"Gomadiya Para, Kapuwattha, Dambulla","Agricultural, Commercial, Residential, Other",280.0 perches
60,Land for Sale in Matale, 3 Jul  4:49 pm,"Matale, Matale","140,000","13 Perches Flat Land for Immediate Sale in Udupihill, Mathale.",Residential,13.0 perches,
61,"Land for Sale in Matale, Ukuwela", 3 Jul  2:31 pm,"Matale, Matale","1,200,000","නිසංසල, සාමකාමී පරිසරයක පිහටි අගනා පර්චස් 16 ක බිම් කොටසක්. මාතලේ , උකුවෙල , කුරිවෙල පාසලට 1km දුරින් , වැලිගල විහාරය ඉදිරිපිට, උකුවෙල නගරයට මිනිත්තු 5යි. උකුවෙල මාතලේ ප්‍රධාන මාර්ගයට 1km,නල ජලය, විදුලිය, දුරකථන පහසුකම්  ඉතා පහසුවෙන් ලබාගත හැක. තැනිතලා ඉඩම, ගම්මිරිස් වගාකර ඇත. කොස්ගස් 8ක් ඇත.ඉඩමට පිවිසීමට පුළුල් මාර්ග පහසුකම් ඇත.","Kuriwela, Ukuwela","Agricultural, Commercial, Residential, Other",16.0 perches
62,Land for Sale Weragama Matale,17 Jul  3:02 pm,"Matale, Matale","1,865,000",800m Raththota Matale Main rd and 10 minites can reach Matale town.,"Ikiliyagolla Rd,Pahala Owala,Weragama.",Residential,27.0 perches
63,Land for Sale - Matale,23 Jul  9:00 am,"Matale, Matale","900,000",Facing Galewela - Matale main rd1.5 km to St' Antonie's church15 perch blocks,Galewela rd,Residential,15.0 perches
64,"Land for Sale in Matale, Ukuwela Town", 2 Jul  5:54 pm,"Matale, Matale","3,150,000","මාතලේ උකුවෙල නගරයේ සමගි මාවතේ (යාලේගම ක්‍රීඩා භූමියට යාබදව)පර්චස් 14 ක ඉඩමක් විකිණීමට ඇත. විදුලිය, නල ජලය, දුරකථන, සියලුම පහසුකම් වලින් සමන්විත වේ.","Ukuwela, Matale","Commercial, Residential, Other",14.0 perches
65,Land in Matale, 2 Jul 10:56 am,"Matale, Matale","500,000",Plat land a9 rod niar,Alvala...janshan...,Commercial,13.03 perches
66,Land in Dmbulla, 8 Jul 10:18 am,"Dambulla, Matale","45,000","දඹුල්ල නගරයට හා  ආ9 මාර්ගයට සමිපව පර් 15 ක සින්නක්කර ඔප්පු සහිත තැනිතලා බිම් කොටස් විකිණිමටනල ජලය,ලිං ජලය, විදුලිය සහ පුලුල් මාර්ග සහිතව දඹුල්ල නගරයට විනාඩි 10. ම්","No 53 , Anagarika Dharmapala Mw ,Kandy","Commercial, Residential, Other",15.0 perches
67,Land for sale in Sigiriya, 1 Jul  3:48 pm,"Sigiriya, Matale","1,000,000",08 acres flat bare land suitable for build a tourist hotel.	,"Sigiriya matale,",Commercial,8.0 acres
68,"Land for Sale in Matale,ukuwela", 4 Jul  1:34 pm,"Ukuwela, Matale","295,000","අප ප්‍රෙදේශයේ ඇති අවසාන වෙළද ඉඩම, මහනුවර A-9 පාරේ සිට 100M දුරිනුත් ඇල්වල හන්දියේ සිට මීටර් 200M ක දුරුනුත් මෙම ඉඩම ස්ථානගතව ඇත. ඔබට අවශ්‍ය වන මූල්‍ය සම්පත්( වතුර, විදුලිය) වැනි දෑ ඉතාමත් පහසුවෙන් පරිපූර්ණ කර ගත කර ගත හැකි ප්‍රදේශයක මෙම ඉඩම පිහිටා ඇති මෙම භූමිය ඉක්මනින් විකිණීම අපගේ බලාපොරොත්තුවයි!","2/3 ඇල්වල,උකුවෙල,මාතලේ.",Residential,15.0 perches
69,Land for sale in Dambulla,29 Jun  8:03 pm,"Dambulla, Matale","3,400,000",දඹුල්ල නගරයේ සින්නක්කර ඔප්පු සහිත පර්චස් 20ක අනර්ග ඉඩමක් .පදින්චියට හෝ සන්චාරක නිකේතනයකට වඩාත් සුදුසුයි.නගර මධ්‍යයේ පිහිටා ඇත.දඹුලු ගල මනරම්ව දිස්වේ.,Anuradapura road Dambulla,Residential,20.0 perches
70,බබරකිරි දිය ඇල්ල ප්රදේශයෙන් පර්චස් 30 ක විකුණනු ලැබේ., 1 Jul  1:13 pm,"Matale, Matale","100,000",බබරකිරි දිය ඇල්ල ප්රදේශයෙන් පර්චස් 30 ක විකුණනු ලැබේ.,Babara Kiri Diya Ella. Rattota Reverstone Road,"Commercial, Residential, Other",30.0 perches
71,Agricultural Land Urgently Selling - Matale/Kirigalpoththa,28 Jun  8:28 pm,"Palapathwela, Matale","8,300,000",-Original pure documents in hand. -400m from A9 Kandy-Jaffna main road-5km from Matale town-Water board water and electricity available to connect -Good land for Pepper/coconut/Cocoa/Coffee cultivation-Some of the grown trees also available-Anytime available for visit to the land,"Makulgaharuppa, Kirigalpoththa, Matale","Agricultural, Residential, Other",206.0 perches
72,15p Land for Sale at Wahakotte,23 Jul  9:00 am,"Matale, Matale","55,000",Facing Galewela - Matale main rd1.5 km to St' Antonie's church15 perch blocks,Galewela rd,Residential,15.0 perches
73,Valuable Land in Galewela,23 Jul  9:00 am,"Galewela, Matale","1,000,000",Facing Galewela - Matale main rd1.5 km to St' Antonie's church15 perch blocks,Matale rd,Residential,15.0 perches
74,Land for sale in Matale rd,23 Jul  9:00 am,"Dambulla, Matale","85,000",Facing Galewela - Matale main rd1.5 km to St' Antonie's church15 perch blocks,"Matale rd, Wahakotte",Residential,15.0 perches
75,Exceptional 60 Acres Land for Sale in Laggala,29 Jun 11:58 am,"Matale, Matale","150,000,000","A valuable property with an extent of 60 Acres - (9,600 perches) in the central province of Sri Lanka in Laggala Pallegama near the newly commissioned Moragahakanda project and in very close proximity to Kalu Ganga available for sale. Ideal for renewable clean energy project (Wind/Solar), agriculture cultivation, residential blocking out, and also has potential for gem mining. The land borders the Wasgamuwa national park to the north and so is suitable for an eco-hotel resort as well.","Commercial, Residential",60.0 acres,
76,Land for Sale - Matale,25 Jun  1:29 pm,"Matale, Matale","3,000,000",30 perches of residential land. 12Km to Matale.Clear deed. Approved plan. Flat and square Land. 05 minutes walk from Matale Galewela main Road15 minutes walk from A9 main Road.,MATALE MAHAWELA,Residential,30.0 perches
77,Road front property in matale, 1 Jul 12:11 pm,"Matale, Matale","295,000","Facing the A9 , 10 mints drive to matale, situated in the heart of spice region , ideal location for a commercial development in a rapidly developing area, clean titles.",Kawdupelalla,Commercial,125.0 perches
