,0,1,2,3,4,5,6,7,8,9
47,House for Rent at Maharagama, 4 Jul  1:25 pm,"Maharagama, Colombo","40,000",3 Rooms3 bathroomsMaharagamaPathiragoda,"Pathiragoda, Maharagama",3,2,"1,400.0 sqft",8.0 perches
48,Modern House For Rent In Maharagama, 4 Jul  4:08 pm,"Maharagama, Colombo","60,000","Brand new spacious and sunny Upstairs for rent or lease. Situated in Elhena Road, Maharagama in a highly residential area. The house compromise a large living area, spacious 4 bed rooms (02 Air Condition ), court yard, rough kitchen, well-furnished pantry, dining area, 3 bathrooms with modern fittings, front large balcony and separate large balcony for all bed rooms .Porcelain tile flooring, staircase and hand rails finished with timber and iron . Garage space available with roller gate. CCTV in ground floor.This house is well designed with many windows allowing sunlight to flow through effortlessly. All windows and doors built from best timber under special supervision of charted architect and engineer. All floor areas are fully tiled by 2ft x 2ft Monalisa brand tile.600m to High-level road and 700m to Maharagama junction. 5 minute drive to Maharagama town. All of Sri Lankans well known banks, restaurants, supermarkets (Keells, Cargills, Arpico), shopping centers are walking distance.  As well as the newly built walking tracks, Jayawardanapura hospital, borelasgamuwa lake and Bellanwila are very close to the house as well the highway exit of Kottawa 15 minutes’ drive. 05 minutes’ drive to leading school (1KM to Royal Institute and Vidura College).Master Bed room with A/C attached Luxury Bathroom / one Bed Room with A/C/ two more bedrooms/ one more luxury Bathroom and additional Bathroom, Well-furnished modern Teak pantry, rough kitchen with washing area.Clam & highly prestige residential ENVIRONMENT area. ","Elhena Road, Maharagama",4,3,"2,800.0 sqft",10.0 perches
49,Upstair House for Rent - Maharagama,17 Jul  1:17 pm,"Maharagama, Colombo","22,000","Two storied house in temple road maharagama.upstair for rent.seperate enterance.living room,one bed room,kitchen & bath room.ideal for a couple. 300 meters from maharagama town. Key money 4 months",1,1,600.0 sqft,6.0 perches,
50,House for Rent in Maharagama, 3 Jul  9:24 am,"Maharagama, Colombo","40,000","House for Rent in Maharagama> Bed Rooms - 02> Bath Rooms - 02 > Lobby, Pantry> 07 Perch Land> Boundary Walls with a gate, 200m to Maharagama Town>Rs 40000.00 per Month / Advance Rs 15000.00",2,2,"1,100.0 sqft",7.0 perches,
51,House for Rent in Maharagama, 2 Jul  2:46 pm,"Maharagama, Colombo","40,000","House for Rent in Maharagama Ananda Maithree Mawatha.- Big dining and living.- 50m away from Highlevel Road- 5 minutes to Maharagama town- Parking facility available- Suitable for a FAMILY, for a office or for a business.",3,1,"1,500.0 sqft",12.0 perches,
52,Two Storey House for Rent Maharagama, 1 Jul  4:24 pm,"Maharagama, Colombo","80,000","Two storey house in Temple Rd, Maharagama. 1km away from the High level Rd. Newly built and consists of a car parking for 2 vehicles. Built with quality materials. One room is fully air conditioned. upper floor bathroom consists hot water supply.","No.97A, Temple Rd, Maharagama",3,2,"2,500.0 sqft",6.0 perches
53,House for Rent - Pannipitiya, 2 Jul  1:10 pm,"Maharagama, Colombo","30,000","පන්නිපිටිය පැලැන්වත්ත නාගහ මාවතේ කාමර 3ක් සහිත උඩු මහල කුලියට ,පර්චස් 10 වර්ග අඩි 2000ක්ය.මාසිකව 30000/-ක් කතා කර ගත හැක.මහරගම/පන්නිපිටිය/කොට්ටාවට ඉතා ලගය.","nagaha mavatha, palavattha pannipitiya.",3,1,"2,000.0 sqft",10.0 perches
54,Two Storied House for Rent in Maharagama, 1 Jul  3:21 pm,"Maharagama, Colombo","40,000","Fully tiled upstairs house with,2 Bedroom1 Bathroom( with Rocell fittings and solar hot water facility )1 Living / Dinning RoomKitchen with pantry cupboards ( Mable top)Laundry Facility area in the balcony.Parking for 1 vehicle 🚖 with roller shutter.Seeking for couples or a smaller family 👪.Especially pets are not invited 🙈🙉🙊.Walking distance to Royal institution school, keels supermarket and to maharagama Town.For more information,Please call for an appointment.","Hospital Road, Maharagama.",2,1,"1,500.0 sqft",1.0 perches
55,Home For Rent In Maharagama,29 Jun  6:49 pm,"Maharagama, Colombo","80,000",The house is located in a quiet neighborhood in Bokundara (which is close to 120 bus route). Exactly 4 km from Maharagama clock tower. Suitable for a young family who love comfortable living in a good secured neighborhood.•	 Two storied house with a well maintained garden in front and a small backyard•	 Two parking slots with one covered parking inside the parapet wall and one additional parking outside,"Aberathna mw., Bokundara",4,3,"1,938.0 sqft",8.0 perches
56,Upstairs House for Rent - Maharagama,30 Jun  9:40 am,"Maharagama, Colombo","40,000",Upstairs House for Rent in Maharagama=============================,3,2,"1,800.0 sqft",8.0 perches,
