,0,1,2,3,4,5,6,7
259,Land for Sale - Galle, 8 Jun  6:08 pm,"Galle, Galle","400,000",40 perches 3km to galle town 1km to highway entrance clear deedclose to galle bataduwa  udugamaroad,Galle,Residential,40.0 perches
260,Land for Sale in Ampegama, 8 Jun  3:28 pm,"Baddegama, Galle","90,000",electricity providedprime easy payment and bank loan facilities available.100m to the baddegama batapola bus root.,"Galle , Ampegama",Residential,10.0 perches
261,Land for sale in Manampita, 8 Jun  3:25 pm,"Baddegama, Galle","100,000",electricity providedprime easy payment and bank loan facilities available.6 months interest free period approved,"Galle , Manampiya junction",Residential,10.0 perches
262,"Land for Sale in Ambalangoda , Kaluwadumulla", 8 Jun  3:11 pm,"Ambalangoda, Galle","190,000","water , electricity , 20 feet wide tarring road available. prime fiance easy payment system and bank loan facilities available.one year interest free period can offeredvery closed to ambalangoda town",Ambalangoda  kaluwadumulla,Residential,10.0 perches
263,Land For Sale IN Ambalangoda, 8 Jun  3:07 pm,"Ambalangoda, Galle","160,000","water , electricity , 20 feet wide tarring road availableprime finance easy payment system and bank loan facilities available6 months interest free period can be offeredbeautiful claim and quite green environment.beautiful paddy field view","Ambalangoda , dalukkanda junction",Residential,10.0 perches
264,Land for Sale in Ambalangoda, 8 Jun  5:01 pm,"Ambalangoda, Galle","250,000","Have water, electricity and 30+ coconut treesYou can also use for tourism.1km to Ambalangoda townNear Galle Road","Agricultural, Commercial, Residential, Other",77.0 perches,
265,Land For Sale In Galle., 8 Jun 11:48 am,"Galle, Galle","725,000",ගාල්ල රිච්මන්ඩ් විදුහල් සීමාවේ නිසංසල සුවදායක පරිසරයක පදිංචියට හෝ ව්‍යාපාරයකට සුදුසු පිහිටි තැනිතලා බිමක අඩි 20 ක පාරට මුහුණලා පර්චස් 10 ක බිම් කැබලි ,"No.30, Wakunugoda Road, Galle.","Commercial, Residential",10.0 perches
266,ව්‍යාපාරයකට ඉඩමක් - අම්බලන්ගොඩ, 9 Jul  4:10 pm,"Ambalangoda, Galle","600,000","අම්බලන්ගොඩ බස් පාරට මායිම්ව, සීග්‍ර සංවර්දනයක් සහිත ප්‍රධාන මංසන්ධියක, වෙළඳ සංකීර්ණයකට හෝ නිවාස සංකීර්ණයකට හෝ මංගල වැනි උත්සව ශාලාවකට සුදුසු, දැනට පැරණි ගොඩනැගිල්ලක් සහිත, පර්චස් 24.35 ක ඉඩම විකිණීමට තිබේ.පිරිසිඳු ඔප්පු නල ජලය විදුලිය පුළුල් මාර්ග වැඩි විස්තර සඳහා අදම අමරසේන අමතන්න.",Commercial,24.35 perches,
267,Land for Sale Kalegana Galle, 8 Jun  7:44 am,"Galle, Galle","450,000","කලේගාන හන්දිය පෙනෙන දුරින් පර්.10ක අනර්ඝ ඉඩමක් විකිණීමට ඇතසියළුම පහසුකම් අත ලඟින්මව්‍යාපාරයක් සමග නිවසක් සෑදීමට කදිම ඉඩමකිප්‍රධාන පාසල් වලට ආසන්නයරිච්මන්ඩ් විද්‍යාලය සීමාවේ පිහිටා ඇතජල විදුලිය ඇතුලු පහසුකම්කරාපිටිය නව රෝහල, හපුගල ඉංජිනේරු පීඨය යනසියල්ලටම විනාඩි 10 දුරමිල ගණන් සාකච්ඡාකල හැකපර්.10ට වැඩියෙන් වුවද ලබා දිය හැකවැඩි විස්තර සඳහා විමසන්න10 perch near Kalegana junction is for saleVery close to Nationa Schools in Galle areaKarapitiya teaching hospital and Hapugala engineering faculty All the facilities are availableClear deeds Price can be negotiateCall for more information","Kalegana, Wackwella Road, Galle","Commercial, Residential",10.0 perches
268,Land for Sale with House (Under Construction) Karandeniya, 7 Jun 10:41 pm,"Elpitiya, Galle","240,000","Karandeniya 4 kanuwa, Elpitiya parata 100m durin adak nimakala niwasa samaga idamak","Kurunduwaththa, 4Th mile Post, Karandeniya",Residential,10.0 perches
