,0,1,2,3,4,5,6,7,8,9
57,House For Sale in Jaela, 9 Jul  3:23 pm,"Ja-Ela, Gampaha","8,500,000","මෙන්න ඔබට අනගි අවස්ථාවක්""",3,1,"2,500.0 sqft",21.0 perches,
58,House for Sale - Gampaha, 8 Jul  9:03 am,"Ja-Ela, Gampaha","11,500,000","කාමර 4ක් සහිත කාමර 2ක් A/C, සාලිය A/C, පැන්ට්‍ර් සහිත කුස්සිය, උනුවතුර සහිත නාන කාමරයකසහිතයි තවත් නාන කාමරයක්, ගරාජය, වටවූ තාප්පය, CCTV කැමරා සහිතයි",Ekala,4,2,"3,000.0 sqft",7.5 perches
59,03 Story Luxury House 35 P Ja-ela, 7 Jul 12:47 pm,"Ja-Ela, Gampaha","70,000,000",Luxury 3 storied House Sale At 100 METERS TO KATUNAYAKE - COLOMBO MAIN ROAD JA-ELA  ,100 METERS TO KATUNAYAKE - COLOMBO MAIN ROAD JA-ELA,7,5,"6,000.0 sqft",35.0 perches
60,Luxury House for Sale with Furniture - Ja Ela,15 Jul 11:54 am,"Ja-Ela, Gampaha","23,000,000",Architectural designed brand new luxury house for sale with furniture- 3 Bedrooms.- 3 bathrooms.- Living and Dining Area with.- Servant's room with separate entrance with bathroom.-Solar Panel.Price is 23M LKR and negotiable,3,3,"2,800.0 sqft",10.0 perches,
61,House for Sale in Ja Ela, 6 Jul 12:16 pm,"Ja-Ela, Gampaha","3,100,000",13 perches land and small house 03bedroom 01bath room immediately for sale newandama. Please call.,newandama,3,1,"2,500.0 sqft",13.0 perches
62,House for sale in Nivasipura - Ja Ela, 6 Jul  9:13 am,"Ja-Ela, Gampaha","6,900,000",Tiled house2 bed roomsPantry with cupboards24 hrs security serviceSwimming pool facilitiesNearby supermarkets and grocery storesClose to Katunayake Air Port,2,1,600.0 sqft,6.5 perches,
63,House for sale Ja-Ela, 6 Jul  4:02 pm,"Ja-Ela, Gampaha","11,000,000",- Approx. 2.5km to weligampitiya junction- 10 minutes to kapuwatta train station- 10 minutes to Kapuwatta Kzone- 13 minutes to the highway- 5 minutes to Guruge Nature park- Calm & safe areaDetails about the house and the land- 28 perch land- 3 Bedrooms- 1 bathroom - Living area- Dining area- kitchen with pantry cupboards- living room/Master bedroom/kitchen & Bathroom Tiled- Large Backyard with Servant’s toilet and store room- Both well water & pipe water- Large Garden space with car parking- Retention wall around the house- 5 Coconut/ Mango/2 Malaysian rambutan(lychee)/jackfruit trees are available,"24/D Batagama North,Ja-Ela",3,1,"2,000.0 sqft",28.0 perches
64,House for Sale in Jaela,10 Jul  1:03 pm,"Ja-Ela, Gampaha","5,500,000","This house for sale in Suduwella church road , Jaela800m to Jaela town 2 bedrooms 1 bathroom Clear deedsHighly residential area","Suduwella, Jaela",2,1,"1,100.0 sqft",10.0 perches
65,House for Sale - Ja Ela,10 Jul  1:03 pm,"Ja-Ela, Gampaha","7,400,000","This house is located  in batagama bandigoda.2 bed rooms with under construction house .colifide for bank lone.500m to 278 ganemulla bus rd ,2km to jaela town.",batagama bandigoda,2,1,"1,200.0 sqft",25.0 perches
66,"House for Sale Thudella,Ja-ela", 6 Jul  3:43 pm,"Ja-Ela, Gampaha","18,000,000","Near to Thudella,Ja-ela St Maris Church & Nimala mariya Convent,5 MInutes to Colombo - Negombo main road,2 Minutes to Pamunugama Raod,2Minutes to Pamunugama & Ja-ela 2 Highway Enterance.>> 4Bed rooms & 1Bathroom with servant Toilet,>> Decent & Calm Environment>> All facilities available,>> Large Living areaPrice can be Negotiablecall for more details.","NO.235, Veedi mawatha, ,Thudella,Ja Ela",4,2,"2,480.0 sqft",35.0 perches
67,2 Storey House for Sale in Ja-Ela,15 Jul  9:36 am,"Ja-Ela, Gampaha","15,500,000",2 story House for Sale in ja ela. ,"Colombo nigambo rd, Ja ela.",4,3,"1,500.0 sqft",10.4 perches
68,"2 Stories Modern House for Sale in Ja Ela, Lake City",15 Jul  9:43 am,"Ja-Ela, Gampaha","10,500,000",2Storey House  For Sale in Ja-ela Lake city ,"Ja ela, Lake City",2,1,"1,200.0 sqft",6.5 perches
69,"House for Sale in Thudella , Ja Ela",10 Jul  1:03 pm,"Ja-Ela, Gampaha","9,000,000","This house for sale in Gamameda road, Thudella 18 perchers 5 bedrooms 1 bathroom Fully tile & celing 700m to Colombo Negombo main road Decent neighborhood","Thudella , Jaela",5,1,"1,400.0 sqft",18.0 perches
70,House for Sale in Ja Ela,10 Jul  1:03 pm,"Ja-Ela, Gampaha","4,200,000","This house for sale in Paris perera mawatha ,  Jaela 200m to Jaela town 5.5 perchers 4 bedrooms 2  bathroomsDecent neighborhood","Paris perera mawatha , Jaela",4,2,"1,400.0 sqft",5.5 perches
