,Location,Price,Beds,Baths,House Size,Land Size
342,"Dehiwala, Colombo",55000000,4,3,"2,000.0 sqft",15.2 perches
343,"Athurugiriya, Colombo",13500000,3,3,"1,650.0 sqft",10.0 perches
344,"Moratuwa, Colombo",7000000,4,1,"2,000.0 sqft",7.0 perches
345,"Malabe, Colombo",24000000,4,4,"2,900.0 sqft",7.0 perches
346,"Talawatugoda, Colombo",35300000,4,4,"3,200.0 sqft",10.5 perches
347,"Moratuwa, Colombo",7000000,2,1,"1,500.0 sqft",10.0 perches
348,"Malabe, Colombo",27000000,3,2,"1,500.0 sqft",10.0 perches
349,"Homagama, Colombo",11000000,3,2,"1,500.0 sqft",11.0 perches
350,"Homagama, Colombo",6800000,3,2,"1,200.0 sqft",10.0 perches
351,"Pannipitiya, Colombo",24800000,4,4,"2,500.0 sqft",7.0 perches
352,"Pannipitiya, Colombo",21000000,4,3,"2,500.0 sqft",9.0 perches
353,"Battaramulla, Colombo",16500000,3,2,"2,200.0 sqft",7.1 perches
354,"Kottawa, Colombo",20000000,4,4,"2,500.0 sqft",8.0 perches
355,"Malabe, Colombo",18000000,4,4,"2,200.0 sqft",7.0 perches
356,"Malabe, Colombo",18000000,3,3,"2,300.0 sqft",6.5 perches
357,"Kotte, Colombo",24000000,6,3,"2,850.0 sqft",7.0 perches
358,"Battaramulla, Colombo",18000000,3,3,"1,800.0 sqft",10.5 perches
359,"Malabe, Colombo",23000000,4,4,"2,800.0 sqft",9.0 perches
360,"Colombo 6, Colombo",128250000,4,2,"2,000.0 sqft",22.5 perches
361,"Malabe, Colombo",12800000,3,3,"1,300.0 sqft",7.9 perches
362,"Homagama, Colombo",5800000,2,1,720.0 sqft,6.0 perches
363,"Colombo 15, Colombo",50000000,7,4,"3,000.0 sqft",17.75 perches
364,"Malabe, Colombo",20000000,4,4,"2,500.0 sqft",10.0 perches
365,"Kohuwala, Colombo",140000000,9,6,"2,200.0 sqft",20.0 perches
366,"Dehiwala, Colombo",8900000,5,2,"1,500.0 sqft",2.5 perches
367,"Malabe, Colombo",16000000,7,4,"3,000.0 sqft",21.0 perches
368,"Ratmalana, Colombo",13500000,3,2,"1,600.0 sqft",6.0 perches
369,"Malabe, Colombo",14000000,5,4,"1,950.0 sqft",6.6 perches
370,"Malabe, Colombo",29000000,4,3,"3,200.0 sqft",10.5 perches
371,"Homagama, Colombo",24000000,5,3,"3,000.0 sqft",9.5 perches
372,"Homagama, Colombo",2800000,2,1,"1,200.0 sqft",5.8 perches
373,"Moratuwa, Colombo",15900000,4,3,"2,200.0 sqft",8.0 perches
374,"Homagama, Colombo",31500000,5,4,"4,000.0 sqft",6.0 perches
375,"Pannipitiya, Colombo",11000000,3,1,"2,000.0 sqft",9.3 perches
376,"Boralesgamuwa, Colombo",32000000,4,5,"3,223.0 sqft",6.2 perches
377,"Pannipitiya, Colombo",40000000,4,3,"3,800.0 sqft",22.0 perches
378,"Malabe, Colombo",22500000,4,4,"2,800.0 sqft",8.0 perches
379,"Talawatugoda, Colombo",80000000,4,4,"4,800.0 sqft",18.5 perches
380,"Colombo 9, Colombo",6500000,2,1,850.0 sqft,800.0 perches
381,"Malabe, Colombo",33000000,6,6,"3,900.0 sqft",12.0 perches
382,"Colombo 7, Colombo",525000000,4,6,"11,715.0 sqft",22.3 perches
383,"Talawatugoda, Colombo",35000000,4,4,"3,250.0 sqft",8.0 perches
384,"Piliyandala, Colombo",9800000,3,2,960.0 sqft,10.0 perches
385,"Colombo 4, Colombo",200000000,6,4,"4,000.0 sqft",8.8 perches
386,"Wellampitiya, Colombo",12500000,4,2,"1,520.0 sqft",4.5 perches
387,"Kohuwala, Colombo",30000000,3,3,"2,850.0 sqft",7.5 perches
388,"Talawatugoda, Colombo",34000000,4,3,"2,850.0 sqft",7.5 perches
389,"Malabe, Colombo",18500000,3,2,"1,950.0 sqft",8.0 perches
390,"Colombo 5, Colombo",130000000,4,2,"1,850.0 sqft",23.0 perches
391,"Kotte, Colombo",29000000,6,3,"2,650.0 sqft",9.6 perches
392,"Talawatugoda, Colombo",78000000,6,6,"6,000.0 sqft",11.3 perches
393,"Pannipitiya, Colombo",25000000,5,4,"2,800.0 sqft",10.0 perches
394,"Malabe, Colombo",23000000,4,4,"3,000.0 sqft",8.0 perches
395,"Nawala, Colombo",41000000,3,2,"2,600.0 sqft",11.0 perches
396,"Talawatugoda, Colombo",34000000,4,4,"3,300.0 sqft",8.0 perches
397,"Kesbewa, Colombo",13000000,4,3,"1,900.0 sqft",10.0 perches
398,"Padukka, Colombo",5900000,3,1,"1,200.0 sqft",12.0 perches
399,"Pannipitiya, Colombo",21000000,4,3,"2,600.0 sqft",10.7 perches
400,"Talawatugoda, Colombo",33500000,5,4,"4,200.0 sqft",7.0 perches
401,"Kotte, Colombo",130000000,4,3,"3,500.0 sqft",26.0 perches
402,"Kottawa, Colombo",13000000,3,2,"1,400.0 sqft",8.0 perches
403,"Kaduwela, Colombo",13000000,3,2,"2,000.0 sqft",14.0 perches
404,"Athurugiriya, Colombo",29500000,4,3,"4,500.0 sqft",11.0 perches
405,"Kottawa, Colombo",11700000,3,2,"1,550.0 sqft",8.7 perches
406,"Nugegoda, Colombo",37500000,5,5,"4,000.0 sqft",6.0 perches
407,"Pannipitiya, Colombo",12900000,3,2,"1,200.0 sqft",10.9 perches
408,"Maharagama, Colombo",15500000,3,1,"1,500.0 sqft",10.8 perches
409,"Mount Lavinia, Colombo",23000000,5,5,"2,500.0 sqft",11.6 perches
410,"Kaduwela, Colombo",150000000,5,2,"1,600.0 sqft",13.0 perches
411,"Athurugiriya, Colombo",7500000,3,2,"1,050.0 sqft",6.0 perches
412,"Piliyandala, Colombo",11000000,4,2,"2,624.0 sqft",8.5 perches
413,"Kottawa, Colombo",9700000,3,2,"1,100.0 sqft",7.4 perches
414,"Kottawa, Colombo",400000000,7,6,"3,500.0 sqft",10.0 perches
415,"Nugegoda, Colombo",38500000,6,4,"2,900.0 sqft",9.85 perches
416,"Hanwella, Colombo",11000000,5,2,"1,100.0 sqft",12.0 perches
417,"Colombo 5, Colombo",250000000,6,7,"3,800.0 sqft",15.0 perches
418,"Nugegoda, Colombo",31100000,3,2,"7,988.0 sqft",7.5 perches
419,"Colombo 5, Colombo",125000000,5,4,"4,200.0 sqft",12.0 perches
420,"Battaramulla, Colombo",12500000,3,2,"1,400.0 sqft",10.0 perches
421,"Nugegoda, Colombo",250000000,6,7,"3,500.0 sqft",15.0 perches
422,"Talawatugoda, Colombo",36000000,4,4,"3,000.0 sqft",8.8 perches
423,"Battaramulla, Colombo",45000000,4,3,"3,800.0 sqft",10.0 perches
424,"Pannipitiya, Colombo",39000000,5,3,"4,000.0 sqft",7.2 perches
425,"Battaramulla, Colombo",255000000,4,4,"3,500.0 sqft",23.5 perches
426,"Boralesgamuwa, Colombo",24000000,4,3,"2,300.0 sqft",7.0 perches
427,"Kotte, Colombo",30000000,3,3,"2,250.0 sqft",6.38 perches
428,"Rajagiriya, Colombo",30000000,4,1,"1,700.0 sqft",5.5 perches
429,"Boralesgamuwa, Colombo",21000000,5,3,"2,500.0 sqft",9.8 perches
430,"Kottawa, Colombo",13000000,3,3,"1,580.0 sqft",8.0 perches
431,"Malabe, Colombo",22500000,4,4,"2,800.0 sqft",8.0 perches
432,"Kottawa, Colombo",20000000,4,4,"2,100.0 sqft",10.1 perches
433,"Kottawa, Colombo",15500000,3,3,"1,645.0 sqft",7.0 perches
434,"Boralesgamuwa, Colombo",24000000,4,3,"2,850.0 sqft",7.0 perches
435,"Malabe, Colombo",19000000,3,3,"2,400.0 sqft",10.0 perches
436,"Malabe, Colombo",24000000,4,4,"2,900.0 sqft",7.0 perches
437,"Malabe, Colombo",16500000,3,2,"1,550.0 sqft",10.0 perches
438,"Battaramulla, Colombo",120000000,4,4,"4,000.0 sqft",17.4 perches
439,"Moratuwa, Colombo",50000000,4,3,"3,500.0 sqft",19.0 perches
440,"Boralesgamuwa, Colombo",23000000,5,2,"2,500.0 sqft",8.6 perches
441,"Colombo 5, Colombo",36000000,4,2,"2,500.0 sqft",6.5 perches
442,"Piliyandala, Colombo",22000000,4,3,"2,200.0 sqft",8.0 perches
443,"Piliyandala, Colombo",8700000,2,2,"1,250.0 sqft",6.0 perches
444,"Pannipitiya, Colombo",13000000,3,3,"1,650.0 sqft",8.5 perches
445,"Colombo 5, Colombo",25000000,4,2,"2,500.0 sqft",7.0 perches
446,"Battaramulla, Colombo",45000000,4,5,"2,800.0 sqft",7.5 perches
447,"Maharagama, Colombo",33000000,8,3,"2,850.0 sqft",15.0 perches
448,"Ratmalana, Colombo",11000000,2,1,900.0 sqft,7.1 perches
449,"Colombo 5, Colombo",70000000,6,6,"3,050.0 sqft",22.0 perches
450,"Nugegoda, Colombo",35000000,5,3,"2,500.0 sqft",10.0 perches
451,"Talawatugoda, Colombo",100000000,6,4,"4,000.0 sqft",17.0 perches
452,"Maharagama, Colombo",8000000,3,1,"1,950.0 sqft",9.0 perches
453,"Malabe, Colombo",19000000,3,3,"2,400.0 sqft",10.0 perches
454,"Malabe, Colombo",23000000,4,4,"2,800.0 sqft",9.0 perches
455,"Malabe, Colombo",11000000,3,3,"1,300.0 sqft",6.5 perches
456,"Athurugiriya, Colombo",8700000,3,1,"1,100.0 sqft",7.0 perches
457,"Battaramulla, Colombo",22500000,3,2,"1,800.0 sqft",10.5 perches
458,"Malabe, Colombo",21000000,4,4,"2,450.0 sqft",7.0 perches
459,"Malabe, Colombo",29000000,4,3,"3,000.0 sqft",10.0 perches
460,"Piliyandala, Colombo",21500000,4,4,"2,900.0 sqft",8.5 perches
461,"Talawatugoda, Colombo",32000000,5,4,"2,800.0 sqft",9.5 perches
462,"Malabe, Colombo",23000000,4,3,"3,200.0 sqft",8.0 perches
463,"Battaramulla, Colombo",15800000,3,2,"1,850.0 sqft",10.0 perches
464,"Battaramulla, Colombo",170000000,6,5,"5,544.0 sqft",20.0 perches
465,"Maharagama, Colombo",18000000,3,3,"1,950.0 sqft",8.0 perches
466,"Nugegoda, Colombo",115000000,5,5,"6,500.0 sqft",14.8 perches
467,"Pannipitiya, Colombo",21000000,4,3,"2,100.0 sqft",8.8 perches
468,"Nugegoda, Colombo",52500000,5,4,"4,500.0 sqft",17.5 perches
469,"Malabe, Colombo",15500000,3,2,"1,700.0 sqft",10.0 perches
470,"Talawatugoda, Colombo",16500000,3,2,"2,650.0 sqft",7.7 perches
471,"Malabe, Colombo",29000000,3,3,"2,100.0 sqft",7.2 perches
472,"Malabe, Colombo",29000000,4,3,"2,650.0 sqft",12.0 perches
473,"Kohuwala, Colombo",105000000,4,4,"4,600.0 sqft",37.0 perches
474,"Dehiwala, Colombo",16000000,4,2,"3,000.0 sqft",6.3 perches
475,"Malabe, Colombo",13000000,3,1,"1,800.0 sqft",10.0 perches
476,"Avissawella, Colombo",8500000,4,2,"2,500.0 sqft",98.0 perches
477,"Padukka, Colombo",6000000,3,2,"1,650.0 sqft",9.64 perches
478,"Talawatugoda, Colombo",14300000,2,1,"1,000.0 sqft",10.0 perches
479,"Homagama, Colombo",19600000,3,3,"1,900.0 sqft",6.5 perches
480,"Malabe, Colombo",11800000,3,3,"1,500.0 sqft",8.0 perches
481,"Malabe, Colombo",16000000,3,3,"1,600.0 sqft",10.0 perches
482,"Talawatugoda, Colombo",21500000,4,3,"2,200.0 sqft",6.5 perches
483,"Moratuwa, Colombo",28000000,4,4,"3,680.0 sqft",10.0 perches
484,"Ratmalana, Colombo",56000000,4,2,"2,500.0 sqft",18.69 perches
485,"Wellampitiya, Colombo",13500000,6,4,"1,500.0 sqft",9.0 perches
486,"Malabe, Colombo",24000000,4,4,"2,900.0 sqft",7.0 perches
487,"Maharagama, Colombo",43000000,4,4,"4,100.0 sqft",11.6 perches
488,"Kottawa, Colombo",21500000,4,3,"2,500.0 sqft",9.0 perches
489,"Malabe, Colombo",18000000,3,3,"2,300.0 sqft",6.5 perches
490,"Malabe, Colombo",11000000,3,3,"1,300.0 sqft",6.5 perches
491,"Malabe, Colombo",23000000,4,4,"2,800.0 sqft",9.0 perches
492,"Malabe, Colombo",21000000,4,4,"2,450.0 sqft",7.0 perches
493,"Homagama, Colombo",5500000,3,1,"1,500.0 sqft",20.0 perches
494,"Malabe, Colombo",30000000,5,4,"3,500.0 sqft",16.0 perches
495,"Malabe, Colombo",20000000,4,4,"2,500.0 sqft",10.0 perches
496,"Dehiwala, Colombo",50000000,4,4,"4,400.0 sqft",7.0 perches
497,"Pannipitiya, Colombo",14500000,3,1,"1,200.0 sqft",16.3 perches
498,"Nugegoda, Colombo",47000000,5,4,"4,000.0 sqft",13.5 perches
499,"Piliyandala, Colombo",5500000,1,1,850.0 sqft,6.5 perches
500,"Homagama, Colombo",5500000,3,1,600.0 sqft,15.0 perches
501,"Malabe, Colombo",19500000,4,4,"2,650.0 sqft",10.5 perches
502,"Battaramulla, Colombo",50000000,6,5,"3,600.0 sqft",17.6 perches
503,"Talawatugoda, Colombo",47500000,5,4,"4,800.0 sqft",10.25 perches
504,"Piliyandala, Colombo",9500000,3,1,"1,600.0 sqft",10.0 perches
505,"Boralesgamuwa, Colombo",27500000,4,2,"1,200.0 sqft",8.0 perches
506,"Colombo 5, Colombo",40000000,5,3,"2,400.0 sqft",7.85 perches
507,"Moratuwa, Colombo",12500000,3,1,"1,200.0 sqft",6.0 perches
508,"Malabe, Colombo",23000000,4,3,"2,128.0 sqft",6.0 perches
509,"Kesbewa, Colombo",12500000,3,3,"2,000.0 sqft",8.0 perches
510,"Malabe, Colombo",46000000,4,4,"3,500.0 sqft",11.8 perches
511,"Malabe, Colombo",21000000,4,4,"2,450.0 sqft",7.0 perches
512,"Kesbewa, Colombo",12500000,3,3,"2,000.0 sqft",8.0 perches
513,"Ratmalana, Colombo",16500000,6,3,"3,000.0 sqft",12.0 perches
514,"Moratuwa, Colombo",10500000,2,1,"1,000.0 sqft",7.1 perches
515,"Malabe, Colombo",20000000,4,4,"2,500.0 sqft",10.0 perches
516,"Malabe, Colombo",22500000,4,4,"2,800.0 sqft",10.0 perches
517,"Malabe, Colombo",33000000,6,6,"3,900.0 sqft",12.0 perches
518,"Malabe, Colombo",21500000,4,3,"2,200.0 sqft",6.5 perches
519,"Piliyandala, Colombo",24000000,5,4,"3,600.0 sqft",11.5 perches
520,"Piliyandala, Colombo",21500000,5,3,"3,500.0 sqft",24.0 perches
521,"Pannipitiya, Colombo",8800000,4,2,"1,300.0 sqft",8.0 perches
522,"Moratuwa, Colombo",17500000,5,4,"2,600.0 sqft",10.5 perches
523,"Athurugiriya, Colombo",8000000,3,2,"1,000.0 sqft",6.8 perches
524,"Battaramulla, Colombo",36000000,4,4,"3,500.0 sqft",7.75 perches
525,"Battaramulla, Colombo",45000000,5,5,"3,150.0 sqft",7.5 perches
526,"Battaramulla, Colombo",26500000,4,3,"2,500.0 sqft",7.8 perches
527,"Kotte, Colombo",37000000,5,5,"3,750.0 sqft",9.4 perches
528,"Mount Lavinia, Colombo",72000000,3,3,"4,100.0 sqft",6.0 perches
529,"Nugegoda, Colombo",32000000,4,3,"2,500.0 sqft",8.0 perches
530,"Nugegoda, Colombo",29500000,3,3,"2,800.0 sqft",8.7 perches
531,"Kohuwala, Colombo",36000000,4,3,"2,500.0 sqft",8.0 perches
532,"Dehiwala, Colombo",75000000,4,4,"2,500.0 sqft",13.25 perches
533,"Nugegoda, Colombo",55000000,4,4,"3,500.0 sqft",13.0 perches
534,"Talawatugoda, Colombo",32000000,4,3,"3,150.0 sqft",9.2 perches
535,"Dehiwala, Colombo",46000000,4,4,"3,200.0 sqft",16.0 perches
536,"Kesbewa, Colombo",10500000,3,2,"1,500.0 sqft",8.3 perches
537,"Talawatugoda, Colombo",33500000,5,4,"3,800.0 sqft",7.8 perches
538,"Malabe, Colombo",21000000,4,4,"2,800.0 sqft",7.5 perches
539,"Kesbewa, Colombo",13000000,4,3,"1,600.0 sqft",11.5 perches
540,"Piliyandala, Colombo",21000000,4,3,"2,200.0 sqft",7.0 perches
541,"Kesbewa, Colombo",10000000,2,2,"1,240.0 sqft",6.0 perches
542,"Piliyandala, Colombo",11800000,3,2,"1,500.0 sqft",6.5 perches
543,"Mount Lavinia, Colombo",30000000,4,3,"5,000.0 sqft",12.0 perches
544,"Dehiwala, Colombo",95000000,6,5,"4,500.0 sqft",25.0 perches
545,"Homagama, Colombo",17000000,4,3,"3,000.0 sqft",16.25 perches
546,"Maharagama, Colombo",42000000,5,3,"3,968.0 sqft",13.64 perches
547,"Hanwella, Colombo",16900000,3,2,"2,700.0 sqft",28.0 perches
548,"Talawatugoda, Colombo",13500000,4,3,"1,850.0 sqft",7.0 perches
549,"Dehiwala, Colombo",40000000,5,5,"4,300.0 sqft",12.5 perches
550,"Talawatugoda, Colombo",35000000,4,4,"3,000.0 sqft",8.8 perches
551,"Piliyandala, Colombo",22000000,4,4,"1,130.0 sqft",8.3 perches
552,"Colombo 6, Colombo",60000000,5,5,"3,500.0 sqft",8.6 perches
553,"Rajagiriya, Colombo",22000000,5,2,"2,723.0 sqft",10.0 perches
554,"Talawatugoda, Colombo",45000000,4,4,"4,000.0 sqft",12.0 perches
555,"Kottawa, Colombo",14000000,3,2,"1,288.0 sqft",8.0 perches
556,"Kaduwela, Colombo",16000000,3,3,"2,200.0 sqft",6.8 perches
557,"Battaramulla, Colombo",16500000,3,2,"2,200.0 sqft",7.1 perches
558,"Athurugiriya, Colombo",8300000,2,1,"1,600.0 sqft",12.0 perches
559,"Kottawa, Colombo",18000000,5,4,"2,880.0 sqft",7.8 perches
560,"Hanwella, Colombo",15000000,3,1,"2,034.0 sqft",14.7 perches
561,"Athurugiriya, Colombo",19000000,4,4,"2,400.0 sqft",8.0 perches
562,"Maharagama, Colombo",15500000,4,2,"1,300.0 sqft",6.8 perches
563,"Malabe, Colombo",30000000,5,4,"3,500.0 sqft",16.0 perches
564,"Kottawa, Colombo",14000000,3,1,"1,950.0 sqft",18.5 perches
565,"Kaduwela, Colombo",19000000,4,2,"2,000.0 sqft",14.0 perches
566,"Athurugiriya, Colombo",4600000,2,1,"1,144.0 sqft",10.0 perches
567,"Colombo 5, Colombo",6300000,2,1,"1,000.0 sqft",6.9 perches
568,"Battaramulla, Colombo",30000000,4,2,"2,200.0 sqft",13.0 perches
569,"Kottawa, Colombo",20000000,4,4,"2,500.0 sqft",8.0 perches
570,"Ratmalana, Colombo",18000000,3,2,"2,450.0 sqft",10.0 perches
571,"Nugegoda, Colombo",75000000,5,4,"4,850.0 sqft",21.5 perches
572,"Kaduwela, Colombo",6700000,3,1,"1,200.0 sqft",12.0 perches
573,"Kottawa, Colombo",90000000,4,4,"4,200.0 sqft",40.0 perches
574,"Kesbewa, Colombo",6900000,2,1,"1,000.0 sqft",9.3 perches
575,"Colombo 5, Colombo",80000000,3,2,"3,000.0 sqft",20.0 perches
576,"Battaramulla, Colombo",42000000,5,3,"2,800.0 sqft",15.0 perches
577,"Malabe, Colombo",35000000,6,6,"3,800.0 sqft",12.0 perches
578,"Mount Lavinia, Colombo",21000000,4,3,"1,750.0 sqft",4.0 perches
579,"Kottawa, Colombo",26000000,4,2,"2,700.0 sqft",13.0 perches
580,"Nawala, Colombo",130000000,5,4,"6,000.0 sqft",22.5 perches
581,"Maharagama, Colombo",27500000,4,4,"2,000.0 sqft",8.0 perches
582,"Athurugiriya, Colombo",7900000,3,2,"1,500.0 sqft",6.0 perches
583,"Colombo 5, Colombo",10000000,3,1,"1,500.0 sqft",10.0 perches
584,"Nugegoda, Colombo",29000000,4,3,"2,800.0 sqft",8.33 perches
585,"Talawatugoda, Colombo",13800000,4,3,"1,880.0 sqft",6.8 perches
586,"Malabe, Colombo",12800000,3,3,"1,300.0 sqft",7.9 perches
587,"Malabe, Colombo",16200000,4,1,"1,800.0 sqft",13.5 perches
588,"Malabe, Colombo",24000000,4,4,"2,900.0 sqft",7.0 perches
589,"Malabe, Colombo",21000000,4,4,"2,450.0 sqft",7.0 perches
590,"Malabe, Colombo",18000000,4,4,"2,200.0 sqft",7.0 perches
591,"Piliyandala, Colombo",12500000,4,2,"1,750.0 sqft",6.5 perches
592,"Malabe, Colombo",46000000,4,4,"3,500.0 sqft",11.8 perches
593,"Nugegoda, Colombo",21000000,3,3,"1,300.0 sqft",17.0 perches
594,"Pannipitiya, Colombo",18000000,3,3,"2,700.0 sqft",14.0 perches
595,"Kottawa, Colombo",12500000,3,3,"1,650.0 sqft",8.5 perches
596,"Kottawa, Colombo",16500000,3,2,"2,027.0 sqft",14.3 perches
597,"Homagama, Colombo",34000000,4,1,"2,000.0 sqft",60.0 perches
598,"Nugegoda, Colombo",59500000,7,5,"5,200.0 sqft",12.5 perches
599,"Athurugiriya, Colombo",9975000,4,2,"2,200.0 sqft",11.23 perches
600,"Talawatugoda, Colombo",32500000,4,4,"3,500.0 sqft",11.0 perches
601,"Pannipitiya, Colombo",13000000,3,3,"1,500.0 sqft",10.7 perches
602,"Malabe, Colombo",22500000,4,4,"2,800.0 sqft",10.0 perches
603,"Malabe, Colombo",33000000,6,5,"3,900.0 sqft",12.0 perches
604,"Malabe, Colombo",16000000,3,3,"1,600.0 sqft",10.0 perches
605,"Malabe, Colombo",11000000,3,3,"1,300.0 sqft",6.5 perches
606,"Malabe, Colombo",23000000,4,4,"2,800.0 sqft",9.0 perches
607,"Athurugiriya, Colombo",13500000,3,3,"1,650.0 sqft",10.0 perches
608,"Malabe, Colombo",105000000,5,5,"6,600.0 sqft",40.0 perches
609,"Kottawa, Colombo",32500000,6,2,"3,000.0 sqft",15.0 perches
610,"Kohuwala, Colombo",30000000,4,2,"2,600.0 sqft",11.0 perches
611,"Pannipitiya, Colombo",16000000,5,3,"2,000.0 sqft",11.5 perches
612,"Colombo 10, Colombo",7500000,3,2,"1,200.0 sqft",4.4 perches
613,"Kottawa, Colombo",14000000,3,2,"1,288.0 sqft",8.0 perches
614,"Maharagama, Colombo",18000000,2,2,"1,500.0 sqft",7.0 perches
615,"Maharagama, Colombo",22000000,4,3,"2,850.0 sqft",8.0 perches
616,"Athurugiriya, Colombo",18000000,4,2,"2,537.0 sqft",6.3 perches
617,"Nugegoda, Colombo",32000000,3,2,"2,000.0 sqft",6.1 perches
618,"Kottawa, Colombo",26000000,4,2,"2,700.0 sqft",13.0 perches
619,"Kottawa, Colombo",10000000,2,1,700.0 sqft,7.5 perches
620,"Angoda, Colombo",18500000,4,1,"3,000.0 sqft",18.44 perches
621,"Talawatugoda, Colombo",30000000,3,3,"2,500.0 sqft",11.0 perches
622,"Nugegoda, Colombo",42000000,5,4,"3,455.0 sqft",12.25 perches
623,"Piliyandala, Colombo",7200000,3,2,"2,500.0 sqft",11.5 perches
624,"Kotte, Colombo",127500000,5,4,"9,000.0 sqft",18.0 perches
625,"Kotte, Colombo",39000000,5,5,"4,000.0 sqft",10.0 perches
626,"Malabe, Colombo",21500000,4,3,"2,850.0 sqft",6.0 perches
627,"Athurugiriya, Colombo",8000000,2,2,"1,800.0 sqft",6.0 perches
628,"Battaramulla, Colombo",12500000,3,3,"1,200.0 sqft",7.0 perches
629,"Boralesgamuwa, Colombo",22000000,4,2,"1,100.0 sqft",13.0 perches
630,"Dehiwala, Colombo",80000000,9,4,"5,000.0 sqft",20.0 perches
631,"Malabe, Colombo",18000000,4,4,"2,200.0 sqft",7.0 perches
632,"Piliyandala, Colombo",11000000,4,2,"1,638.0 sqft",6.8 perches
633,"Boralesgamuwa, Colombo",25000000,5,3,"2,725.0 sqft",12.0 perches
634,"Piliyandala, Colombo",8700000,2,2,"1,250.0 sqft",6.0 perches
635,"Piliyandala, Colombo",16000000,4,2,"2,100.0 sqft",6.0 perches
636,"Kesbewa, Colombo",16000000,4,2,"2,100.0 sqft",6.0 perches
637,"Kesbewa, Colombo",8700000,2,2,"1,250.0 sqft",6.0 perches
638,"Mount Lavinia, Colombo",56000000,9,7,"4,500.0 sqft",10.0 perches
639,"Battaramulla, Colombo",29000000,4,4,"3,000.0 sqft",6.0 perches
640,"Malabe, Colombo",21000000,4,4,"2,450.0 sqft",7.0 perches
641,"Malabe, Colombo",30000000,4,4,"2,900.0 sqft",8.0 perches
642,"Malabe, Colombo",19000000,3,3,"2,400.0 sqft",10.0 perches
643,"Malabe, Colombo",20000000,4,4,"2,500.0 sqft",10.0 perches
644,"Athurugiriya, Colombo",11000000,3,3,"1,400.0 sqft",9.0 perches
645,"Kottawa, Colombo",10000000,2,1,700.0 sqft,7.5 perches
646,"Malabe, Colombo",33000000,6,6,"3,800.0 sqft",12.0 perches
647,"Malabe, Colombo",24000000,4,4,"2,900.0 sqft",7.0 perches
648,"Athurugiriya, Colombo",27000000,5,4,"5,480.0 sqft",12.8 perches
649,"Kottawa, Colombo",27000000,5,4,"5,408.0 sqft",12.8 perches
650,"Battaramulla, Colombo",16500000,3,2,"2,200.0 sqft",7.1 perches
651,"Malabe, Colombo",16000000,3,2,"1,600.0 sqft",10.0 perches
652,"Dehiwala, Colombo",29000000,5,2,"1,600.0 sqft",7.0 perches
653,"Athurugiriya, Colombo",6400000,2,1,"1,000.0 sqft",6.0 perches
654,"Dehiwala, Colombo",40000000,4,3,"3,000.0 sqft",14.0 perches
655,"Ratmalana, Colombo",9500000,3,1,"1,600.0 sqft",7.0 perches
656,"Nugegoda, Colombo",40000000,3,3,"2,400.0 sqft",14.5 perches
657,"Colombo 10, Colombo",4000000,2,2,"1,000.0 sqft",1.7 perches
658,"Malabe, Colombo",28000000,4,5,"3,500.0 sqft",6.0 perches
659,"Malabe, Colombo",68000000,6,6,"5,300.0 sqft",21.0 perches
660,"Talawatugoda, Colombo",12000000,4,2,"1,976.0 sqft",6.85 perches
661,"Kotte, Colombo",55000000,3,3,"2,000.0 sqft",20.0 perches
662,"Kesbewa, Colombo",12500000,4,3,"1,850.0 sqft",9.0 perches
663,"Nugegoda, Colombo",42000000,4,3,"2,980.0 sqft",8.0 perches
664,"Talawatugoda, Colombo",28000000,6,4,"3,650.0 sqft",12.5 perches
665,"Malabe, Colombo",15500000,6,3,"2,500.0 sqft",12.0 perches
666,"Dehiwala, Colombo",28000000,4,2,"2,000.0 sqft",7.0 perches
667,"Piliyandala, Colombo",13000000,4,2,"1,550.0 sqft",7.0 perches
668,"Kottawa, Colombo",13000000,4,2,"1,550.0 sqft",7.0 perches
669,"Kesbewa, Colombo",12800000,3,1,"1,200.0 sqft",7.5 perches
670,"Battaramulla, Colombo",8000000,2,1,671.0 sqft,3.0 perches
671,"Malabe, Colombo",7200000,2,1,"1,000.0 sqft",6.0 perches
672,"Maharagama, Colombo",8000000,3,1,"1,950.0 sqft",9.0 perches
673,"Kottawa, Colombo",13000000,3,3,"1,580.0 sqft",8.0 perches
674,"Kottawa, Colombo",26000000,4,4,"2,900.0 sqft",10.0 perches
675,"Kottawa, Colombo",17000000,4,3,"2,100.0 sqft",6.2 perches
676,"Malabe, Colombo",46000000,5,4,"3,500.0 sqft",11.8 perches
677,"Kottawa, Colombo",12000000,3,1,"1,100.0 sqft",6.5 perches
678,"Nugegoda, Colombo",75000000,3,2,"2,000.0 sqft",36.0 perches
679,"Malabe, Colombo",23000000,4,4,"2,800.0 sqft",9.0 perches
680,"Malabe, Colombo",24000000,4,4,"2,900.0 sqft",7.0 perches
681,"Dehiwala, Colombo",5500000,2,1,871.0 sqft,3.0 perches
682,"Battaramulla, Colombo",22800000,4,4,"1,885.0 sqft",5.5 perches
683,"Piliyandala, Colombo",14000000,3,2,"1,200.0 sqft",9.7 perches
684,"Athurugiriya, Colombo",20000000,4,3,"2,700.0 sqft",10.0 perches
685,"Nawala, Colombo",37500000,3,1,"1,200.0 sqft",10.56 perches
686,"Nawala, Colombo",57000000,4,3,"3,000.0 sqft",7.5 perches
