,0,1,2,3,4,5,6,7
44,Bare Land up For Sale in - Boralasgamuwa, 2 Jul  2:01 pm,"Boralesgamuwa, Colombo","1,600,000","15 Perch bare land,2.0 km for Boralasgamuwa Junction200 Meters for Horana - Colombo Main road","112A, Ahalape Road, Werahara","Commercial, Residential",15.0 perches
45,Land for sale in Boralesgamuwa, 2 Jul  1:31 pm,"Boralesgamuwa, Colombo","1,800,000",බොරලැස්ගමුව 120 ( හොරණ කොළඹ ප්‍රධාන පාර ) පාරේ 10m ක් ඇතුලත නිසංසල පරිසරයක ඉතාමත් වටිනා නේවාසික හෝ ව්‍යාපාරික පර්චස් 9.6 බිම් කොටසක් විකිණීමට ඇත. RMV සහ හමුදා රෝහලට ඉතාමත් නුදුරුව හා බොරලැස්ගමුව ව්‍යායාම මංතීරුවට  700mයි  මිල ගණන් සාකච්චා කරගත හැක.,"Commercial, Residential",9.6 perches,
46,Boralesgamuwa Commercial Property | For Sale - CC600-A, 1 Jul  8:17 pm,"Boralesgamuwa, Colombo","91,000,000",#. Commercial Land is available for sale with ware house and office space with 125 kW transformer.,Commercial,55.0 perches,
47,22p Land for Sale Boralesgomuwa, 1 Jul  3:32 pm,"Boralesgamuwa, Colombo","1,500,000","22 perches land with little old 4 bedroom 2 bathroom house.Facing the abandoned paddy field. (Reservation)Quiet environment.Servant room and toiletWide access roads1 km to Boralesgamuwa town10 minutes to Maharagama townDehiwala - Maharagama main road, 500 metersනිදන කාමර 4 ක් සහ නාන කාමර 2 අත්හැර දමන ලද කුඹුරු යායකට  මුහුණලා ඇත. නිස්කලංක පරිසරය.අතින් වතුර ගත හැකි ලිඳ සේවක කාමරය සහ වැසිකිලිය පුළුල් ප්‍රවේශ මාර්ග බොරලැස්ගමුව නගරයට කි මි 1මහරගම නගරයට මිනිත්තු 10දෙහිවල මහරගම ප්‍රධාන මාර්ගයට මීටර් 500සියලු පහසුකම් අතේ දුරින්","5th Lane, Egodawaththa Road, Boralesgomuwa.1,500,000.",Residential,22.0 perches
48,24 P & Property Sale At Boralesgamuwa,30 Jun 11:06 am,"Boralesgamuwa, Colombo","1,700,000",Rs 1700000.00 LAKHSPER PERCHNegotiable,Facing Robert De Alwis Mawatha Boralesgamuwa,"Commercial, Residential",24.0 perches
49,Land with house Boralesgamuwa,30 Jun  4:42 pm,"Boralesgamuwa, Colombo","4,500,000",Ideal place for residencial area  and near to The university of Sri Jayawardanapura .the location is placed in middle of cities and easy to access to towns within few minutes.,Residential,4.5 perches,
50,Land for Sale - Boralasgamuwa,28 Jun  6:45 am,"Boralesgamuwa, Colombo","1,250,000",Dehiwala Maharagama bus road 350 mBoralasgamuwa junction 1.8kmMaharagama town 1.5 km Super land 1250000 per parch,Maharagama road Katuwawala Mawatha,Residential,10.0 perches
51,Land for Sale in Werahera,29 Jun 12:11 pm,"Boralesgamuwa, Colombo","1,600,000",බොරලැස්ගමුව 120  පාරේ ඉතාමත් වටීනා බිම් කොටසක් පර්ච් 8ක් වතුර වීදුලිය සමගම 120 පාරට 200M   වීකිනීමට ඇත පර්චස් එකක මිල 1600000 පමනයි.. විමසීම් ..,"Kaolin Refinery Rd, Boralesgamuwa 10290",Residential,8.0 perches
52,Land for Sale in Boralesgamuwa,27 Jun  5:16 pm,"Boralesgamuwa, Colombo","1,200,000","බෝකුන්දර, පාසැල් මාවත‍පර්චස් 7හරිහතරැස් ඉඩමබෝකුන්දර හන්දියට 1km120 බස් පාරට 700m (කොළඹ පාර)රජයේ අනුමත නිවාස සැලසුම්ද නොමිලේ ලබාදේ(ගෘහ නිර්මාණ ශිල්ප අනුව නොමිලේ සැකසූ සැලසුම)පර්චසයක් ලක්ෂ 12 (Negotiable)","Bokundara, Boralesgamuwa","Commercial, Residential",7.0 perches
53,Land for sale Boralasgamuwa,26 Jun  5:46 am,"Boralesgamuwa, Colombo","1,375,000",120 horana Colombo bus road 500 m119 dehiwala Maharagama bus road 450 mBoralasgamuwa Town Good residents area 20 feet road facing 9 and 9.5 perch 1375000 per parch,Piriwena road Boralasgamuwa,Residential,9.0 perches
