,0,1,2,3,4,5,6,7,8,9
61,House For Rent In Moratuwa, 3 Jun  4:46 pm,"Moratuwa, Colombo","35,000",මොරටුව නගරයට ආසන්නව තෙමහල් නිවසක පහත මාලය කුලියට දීමට ඇත.,Moratuwa,3,1,"1,000.0 sqft",10.0 perches
62,House for rent - Moratuwa,31 May  2:53 pm,"Moratuwa, Colombo","50,000","100m to galle road200m cargills foodcity/kzone 2bed rooms , living room , pantry with pantry cupbords, kitchen , wosh room and bathroom",Rawathawatta,2,1,700.0 sqft,18.0 perches
63,Luxury House for Rent - Katubedda,30 May  5:32 pm,"Moratuwa, Colombo","55,000",Two Story Luxury House in KatubeddaFully FurnishedGarage Facility5 Bedrooms550 Meters from Gall Road,"Katubedda,Moratuwa",5,2,"12,000.0 sqft",7.0 perches
64,Semi Luxury single house for rent in Moratuwa Uyana,30 May 10:02 am,"Moratuwa, Colombo","40,000",SEMI LUXURY HOUSE SURROUNDED BY NATURE. CALM AND QUIET,2,1,"1,000.0 sqft",6.0 perches,
65,House For Rent In Moratuwa,28 May  3:52 pm,"Moratuwa, Colombo","65,000","Up Stair House For Rent In Moratuwa,3 Bed Rooms With A/c, Living Room, 2 Pantry, Fully Tiled House, 100 M To Galle Road. Please leave a message if calls aren't answered.","36, De Soysa Road, Rawatawatta, Moratuwa.",3,3,"2,750.0 sqft",18.0 perches
66,House for Rent Katubedda,27 May  2:08 pm,"Moratuwa, Colombo","25,000","Upstair House for Rent Near 1 Km Katubedda Junction Vehicle Parking Desided to Family , 04 Girls or 04 Boys ","No. 126/3, 6th Lane, Sri Rahula Mawatha, Thelawala, Mount Lavinia",2,1,"1,200.0 sqft",6.0 perches
67,House for Rent - Moratuwa, 1 Jun  1:08 pm,"Moratuwa, Colombo","30,000",2 Bed  Rooms.Upstairs House.Only 5min Walk Moratuwa City.,"No712/6,w.D.L.Mw,horethuduwa ,moratuwa",2,1,"1,200.0 sqft",16.0 perches
68,Rent a House Moratuwa,25 May  3:08 pm,"Moratuwa, Colombo","30,000",2/1 km to Moratuwa townwalking distance to Moratuwa3 bed roomsParking areaSitting & Dining areaBetter environment,moratuwa,3,2,"1,800.0 sqft",20.0 perches
69,House for Rent Moratuwa,25 May 10:49 am,"Moratuwa, Colombo","30,000","Moratuwa Moratuwella, P.M.Fernando 4th Lane3 Bed Rooms1 Attached BathroomServant ToiletKitchen with Pantry outdoor KitchenVehicle Garage Separate Electricity And Water","579, P.M. Fernando 4th Lane, Moratuwella, Moratuwa",3,1,"1,500.0 sqft",10.0 perches
70,House for Rent Moratuwa, 2 Jul  7:54 pm,"Moratuwa, Colombo","25,000","Moratuwa Gorakana Galkanuwa Road, 200m to Galle Road, Newly built luxury 2 B/Roomed Fully tiled Down stair House for rent with all facilities. > Modern attached bathroom> Living area> Dinning area> Modern Pantry > Parking Space> New GardenHandy to Keels Super , Gym and all the other shops. 5 minutes to bus stop, both main cities Panadura and Moratuwa by car 5 minutes. Highly Residential and Peace full area.","Gorakana, Moratuwa",2,1,"1,200.0 sqft",7.0 perches
