,0,1,2,3,4,5,6,7,8,9
47,ඇතුල් කොට්ටේ මංසන්දියේ උඩුමහල් නිවසක් කුලියට දීමට ඇත,29 Jun  1:54 pm,"Kotte, Colombo","35,000","ඇතුල් කොට්ටේ මංසන්දියේ ප්‍රධාන පාරට මුහුනලා, සියලුම ගෘහභාණ්ඩ සහිත වායුසමීකරනය කරන ලද කාමර සහිත නිවස මාස 12 කට යුවලකට කුලියට දීමට ඇත.විමසන්න.",1,1,650.0 sqft,2.5 perches,
48,03 Story House & 8 P Rent Baddagana Pitakotte,24 Jun  7:47 am,"Kotte, Colombo","210,000",03 STORY BUILDING ( 02 APARTMENTS )   & 8 P RENT BADDAGANA PITAKOTTE,150 METERS MAIN ROAD / BADDAGANA PITAKOTTE,6,6,"4,000.0 sqft",8.0 perches
49,House for Rent in Ethulkotte (1105 B),20 Jun 12:06 pm,"Kotte, Colombo","250,000",Two story house with four bedrooms and four attached bathrooms4000 square feet,ETHULKOTTE,4,4,"4,000.0 sqft",20.0 perches
50,Single Story House Rent At Ethulkotte,19 Jun  9:32 am,"Kotte, Colombo","110,000",Rs 110000.00 /MonthlyNegotiable,50 METERS TO ETHULKOTTE -PITAKOTTE ROAD ETHUL KOTTE,4,2,"2,000.0 sqft",12.0 perches
51,House for Rent Kotte,18 Jun  2:56 pm,"Kotte, Colombo","70,000",3 Bed Rooms (1 AC Room)2 Bath Rooms with Hot water 2 Sitting AreaTV LobbyKitchenPantryServant Room & Toilet Roof Top Write Round Parapat Wall 2 Parking Closed to Kotte Main Road & Parliament,"No.101, Alakeshwara Road,Ethul Kotte.",3,2,"2,800.0 sqft",6.5 perches
52,Luxury House for Rent - Kotte,21 Jun  3:25 pm,"Kotte, Colombo","275,000","LUXURY/MODERN HOUSE WITH A/C AVAILABLE AT. KOTTE WITH 4 BED ROOMS, LARGE LIVING AND DINING ARES, BALCONY,3  BATHROOMS, TOILETS WITH MODERN EQUIPMENT, TILE FLOOR, 3 PHASE/ ELECTRICITY, SOLAR HOT WATER SYSTEM, MODERN PANTRY, GARAGE,PARAPET WALLSERVENT ROOMS & SERVENTS TOILETS SEPERATLYDRIVERS ROOMS & TOILETS SEPERATLY, SECURED AREAARCHITURED HOUSE",KOTTE,4,3,"3,500.0 sqft",25.0 perches
53,Two Story Modern House for Rent Kotte,13 Jul  2:12 pm,"Kotte, Colombo","115,000",Two story modern house for rent kotteBedroom 4Bathroom 2 Ac ,Kotte,4,3,"2,500.0 sqft",8.0 perches
54,House for Rent Pita Kotte,16 Jul  9:27 am,"Kotte, Colombo","20,000",Upstair of a house1 bedroom1 living room1 bathroomSmall kitchen1 km to pita kotte2.5 km to Nugegoda2 km to sri jayawardenapura genaral hospital10 min for maharagama Town,Pita kotte,1,1,276.0 sqft,6.0 perches
55,Down Stair House for Rent in Kotte,15 Jun  4:23 pm,"Kotte, Colombo","50,000",Down stair house Bedroom 2Bathroom 2Ac 1Garden2 vehicles parking 20 feet road placing Madiwela Thalawathugoda Road 100 metresNugehoda city 3kmRs.500003 months advance Contact agent laksiri Agent fee half months,Kotte Rajamaha vihara road,2,2,"1,500.0 sqft",21.0 perches
56,House for Rent in Kotte (960 B/1 ), 9 Jul  2:46 pm,"Kotte, Colombo","150,000",Two story House with Three Bedrooms and Two common bathroom3500 sqft,BADDAGANA ROAD,3,2,"3,500.0 sqft",13.0 perches
