,0,1,2,3,4,5,6,7
32,Old House With 18 .3P Valuable Land for Sale In Rajagiriya,12 Jul  3:49 am,"Rajagiriya, Colombo","27,500,000","රාජගිරියේ  සිට කිලෝමීටර් 3 .5ක් ද ,දෙමටගොඩ සිට කිලෝමීටර් 5ක් ද  වන IDH හන්දියට මීටර් 300ක් ද ඇති දොඩම්ගහහේන අඩි 30ක පාරට අඩි 60කට වැඩිය  මුහුනත  ඇති පර්චස් (11.3 හා 6 .5) 18.3ක ඉඩමේ කාමර 5 නාන කාමරයක් ද  කාමර 3ක  පැරණි  විශාල නිවස  සමඟ  ප්‍රදේශයේ පවතින ඉඩම් මිලට පමනක් පර්චසය ලක්ෂ 15 ගනනේ විකිනීමට බලාපොරොත්තු වේ ...උසස් නේවාසික පරිසරයක පිහිටි ඉඩමක්  බැවින්  මහල් 5ක, නිවාස කිහිපයක්  සහිත  වටිනා  ගොඩනැගිල්ලක් ඉදිකිරීමට  හැකියාව ඇති  ඉඩමකි.කරුණාකර තැරව්කරුවන් අමතන්න එපා .සත්‍ය ගැනුම්කරුවන් සදහා පමණයි .ඉඩම පරීක්ෂා කිරීමෙන් පසුව මිල සාකච්ඡා කල හැක .ඉඩම පරීක්ෂා කිරීම සදහා සාකච්ඡා කර කලින් වෙලාවක් වෙන්කර ගන්න ........................ස්තූතියි .........................","BANDARANAYAKAPURA ,HALGAHADENIYA ROAD RAJAGIRIYA .","Residential, Other",18.3 perches
33,Land | for Sale Rajagiriya - L0663-D,11 Jul  9:33 pm,"Rajagiriya, Colombo","6,500,000",Land for sale in Rajagiriya,Residential,20.0 perches,
34,Residential Land for Sale in Rajagiriya,11 Jul  2:41 pm,"Rajagiriya, Colombo","36,000,000","Rs 36,000,000/NegotiableOld Single Story House For Sale  Rajagiriya (Sale in Land Value)(Kamathawattha Road,Medawelikada,Rajagiriya)","Kamathawattha Road,Medawelikada,Rajagiriya",Residential,8.0 perches
35,Land for sale in Rajagiriya,19 Jul  2:27 pm,"Rajagiriya, Colombo","3,300,000",500m to main road20 ft road access 700m to rajagiriya junction 500m to Parliament road 1km to Borella junction Clear Documents,"Mada walikada road ,rajagiriya","Commercial, Residential, Other",14.0 perches
36,Land for Sale - LL586 Rajagiriya,10 Jul 11:08 am,"Rajagiriya, Colombo","3,800,000","59 perch land in Kamathawatta Road, Rajagiriya.Road adjoining to Wind Crest Apartment Complex",Residential,59.0 perches,
37,Rajagiriya Land | for Sale Cotta Road - CC510,10 Jul 10:08 am,"Rajagiriya, Colombo","10,000,000","19 perch land located in Cotta Road, Rajagiriya.",Commercial,19.0 perches,
38,23 P Beautiful Living Experience Around Diyawanna Lake Rajagiriya,20 Jul 10:51 am,"Rajagiriya, Colombo","2,000,000","overlookingwaters edge hotelseaplane pathwaydiyatha stationrowing clubdiyatha parkchildren's play zonejogging pathluxury living experience around diyawanna lake and diyatha parkhurry up, call to Make a reservation 23 perches,2 million per perch.all documents are clear brokers are welcome",gamunu mawatha rajagiriya,"Commercial, Residential, Other",21.4 perches
39,14.75P Land with House for Sale in Kalapaluwawa Rajagiriya,18 Jul  2:50 pm,"Rajagiriya, Colombo","1,345,000","රාජගිරියේ සිට කිලෝමීටර් 3.5ක් පමණ ද ,IDH රෝහලට මීටර් 500ක්  ද ,IDH හන්දියට  කිලෝමීටර් 1ක් ද වන ,,අඩි 20 පාරට මුහුනත අඩි 50කට වඩා ඇති,නිස්කලංක ,නිදහස් උසස්  නේවාසික පරිසරයක පිහිටි වටිනා පර්චස් 14.75ක ඉඩම ,ඉඩමේ මිලට පමනක් පර්චසය ලක්ෂ 13.45ගනනේ විකිනීමට බලාපොරොත්තු වේ .ස්ථානය පරීක්ෂා කිරීමෙන් පසුව සාකච්ඡා කර සැලකිය යුතු මිල වෙනසක් කිරීමට හැකියාව ඇත .තැරව්කරුවන් අනවශ්‍යයි .සත්‍ය ගැනුම්කරුවන් සදහා පමණයි .ණය පහසුකම් සලසා දීමට හැකියාව ඇත . පිරිසිදු     සින්නක්කර ඔප්පු  හා පිරිසිදු ලියවිලි  සහිතයි .බැංකු ණය ලබාගැනීමේ  හැකියාව ඇත .ඉඩම පරීක්ෂා කිරීම සදහා සාකච්ඡා කර කලින් වෙලාවක් වෙන්කර ගන්න .....................ස්තූතියි ...............................","HALGAHADENIYA ROAD ,IDH, KALAPALUWAWA RAJAGIRIYA .","Residential, Other",14.75 perches
40,Land for Sale in Rajagiriya, 6 Jul  6:20 pm,"Rajagiriya, Colombo","2,200,000","Rajagiriya Land with small House  (off Buthgamuwa RoadGamunu Mawatha) For Sale or lease , located in Rajagiriya – downtown Colombo offers the most eco-friendly environment surrounded by lush greenery and waterways. A perfect location if you are looking for nearby schools, hospitals, Parliament banks, super markets, access to Colombo, or even the Colombo – Katunayake Expressway. ","Commercial, Residential",30.0 perches,
41,Land for sale in Royal court Rajagiriya,22 Jul  3:43 pm,"Rajagiriya, Colombo","4,800,000","Rajagiriya - Roayal Court, 11p + additional 2.5 perches water front Private area, Property in a grated community, 20 feet access road, privet security, Asking price is Rs.52m",Royal Court Rajagiriya,Residential,11.0 perches
42,14 P & Property Sale at Rajagiriya, 4 Jul  4:06 pm,"Rajagiriya, Colombo","2,600,000",Rs 2600000.00 LAKHSPER PERCH,FACING WALAWWATHA ROAD RAJAGIRIYA ROAD RAJAGIRIYA,"Commercial, Residential",14.0 perches
43,Land for Sale in Royal Gardens Rajagiriya, 8 Jul  1:03 pm,"Rajagiriya, Colombo","5,800,000","Rajagiriya - Roayal gardens, 10p land sale in grated community, two road frontage, privet security, Asking price is Rs.5.8m per perch",Royal Gardens,Residential,10.0 perches
44,14 P Bare Land for Sale in Rajagiriya,21 Jul 12:08 pm,"Rajagiriya, Colombo","3,500,000",Rs 3500000.00 Lakhs per perchNegotiable,MEDAWELIKADA ROAD RAJAGIRIYA,"Agricultural, Commercial, Residential",14.0 perches
