,0,1,2,3,4,5,6,7
40,Bare Land for Rent in Nugegoda, 7 Jul  8:57 pm,"Nugegoda, Colombo","2,400,000","Bare Land, No Constructions are Allowed. Can be used by car sales to keep cars. In a lane (pepiliyana MW) on the road between the kohuwala junction and pepiliyana junction.","11, Pepiliyana MW, Pepiliyana, Nugegoda",Commercial,30.0 Perches
41,Rent For Land Maharagama,12 Jun  2:02 pm,"Maharagama, Colombo","20,000",හයිලෙවල්  පාරේ සිට 150m  පමණ ඇතුලතින්  ආනන්ද මෛත්‍රි මාවතේ 1 වන පටුමගේ පිහිටා ඇත.නළ ජලය විදුලිය සහිත හිස් ඉඩමකි.ඉඩම කුලියට ලබා දේ.මාසයකට  - 20000/-  මිළ ගණන් සාකච්ඡා කල  ගත හැක.,"Ananda Maiththri Mawatha, 1st Lane, Maharagama",Commercial,10.5 Perches
42,Parking Space at Colombo 2,13 Jun 10:42 am,"Colombo 2, Colombo","150,000",Parking facility for 12 months,"Ramanayake Mawatha, Colombo 2",Other,12.0 Perches
43,"4.8 Acres Land In Ihala Bomiriya,Kaduwela For Lease",22 Jun  9:09 pm,"Kaduwela, Colombo","550,000","Located 150M From The Colombo-Hanwella Low Level Road.Suitable for Plantation, Warehouse, Vehicle and Container Yards.Property Contains:","Waikewatte Road, Ihala Bomiriya, Kaduwela",Commercial,4.8 Acres
44,Bare Land for Long Term Rent - Maharagama,19 Jun  6:17 pm,"Maharagama, Colombo","840,000","Maharagama, Elhena road, 500M to 138 bus root. Suitable for vehicle work shop or any other work. 20 feet road. Electricity and water available on request. Will give on long term basis.",Commercial,25.0 Perches,
45,Land for Rent in Malabe, 5 Jun  4:09 pm,"Malabe, Colombo","576,000",Land for Rent in Malabe=================,"2F, 1st lane, Welivita Road, Malabe",Commercial,19.0 Perches
46,"Land for Rent - Malwatta Mawatha, Kohuwala",20 Jun  8:38 am,"Kohuwala, Colombo","100,000","Rent: 100,000 LKR per MonthContact Details:","Malwatta Mawatha, Kohuwala","Commercial, Other",14.0 Perches
47,Land for Rent in Malabe,21 Jun  8:47 am,"Malabe, Colombo","200,000",Bare land for rent in malabe ,Commercial,12.0 Perches,
48,Land for Rent in Madapatha, 2 Jun  5:48 pm,"Piliyandala, Colombo","12,000,000",Near madapatha junctionMAIN ROAD FACING10 LAKS PER MONTH,Commercial,5.0 Acres,
49,Land For Rent - Wellampitiya, 2 Jun 10:57 pm,"Wellampitiya, Colombo","50,000",A commecial land is given on rent. Monthly rent 50000.,"Avissawella Rd, Wellampitiya",Commercial,10.0 Perches
50,Land for Lease - Battaramulla, 1 Jun 12:55 pm,"Battaramulla, Colombo","175,000","For long term lease/rent in Pelawaththa, Battaramulla.100m to the Pelawaththa junction.Ideal for an apartment complex or for a warehouse.Rs.175,000/- per montපැලවත්තේ පිහිටි පර්චස් 12 හිස් ඉඩම දිගුකාලීන කුලියට/බද්දට. නිවාස සංකීර්ණයකට හෝ ගබඩා සංකීර්ණයකට සුදුසුයි.මසකට රැ.175,000/=","no-6 , Liyanaga mawatha ,palawatha,battaramulla",Agricultural,12.0 Perches
51,Land with House for Rent in Siyambalape, 3 Jun  2:20 pm,"Kaduwela, Colombo","1,080,000","Land with new house for rent in dimo junction in biyagama..3 rooms ( one room AC). kitchen,bathroom, hall,Three phase current...water  connection. Labour toilet  available.....good for office ,stores....yard...commercial purpose in  commercial area. 90000 per month","124/ siyambalape south ,siyambalape",Commercial,50.0 Perches
52,Land for Rent Pepiliyana,28 Jun  2:51 pm,"Kohuwala, Colombo","700,000",For long lease or rent 6month advance,pepiliyana junction,"Commercial, Residential, Other",75.0 Perches
53,Land for Rent in Kottawa,30 May 10:13 am,"Kottawa, Colombo","1,080,000",Land for rent or lease in Kottawa,Kottawa,"Commercial, Residential",30.0 Perches
54,Land for Rent - Avissawella, 5 Jun  3:15 pm,"Avissawella, Colombo","6,000,000",අවිස්සාවේල්ල කර්මාන්තපුර මන්සංදියේ පිහිටා ඇත.,"නො;59/B,කුඩගම පාර, අවිස්සාවේල්ල.",Commercial,12.0 Perches
55,Land for Rent in Homagama,28 May  8:35 am,"Homagama, Colombo","720,000","For long term/short term lease or rent20ft access road 80 perches750m to Homagama Town  3km to Kottawa Interchange, Outer Circular Expressway","Diyagama Road, Homagama",Commercial,80.0 Perches
56,Land for Rent/Lease in Kohuwela, 3 Jul 12:25 pm,"Kohuwala, Colombo","1,500,000","*15 perch commercial property available for long term lease.*Currently occupied by a car sale.*Walking distance to Cargills and Keells supermarkets.*Water/Electricity available.*Easily accessible from Colombo-Piliyandala main road.*Suitable for car sale, stores, car wash etc.",Commercial,15.0 Perches,
57,Bare Land Available for Rent in:: Nawala-Rajagiriya,13 Jul 11:58 am,"Rajagiriya, Colombo","660,000","RENT / LEASE Only (NOT for sale). Located in Nawala-Rajagiriya area. Lot will be available after the current tenant leaves 31st August. Steel shed in the property in the pictures belongs to the tenant and will be removed when they leave. Monthly rent 55,000 with 6 monthadvance. Period of lease open for discussion (Min 2 yrs renewable every 2 years). NO BROKERS PLEASE!!**Note: No activity with excessive noise**",Commercial,30.0 Perches,
58,Land for Rent in - Kirulapona,28 Jun  2:51 pm,"Colombo 5, Colombo","100,000",Upto 40 Perches Available,Rober Gunawardana Mawatha Kirulapona,"Commercial, Residential, Other",15.0 Perches
59,Land for lease in Angoda,26 May  5:36 pm,"Angoda, Colombo","1,100,000","Land For Lease in Angoda, Mulleriyawa.100 perches bare land for lease at Ranabima Mawatha, Mulleriyawa North, Angoda.Best for commercial properties such as Warehouse, Vehicle yard and etc. Electricity, Water and Telephone facilities can be arranged. Located 100 meters from Ambathale Old Road and 700 meters to Low level (Tyre Kade Junction).",Commercial,100.0 Perches,
60,Commercial Land for Rent in Maharagama,20 Jun  4:16 am,"Maharagama, Colombo","950,000","**facing to high level road** *can be use as showroom, warehouse,workshop,yard,etc*office space for 430sq ft, 2 bathrooms ,shower area*land 1000sq ft, can get extra 1600sq ft *** 3 phase line available**water supplies80,000 per month*for low cost best placeCommercial Property in maharagamabest place for commercial useprice can be negotiable","nawinna,maharagama","Commercial, Residential, Other",12.0 Perches
61,180P Land for Long Term Rent in Malabe [Facing New Kandy Road],24 May  3:23 pm,"Malabe, Colombo","700,000",• Our Reference No LC 627( Please quote this reference number when inquiring),"New Kandy Road, Malabe",Commercial,180.0 Perches
62,Land for Rent in Athurugiriya,26 May  2:03 pm,"Athurugiriya, Colombo","600,000","ඉඩම දල වශයෙන් අක්කර 1 පමණ වෙයි. Building with 3 rooms. ලිඳක්, seperate electricity (Single phase) ","Thaldiyawala, Athurugiriya","Commercial, Other",80.0 Perches
63,"Land for rent - Galagedara, Padukka",23 May 12:32 pm,"Padukka, Colombo","40,000","Land for rent - Galagedara, PadukkaFace to High level Road======================All Size 1875 Sqft-----------------------#   625 sqft - Rs.40000 per month#   1250 sqft - Rs.60000 per month#   Price can be negotiable#   Genuine buyers are welcome#   Call for more information",Highlevel Road Galagedara Padukka,"Commercial, Other",7.0 Perches
64,Land for Rent in Colombo 8, 5 Jul  1:08 pm,"Colombo 8, Colombo","720,000","23 Perches Bare Land for Rent in Colombo 8•       20m from Castle Street (Parliament road), Borella, Colombo 8.•       23 Perches Land Extent•       10ft Wide Road Access•       Square land•       Easy access to all main roads, close to Supermarket, Banks, hospitals, Schools (British school, Devi Balika, D.S.S. Collage)•      Suitable for a Vehicle Yard, Storehouse or any commercial purpose•     Genuine tenants are encouraged and invited to make reasonable offers after inspection irrespective of the price quoted.• 60,000 per month, negotiable• For more information, please call – Sam","Castle Street (Parliament road), Borella, Colombo 8","Commercial, Other",23.0 Perches
65,Land for Rent in Kaduwela/biyagama,16 Jul  4:25 pm,"Kaduwela, Colombo","600,000","--> Faced to Colombo - Biyagama Road--> 300m Away from Kaduwela Highway Exit ( To Biyagama Side )--> Near Lion Beer Company--> Bounded by Kelani River--> Suitable Land to start a Business or for a Vehicle Yard--> 22 purchases available (for rent) ************************************************************************************--> කොළඹ-බියගම පාරට මුහුණලා,--> කඩුවෙළ හයිවේ එක්සිට් එකේ සිට මීටර් 300ක් බියගම දෙසට,--> බියර් කම්පැනිය ආසන්නයේ,--> කැලණි ගගට මායිම්ව ඇති,--> වාහන අංගනයකට හෝ ව්‍යාපාරයකට සුදුසු --> පර්චස් 22 ඉඩම බදු දීමට.",Kaduwela-Biyagama,"Agricultural, Commercial, Residential, Other",22.0 Perches
66,Commercial Land for Lease/Rent - Homagama, 6 Jun  5:15 am,"Homagama, Colombo","1,560,000","# 70 or more perches bear land for long term lease/rent in commercial area in Homagama# Ideal for warehouse, yard  or other business.# 200m to High level Road (Homagama  Colombo Main Road)# 15 feet by road as well# Very close to Homagama Town (1 KM)# Very close to Kottawa highway entrance","Agricultural, Commercial, Other",70.0 Perches,
