,0,1,2,3,4,5,6,7,8,9
51,House for Sale - Colombo 05, 8 Jul  1:02 pm,"Colombo 5, Colombo","150,000,000","Col 5 - Off Jawatta road, Facing to Sulaiman terrace, Highly residential area, 11.84 perch land with a over 25 years old house, Solid structure, 3000 sqft, two storied, 4 bedrooms + Office room, 3 bathrooms, Pantry area, Large living area & Sitting area, servant room and toilet, Storeroom, 2 Covered parking space, Front garden Selling for land value, Asking price is Rs.150m",4,3,"3,000.0 sqft",12.0 perches,
52,House for sale - Colombo 05, 6 Jun  3:41 pm,"Colombo 5, Colombo","37,000,000","A beautifully designed 3-storey house located approx. 5 minutes from the Nugegoda Junction, within close proximity to all modern-day conveniences. The property resides in a quite residential neighborhood in Kirulapona, Colombo-05.The property offers extensive living space.The property details,* Fully tiled* Four Rooms (one room with A/C)* Four toilets (Including maids toilet)* 2 Living areas* Hot Water* Roller shutter gate* Kitchen with Modern pantry cupboards* Inside parking for 2 vehicles* Roof top terrace","Kirulapona, Colombo-05",4,4,"2,650.0 sqft",6.0 perches
53,Old House for sale in Colombo 5, 8 Jul  1:02 pm,"Colombo 5, Colombo","150,000,000","Property Details.Col 5 - Off Jawatta road, Facing to Sulaiman terrace, Highly residential area, 11.84 perch land with a over 25 years old house, Solid structure,  3000 sqft, two storied, 4 bedrooms + Office room, 3 bathrooms, servant room and toilet, Pantry area, Large living area & Sitting area, 2 Covered parking space, Front garden  Selling for land value, asking price is Rs.150m",Sulaiman terrace Off Jawatta road,4,3,"3,000.0 sqft",11.0 perches
54,"House for Sale in Thalakotuwa Gardens, Colombo 05",17 Jul 10:49 am,"Colombo 5, Colombo","52,500,000",House for Sale in Colombo 05=======================,"Thalakotuwa Gardens, Colombo 05",2,1,"1,400.0 sqft",5.9 perches
55,House for Sale Col 5,28 Jun  2:51 pm,"Colombo 5, Colombo","300,000,000","5 car park servant room and driver room separate with toilet.swimming pool.large luxary rooms,living hall,dining room.",Amarasekara mawatha,5,5,"7,000.0 sqft",12.0 perches
56,House For Sale Colombo 5,28 Jun  2:52 pm,"Colombo 5, Colombo","70,000,000",Kirulapone Porrwarama road 20 perches with colonial house old house 3.5 million per  perch 5 bedrooms only land value,Kirulapone Porrwarama road,5,4,"4,000.0 sqft",20.0 perches
57,"Bambalapitiya, Milagiriya House for Sale", 8 Jun  3:00 pm,"Colombo 5, Colombo","200,000,000","Amazing deal for a Prime Property !this is located in the heart of colombo, literally !Just a walk away to the beach and the center of the city!Location : Milagiriya Avenue Purpose : residential / commercial use Extent - 18.95 PHouse - 3500 sqftBed - 5 Bath - 4Price : 200 million  ",BAMBALAPITIYA,5,4,"3,500.0 sqft",18.95 perches
58,TWO STORY HOUSE & 19 P SALE COL 05, 1 Jun  8:10 am,"Colombo 5, Colombo","95,000,000","50 LAKHS ( 5 MILLION ) PER PERCHLAND VALUE ONLY  TOTAL VALUE RS 95,000,000Negotiable",100 METERS TO MAIN ROAD / ANDARAWATHA ROAD POLHENGODA COLIMBI 05,4,3,"3,000.0 sqft",19.0 perches
59,House for Sale in Kirulapone,28 Jun  2:51 pm,"Colombo 5, Colombo","200,000,000",5 bedroom fully tiled.ground floor 2 bed room living room 1 toilet bathroom 1st floor 3 bedroom 3 toilet 20 million,Robert gunawardana Mawatha kirulapone,5,3,"3,000.0 sqft",4.0 perches
60,(hs185) House for Sale in Kirulapone,23 May  2:50 pm,"Colombo 5, Colombo","45,000,000",2 story house 5.6 perches En suite roomsGarage parking  Rooftop terrace Kitchen and Pantry Small front gardenBalconies 15 ft. access roadGreat ventilationHigh residential areaQuiet neighborhoodGreat access pointsAccess to all amenities,"Rajawatta Terrace, Kirulapone",3,2,"2,500.0 sqft",5.6 perches
