,0,1,2,3,4,5,6,7
50,Plot 7 Land for Sale in Kiribathgoda Mawaramandiya,17 Jul 11:25 am,"Kiribathgoda, Gampaha","335,000","Fully developed land...* 15 minutes from Kiribathgoda,Kadawatha,Kaduwela & Delgoda junction...* Close to highway 8 minutes...* Close to government and international schools,banks,super markets and other establishments...* Clear Deed...* Bank loan can be arranged...* All facilities available...* Down payment 10% of land value...RESERVE YOUR DREAM LAND NOW.....","Pelathawana street, Dikwala road, Mawaramandiya","Commercial, Residential",10.0 perches
51,15P Land & House For Sale kiribathgoda,21 Jun 12:02 am,"Kiribathgoda, Gampaha","12,700,000",Residential Land For Sale in kiribathgoda Twon 1.5km to main Road.------------With 15- 18 feet Road,"Hosptel Road,perera mawatha kiribathgoda",Residential,15.0 perches
52,Land for Sale in Kiribathgoda Plot - 2,17 Jul 11:31 am,"Kiribathgoda, Gampaha","335,000","Fully developed land...* 15 minutes from Kiribathgoda,Kadawatha,Kaduwela & Delgoda junction...* Close to highway 8 minutes...* Close to government and international schools,banks,super markets and other establishments...* Clear Deed...* Bank loan can be arranged...* All facilities available...* Down payment 10% of land value...RESERVE YOUR DREAM LAND NOW.....","Pelathawana street, Dikwala road, Mawaramandiya","Commercial, Residential",10.0 perches
53,Lands For Sale - Kiribathgoda,17 Jun  4:32 pm,"Kiribathgoda, Gampaha","600,000",Opposite of Sapugaskanda Police Station and Biyagama Divisional Secretariat.Two close Plots.Each 10 P.Approved separate Plans.10 minutes To Yoshida International School and Vishaka School.250 meters to Makola main road.3 i/2 Km to Kiribathgoda Town.,No.8 Sapugaskanda.Makola,Residential,10.0 perches
54,Residential 8.76P Land For Sale in Kiribathgoda,15 Jun 11:57 am,"Kiribathgoda, Gampaha","6,000,000",Residential 8.76P Land For Sale in Kiribathgoda ------------With  20 feet Road,Gemunu mawatha kiribathgoda,Residential,8.76 perches
55,Land in Kiribathgoda,15 Jun 10:59 am,"Kiribathgoda, Gampaha","375,000",300 m to the Makola / Siyabalape main road.5 Minutes from Kiribathgoda town.High residential aria with all facilities.SPECIAL PAYMENT PLAN FOR THIS MONTH1) DOWN PAYMENT = 10% ONLY.2) BALANCE CAN PAY UP TO 5 YEARS.,"Makola , Kiribathgoda.",Residential,10.0 perches
56,Land for Sale in Kiribathgoda Mawaramandiya,17 Jul 11:08 am,"Kiribathgoda, Gampaha","335,000","*  Fully developed land...* 15 minutes from Kiribathgoda,Kadawatha,Kaduwela & Delgoda junction...* Close to highway 8 minutes...* Close to government and international schools,banks,super markets and other establishments...* Clear Deeds...* Bank loan can be arranged...* All facilities available...* Down payment 10% of land value...RESERVE YOUR DREAM LAND NOW.....","Pelathawana street, Dikwala road, Mawaramandiya","Commercial, Residential",10.0 perches
57,Land for Sale in Kiribathgoda, 6 Jul  2:16 pm,"Kiribathgoda, Gampaha","4,500,000",Highly residential land for sale in Kiribathgoda - Makola.Ten (10) perches available with ALL the clear documents (bank loans can be easily taken as ALL the documents are clear and available).Suitable for new house builders !!,Residential,10.0 perches,
58,Land in Kiribathgoda,15 Jun 10:43 am,"Kiribathgoda, Gampaha","450,000",Just 150 m to the 234 main bus road.5 minutes from kiribathgoda town .Facing High way with good view.SPECIAL PAYMENT PLAN FOR THIS MONTH.1) DOWN PAYMENT = 10% ONLY.2) BALANCE CAN PAY UP TO 5 YEARS.,"Sabawa road, Makola, Kiribathgoda.",Residential,14.5 perches
59,Land for Sale in Mawaramandiya,14 Jun 10:38 am,"Kiribathgoda, Gampaha","300,000","17.5 perches land for immediate sale800m to Mawaramandiya TownAll convenient stores are located within 1kmFacing beautiful Paddy FieldA peaceful location, ideal for build your Dream Home",Residential,17.5 perches,
