,0,1,2,3,4,5,6,7,8,9
30,House For Sale In Thalathuoya,17 Jul  3:16 pm,"Kandy, Kandy","11,000,000","Closer to the Thalathuoya town, situated in calm and a tranquil environment on 28 perches land. A newly built two storey house (with ground floor completed) along with access to all utilities (water and electricity), for sale.  WithTotal Floor area of the house (1425 sq.ft)Fully tiled ground floor2 comfortable bedrooms1 bathroomCar porchKitchen and PantryDining areaVerandahSpacious visitors’ and living room areaPrice Negotiability","No 39 Rathnawali Estate,Kongahakotuwa,Thalathuoya",2,1,"1,425.0 sqft",28.0 perches
31,Brand New House in Gampola,17 Jul  1:24 pm,"Gampola, Kandy","12,500,000","Brand new house architect designed,modern type house situated in Nawalapitiya road Gampola,7.5 purchase and house is completely tiled.* 2 Bed room.* 2 Bed room.* Doors and Windows.[Maho and Teak wood]* Electricity[CEB]/ Dragging water[Water Bord] * Parking for vehicles.* Remote roller gate.* 2058 Sq.ft.house size.* 100m for main road.[Gampola to Nawalapitiya]* 100m for Gampola town.* 200 Station and Bus stand.-Hospital-All banks-Keels super-food city-near by government school and international schoolගම්පොල නාවලපිටිය මාර්ගය අසල පර්චස් 7.5 කින් යුත් නවීන පන්නයේ සියලු පහසුකම් සහිත නිවසක්, * ගෙබිම සමිපුර්ණ ටයිල් සහිතයි.* කාමර තුනකි. * නානකාමර දෙකකි. * නවින පන්නයේ මුළුතැන්ගෙය .* මහෝගනි සහ තේක්කවලින් සාදන ලද ජනෙල් සහ දොරවල්. * විදුලි පහසුකම හා ජල පහසුකම සපයා ඇත.* වාහන ගාල් කිරිමෙි හැකියාව.* ස්වයංකිුය දොරටුව (ගේටිටුව ) දොරටුව. * වර්ග අඩි 2016 ක පුමාණයකින් යුත් නිවාසය.*පුධාන මාර්ගයට මීටර් 100 කි. ( ගම්පොල නාවලපිටිය මාර්ගය )*ගම්පොල නගරයට මීටර් 100 කි.*දුම්රියපොලට ,බස්නැවතම්පොලට මීටර් 200 කි.*රෝහල,බැංක, ෆුඩ් සිටි , කීල්ස් සුපර්, රජයේ පාසල් සහ ජාත්ය න්තර පාසල් ඉතා ආසන්නයේBeds:2Baths:2House size:2,058.0 sqftLand size:7.5 perches",2,2,"2,058.0 sqft",7.5 perches,
32,House in A Friendly Environment Nillamba,17 Jul 12:34 pm,"Kandy, Kandy","3,200,000",This half built house is located in Nillamba 13 Km away from Peradeniya towards Galaha. It's in a totally green and refreshing environment in Kandy district. Selling due to migrating.,Galaha/Nillamba,2,1,"1,000.0 sqft",24.0 perches
33,House for Sale at Kandy,17 Jul 10:54 am,"Kandy, Kandy","57,500,000","Meekanuwa Road, Ampitiya  Kandy  78perches3 bedrooms with attached bathrooms",3,3,"4,000.0 sqft",78.0 perches,
34,House for Sale in - Madawala,17 Jul 10:26 am,"Katugastota, Kandy","6,000,000",Down Stairs Completed. Upstairs Partly Completed.,"Madawala, Harispattuwa",3,2,"1,500.0 sqft",29.0 perches
35,House For Sale In Thalathuoya,17 Jul  3:16 pm,"Kandy, Kandy","11,000,000","Closer to the Thalathuoya town, situated in calm and a tranquil environment on 28 perches land. A newly built two storey house (with ground floor completed) along with access to all utilities (water and electricity), for sale.  WithTotal Floor area of the house (1425 sq.ft)Fully tiled ground floor2 comfortable bedrooms1 bathroomCar porchKitchen and PantryDining areaVerandahSpacious visitors’ and living room areaPrice Negotiability","No 39 Rathnawali Estate,Kongahakotuwa,Thalathuoya",2,1,"1,425.0 sqft",28.0 perches
36,House For Sale In Katugasthota - Kandy,16 Jul  9:23 pm,"Kandy, Kandy","40,000,000",Situated at Kandy – KatugasthotaLand Extend : 19.5PerchesSelling Price : 40 Million (negotiable),Houses in Katugasthota - Kandy,7,4,"5,000.0 sqft",19.5 perches
37,House for Sale with Land - Digana,16 Jul  9:43 pm,"Digana, Kandy","4,500,000",Urgent SaleMore information call us.,3,2,800.0 sqft,27.0 perches,
38,House for sale in Ampitiya - Kandy,16 Jul  7:44 pm,"Ampitiya, Kandy","59,000,000",The house consists of the following:,Meekanuwa Para Ampitiya,3,3,"4,000.0 sqft",76.0 perches
39,House For Sale In Ampitiya,16 Jul  6:50 pm,"Kandy, Kandy","25,000,000",It is a house with a beautiful serenity. House is in good condition even useful for a rest house even. There is a roof top where u can have a small restaurant even. Its a five story building with fully furnished. The specialty is that there is a mini swimming pool even.,"169/ Kandakade, Uduwela Road, Ampitiya",5,5,"1,800.0 sqft",9.8 perches
40,Two storied House for Sale Peradeniya,17 Jul  3:33 pm,"Peradeniya, Kandy","7,700,000","02 storied house at Peradeniya area for sale.$ KM distance along Boyagama Road located ina a decent living area with large sitting Room 02 Kitchens , Dinning Room and parking space.","Kaliyalpitiya, Peradeniya",4,1,"1,750.0 sqft",27.5 perches
41,House for Sale in - Kandy,18 Jul 10:44 am,"Kandy, Kandy","30,000,000","At Haragama-kandy,Three storied, fully tiled,large living room,dinning area,tv lobby area, six rooms, 2 bathrooms with hot water,wooden staircase and railings,fully furnished, servants toilet and bathing area,balconies with a wide view, roller gate, cctv security system, garage, can park 3 vehicles, well maintained garden in 3 levels,price 30M(negotiable after inspection), inspection after appointment..",6,2,"3,000.0 sqft",20.0 perches,
42,High Luxury Five Storied House For Sale in Peradeniya,15 Jul  4:41 pm,"Peradeniya, Kandy","95,000,000","Architect Designed High Luxury Five Storied Modern House for Sale in Peradeniya, Kandy, off Galaha – Kandy main road with 360 Degree Panoramic view . Nice cool breeze climate throughout the year. Facing to main road and less than 2 Km to Peradeniya University and 8 Km to Kandy city.",Galaha road,7,6,"5,600.0 sqft",25.0 perches
43,House for Sale Kandy,15 Jul  2:14 pm,"Katugastota, Kandy","68,500,000",Basement*drivers quarters(extra room and bathroom)/ store room and garden,"Katugasthota road,mahaiyawa,kandy",4,3,"3,400.0 sqft",14.0 perches
44,6 Bed Room Luxury House for Sale in Kandy,15 Jul  2:11 pm,"Kandy, Kandy","85,000,000","High Luxury Two Storied House for Sale in gurudeniya new town  ( Pichchamal waththa Junction) facing  main road, Kandy. Less than 6 km from kandy town, (10 minutes drive to the kandy town).",Gurudeniya New Town,6,6,"4,500.0 sqft",48.0 perches
45,House in Katugastota for Sale,15 Jul 10:52 am,"Katugastota, Kandy","15,000,000",House in Katugastota for Sale======================,"no 247/1/1, kalugala watta, ranawana rd, katugastota.",3,2,"2,500.0 sqft",21.0 perches
46,House for Sale - Kandy,13 Jul  3:57 pm,"Katugastota, Kandy","7,900,000",වාහන නවතා තැබීමට පහසු කම්  නිස්කලංක පරිසරය ප්‍රධාන පාරට මිටර් 250 පමණ ඇත.  පොල් සහ කොස් ගස් සහිත ඉඩම,"yatiwawala, katugastota , kandy",3,1,"1,500.0 sqft",27.0 perches
47,House for Sale in Katugastota - Kulugammana,13 Jul  3:51 pm,"Katugastota, Kandy","9,000,000",Ref. 129,4,1,"2,000.0 sqft",8.0 perches,
48,House for Sale in - Katugastota,21 Jul 12:08 pm,"Katugastota, Kandy","31,000,000","17.2 Perches Land with A Beautiful Bungalow.4 Miles Away from Kandy Town,located in A Very Calm & Silent Environment.DescriptionLocation - Ambathanne Matale Road(katugastota Kandy City Limit)Property Type - Land with A Modern BunglowLand Extent  - 17.2 PerchesProperty Value -Rs.38 MnExtra DetailsNumber of Rooms - 4Number of Bathrooms -01 & a Servant's BathroomNumber of Floors - Single Story HouseAmple Car Parking SpaceProperty Features-Excellent Environment with A Greenery View in Front of Piga Oya.All Kandy Main Schools,supermarkets,hospitals Are Closeby.Contact for More Info",4,1,"3,000.0 sqft",17.2 perches,
