,0,1,2,3,4,5,6,7
49,Malabe | Kahanthota Road plot 15, 6 Jul  2:43 pm,"Malabe, Colombo","395,000","ජලය , විදුලිය සහිත තදබදයෙන් මිදුන නිස්කලංක පරිසරයක පිහිටි කොළඹට මෙන්ම අවශ්‍ය සෑම තැනකටම ඇසුරු සැනින් ලඟා විය හැකි පදිංචියට සුදුසුම තැනක්... සියලු පහසුකම් සහිත අගනා නේවාසික බිම් කොටසක්. පුළුල් පිවිසුම් මාර්ග සහිතව පදිංචියට වඩාත් සුදුසු පරිසරය.අනාගත අයෝජනයට වඩාත් සුදුසු ඉඩමකිMalabe Town 3.5kmNew Kandy Road 1 kmKaduwela Town 4.0 km-	SLIT CAMPUS 1.5 km-	SAITAM / CiNEC Campus 2.3 km-	MILENIUM IT 2.8 km-	H/W Entrance Kotalawala 4.3 km-	H/W Entrance Kaduwela 4.6 km",Residential,8.8 perches,
50,Land for Sale in Malabe,15 Jul 10:19 am,"Malabe, Colombo","1,025,000",Once in a lifetime opportunity to own a colorful block of land at Heart of Malabe ...!!Malabe is identified as Tomorrow 's SMART CITY ... Let's have all the exclusive facility  at your door  step...!!,"Malabe , Susilarama Road.",Residential,6.5 perches
51,Land In Malabe, 5 Jul 12:44 pm,"Malabe, Colombo","6,300,000","per perch 900,000/-7 to 9 perch blockscontact 0710299073Facilities Available Electricity Pipe-borne Water Concrete Drainage System Jogging Track Three Phase Electricity Swimming pool",Malabe Kahanthota Road,Residential,7.0 perches
52,Land for Sale in Malabe,19 Jul 10:35 am,"Malabe, Colombo","395,000","6 perches flat land at MALABE close to SLIIT Campus, Horizon college, SAITM, Dr. Neville Fernando Hospital, CINEC , Dialog and millennium ITSurrounded by lot of government institutes such as ITI, SLSI, Institute of Chemistry, Technical training institute20 ft road access and on top of mountain having Beautiful view. Water and Electricity available.Fast developing area due to upcoming MONO RAIL (LRT) train service(Viewing by Appointment only)","Malabe,Pittugala","Agricultural, Residential, Other",7.0 perches
53,"Land For Sale In Kahanthota, Malabe", 5 Jul 10:26 pm,"Malabe, Colombo","690,000","11 perches in Koshena(කොස්හේන) Road (opposite 10th lane), off Kahanthota Road2.1km to Arangala Junction3.3km to Malabe Junction3km to SLIT4km to Athurugiriya Highway Interchange2.7km to IT park station of proposed Light RailwayWater & Electricity services available20 feet roadExcellent residential area","Koshena Road, Kahanthota, Malabe",Residential,11.0 perches
54,Land for Sale at Malabe,11 Jul  2:56 pm,"Malabe, Colombo","750,000",500 m away from Malabe Kahantota road. facing paddy field. calm and quite environment. Clear deeds. Land and Building plans approved. water and electricity obtained. for urgent sale,"9/A/04, Koshena Road, Malabe",Residential,7.0 perches
55,Land for Sale Malabe, 3 Jul 10:02 am,"Malabe, Colombo","950,000","300M TO MAIN KADUWELA ROAD. ( 177 BUS ROUTE.)VERY CLOSE TO SLITT CAMPUS, HORIZON COLLEGE, CENEC ETC.VERY GOOD INVESTMENT, FOR BOARDING FACILITIES.3 EXTRA PERCHES AS A BONUS, BUT SELLING AT ONLY 22P AS MENTION ON APPROVED SURVEY PLAN.RS 950.000/= PER PERCH.",Residential,22.0 perches,
56,10p Land for Sale in Malambe,21 Jun  9:57 am,"Malabe, Colombo","4,600,000","10p superb land facing 20 ft wide access roadHigh residential areaPeaceful surroundingOverlooking Southern Express Way1 km to Pittugala Junction and 3 km to Malambe junction1.6 km to SLIIT3.5 km to CINEC campusAsking Price Rs. 460,000/- PP","Thunandahena Road, Kahanthota, Malambe",Residential,10.0 perches
57,පර්චස් 10.5ක ඉඩම් කැබලි දෙකක් විකිනීමට ඇත මාලබේ,11 Jul 12:30 pm,"Malabe, Colombo","800,000","පර්චස් 10.5ක ඉඩම් කැබලි දෙකක් විකිනීමට ඇත.මාලබේ සුදර්ශන මාවත, මාලබේ කඩුවෙල පාර සිට මීටර් 500 යි. ගැනුම්කරුවන් පමණක් විමසන්න.Two 10.5 Perches Lands for Sale.Malabe Sudarshana Mawatha, Malabe is 500 meters from Kaduwela Road.Ask buyers only.",මාලබේ සුදර්ශන මාවත,Residential,10.0 perches
58,Land for Sale in Malabe,11 Jul  4:00 pm,"Malabe, Colombo","5,000,000","Rectangular shaped land facing 15 ft road blocked out by a land sale. This area is flood free many access available for the land 3Km to Athurugiriya town new neighbours surrounded. 500M to a bus route for Rs 5,00,000/= P P. ","Mahwatta rd, Thunandahena rd",Residential,10.0 perches
59,Gated Land for Sale in Malabe,12 Jul  4:33 pm,"Malabe, Colombo","1,025,000","මාලඹේන් දර්ශණීය වෙල්යායකට මායිම්ව පිහිටි අපගේ Ultimate Luxury ඉඩම් ව්‍යාපෘතියේ බිම් කැබැල්ල්ක් මිල දී ගන්නා ඔබට,",Malabe,Residential,6.5 perches
