,0,1,2,3,4,5,6,7
61,Land for Sale in Kiribathgoda Plot - 2,17 Jul 11:31 am,"Kiribathgoda, Gampaha","335,000","Fully developed land...* 15 minutes from Kiribathgoda,Kadawatha,Kaduwela & Delgoda junction...* Close to highway 8 minutes...* Close to government and international schools,banks,super markets and other establishments...* Clear Deed...* Bank loan can be arranged...* All facilities available...* Down payment 10% of land value...RESERVE YOUR DREAM LAND NOW.....","Pelathawana street, Dikwala road, Mawaramandiya","Commercial, Residential",10.0 perches
62,Lands For Sale - Kiribathgoda,17 Jun  4:32 pm,"Kiribathgoda, Gampaha","600,000",Opposite of Sapugaskanda Police Station and Biyagama Divisional Secretariat.Two close Plots.Each 10 P.Approved separate Plans.10 minutes To Yoshida International School and Vishaka School.250 meters to Makola main road.3 i/2 Km to Kiribathgoda Town.,No.8 Sapugaskanda.Makola,Residential,10.0 perches
63,Residential 8.76P Land For Sale in Kiribathgoda,15 Jun 11:57 am,"Kiribathgoda, Gampaha","6,000,000",Residential 8.76P Land For Sale in Kiribathgoda ------------With  20 feet Road,Gemunu mawatha kiribathgoda,Residential,8.76 perches
64,Land in Kiribathgoda,15 Jun 10:59 am,"Kiribathgoda, Gampaha","375,000",300 m to the Makola / Siyabalape main road.5 Minutes from Kiribathgoda town.High residential aria with all facilities.SPECIAL PAYMENT PLAN FOR THIS MONTH1) DOWN PAYMENT = 10% ONLY.2) BALANCE CAN PAY UP TO 5 YEARS.,"Makola , Kiribathgoda.",Residential,10.0 perches
65,Land in Kiribathgoda,15 Jun 10:43 am,"Kiribathgoda, Gampaha","450,000",Just 150 m to the 234 main bus road.5 minutes from kiribathgoda town .Facing High way with good view.SPECIAL PAYMENT PLAN FOR THIS MONTH.1) DOWN PAYMENT = 10% ONLY.2) BALANCE CAN PAY UP TO 5 YEARS.,"Sabawa road, Makola, Kiribathgoda.",Residential,14.5 perches
66,Land for Sale in Mawaramandiya,14 Jun 10:38 am,"Kiribathgoda, Gampaha","300,000","17.5 perches land for immediate sale800m to Mawaramandiya TownAll convenient stores are located within 1kmFacing beautiful Paddy FieldA peaceful location, ideal for build your Dream Home",Residential,17.5 perches,
67,Land with House for Sale - Kirbathgoda,13 Jun  5:43 pm,"Kiribathgoda, Gampaha","4,000,000",*aluth pare sita 800M                                                              *sumanarame pansala lage sita 900m                                      *kalani campush  eka lage sita700mBeds : 2Baths : 1 House size: 15006ft road.ඉරිදා දිනයේදී පමනක් ඉඩම බැලීමට පැමිනෙන්න,Kirbathgoda,"Commercial, Residential",10.0 perches
68,Land for Sale in Kiribathgoda,28 Jul  2:43 pm,"Kiribathgoda, Gampaha","340,000","Square land / Cleer deeds / Beautiful Location - Makola, Kiribathgoda. 15 perches. Easy access to Kadawathe and Kiribathgoda towns. Close to schools/ hospitals/ supermarkerts / restaurants etc. Price negotiable for an urgent buyer.","Gunarathne Mw, Kiribathgoda",Residential,15.0 perches
69,Land for Sale with Bilding Kiribathgoda.,13 Jun  3:26 pm,"Kiribathgoda, Gampaha","40,000,000",masayakata 175000.00 adayamak samaga per. 11  bilding ekk wikinimata  atheRs. Laksha 400,"54, hunupitiya road, wattala.(kiribathgoda)",Commercial,11.0 perches
70,Land in kiribathgoda,13 Jun 10:17 am,"Kiribathgoda, Gampaha","375,000",300 m to the Makola / Sapugaskanda main road.4.5 km to the Kiribathgoda main road.Few land plots are available.VERY SPECIAL PAYMENT PLAN FOR THIS MONTH RESERVATION.1) DOWN PAYMENT = 10% ONLY2) BALANCE CAN PAY UP TO 5 YEARS.,"Makola , Kiribathgoda.",Residential,10.0 perches
