,Location,Price,Beds,Baths,House Size,Land Size
5484,Piliyandala,17500000,4,4,2000.0,9.0
5485,Athurugiriya,13000000,3,3,1600.0,10.0
5486,Hanwella,2800000,2,1,1100.0,8.5
5487,Dehiwala,7500000,3,2,1400.0,2.5
5488,Homagama,8000000,3,1,1400.0,7.0
5489,Boralesgamuwa,26000000,5,4,3766.0,11.0
5490,Piliyandala,22000000,4,3,3000.0,8.5
5491,Ratmalana,7000000,2,1,820.0,3.0
5492,Talawatugoda,12000000,2,1,1000.0,10.0
5493,Talawatugoda,55000000,4,4,2800.0,11.8
5494,Battaramulla,75000000,4,4,3750.0,35.0
5495,Nawala,90000000,7,2,6000.0,9.75
5496,Malabe,26500000,4,4,3050.0,7.0
5497,Malabe,17800000,3,3,1780.0,10.0
5498,Athurugiriya,8000000,2,1,1600.0,12.0
5499,Colombo 8,175000000,6,3,4000.0,26.0
5500,Piliyandala,19500000,4,4,3000.0,8.0
5501,Piliyandala,25500000,5,4,3752.0,11.0
5502,Piliyandala,25500000,4,3,2700.0,10.0
5503,Piliyandala,21500000,5,3,2400.0,8.2
5504,Battaramulla,42000000,4,3,3500.0,10.0
5505,Dehiwala,37750000,5,4,3200.0,10.0
5506,Battaramulla,180000000,5,5,5500.0,38.0
5507,Dehiwala,47000000,9,5,5000.0,11.0
5508,Piliyandala,8700000,3,2,1600.0,10.0
5509,Talawatugoda,16000000,2,2,950.0,8.0
5510,Piliyandala,17500000,4,3,2000.0,9.0
5511,Piliyandala,21000000,4,3,3012.0,8.0
5512,Malabe,28000000,7,3,3200.0,20.0
5513,Talawatugoda,41500000,5,4,3500.0,21.0
5514,Piliyandala,40000000,5,3,3250.0,25.0
5515,Piliyandala,10000000,3,3,1356.0,7.0
5516,Dehiwala,55000000,4,3,4500.0,12.0
5517,Malabe,36000000,4,4,3500.0,11.5
5518,Rajagiriya,75000000,5,4,3500.0,10.5
5519,Talawatugoda,45000000,6,5,5000.0,27.5
5520,Battaramulla,48500000,4,4,3500.0,10.0
5521,Colombo 5,40000000,4,3,3000.0,6.5
5522,Piliyandala,15000000,4,4,1650.0,13.0
5523,Piliyandala,19700000,4,4,3100.0,8.0
5524,Piliyandala,12000000,3,3,1560.0,8.0
5525,Malabe,24000000,4,4,2650.0,8.0
5526,Battaramulla,89000000,4,4,5000.0,30.0
5527,Piliyandala,21500000,5,4,2856.0,8.2
5528,Piliyandala,17500000,4,4,2750.0,9.5
5529,Talawatugoda,34000000,4,4,3200.0,8.0
5530,Malabe,36000000,5,4,3500.0,11.5
5531,Kottawa,22000000,5,4,2850.0,9.5
5532,Piliyandala,11500000,3,2,1652.0,6.0
5533,Kohuwala,30000000,3,3,2850.0,7.5
5534,Boralesgamuwa,20000000,3,3,2087.0,6.3
5535,Maharagama,78000000,4,3,6200.0,30.0
5536,Malabe,9800000,2,2,850.0,7.0
5537,Battaramulla,29000000,6,3,3800.0,10.0
5538,Kotte,87000000,5,6,6300.0,18.0
5539,Nugegoda,42000000,5,4,4000.0,10.5
5540,Piliyandala,39000000,4,3,3500.0,16.0
5541,Kesbewa,7800000,3,2,1000.0,7.0
5542,Malabe,22000000,4,4,2650.0,11.6
5543,Athurugiriya,16800000,3,3,2200.0,12.0
5544,Padukka,18000000,3,2,1736.0,24.0
5545,Talawatugoda,48500000,4,4,3800.0,10.0
5546,Malabe,17800000,3,3,1700.0,10.0
5547,Talawatugoda,26000000,4,3,2950.0,6.5
5548,Nugegoda,82500000,4,4,4500.0,25.8
5549,Piliyandala,21000000,5,5,3562.0,6.5
5550,Battaramulla,49000000,4,4,3200.0,10.0
5551,Malabe,24000000,4,4,2650.0,8.0
5552,Malabe,17800000,3,3,1700.0,10.0
5553,Pannipitiya,16000000,3,3,2422.0,17.4
5554,Padukka,6200000,2,1,1200.0,10.5
5555,Kottawa,18000000,3,3,1676.0,6.0
5556,Piliyandala,14500000,3,3,1982.0,8.6
5557,Malabe,20500000,4,4,2900.0,7.0
5558,Piliyandala,8800000,3,2,1450.0,7.5
5559,Malabe,38000000,4,3,3500.0,7.9
5560,Battaramulla,46800000,4,3,3177.0,10.9
5561,Nugegoda,26500000,7,5,3000.0,10.0
5562,Kesbewa,9500000,3,1,840.0,6.0
5563,Nugegoda,55000000,5,4,5500.0,12.0
5564,Piliyandala,175000000,4,4,3000.0,9.0
5565,Piliyandala,17000000,4,3,2000.0,7.7
5566,Talawatugoda,24000000,4,4,2650.0,8.0
5567,Piliyandala,22000000,4,4,2865.0,8.0
5568,Piliyandala,30000000,5,4,4500.0,16.0
5569,Homagama,25000000,4,3,2500.0,8.6
5570,Kesbewa,17500000,4,3,2100.0,9.0
5571,Maharagama,14000000,5,1,2000.0,10.0
5572,Kottawa,23000000,5,4,2883.0,10.0
5573,Kohuwala,100000000,4,3,1800.0,36.95
5574,Kottawa,13250000,3,1,1915.0,12.0
5575,Piliyandala,13500000,3,3,1800.0,10.0
5576,Malabe,28500000,4,4,2900.0,8.0
5577,Piliyandala,6900000,3,1,1800.0,8.0
5578,Malabe,18000000,3,3,2200.0,10.0
5579,Colombo 10,10000000,5,3,2500.0,13.5
5580,Nugegoda,40000000,5,4,3800.0,15.0
5581,Piliyandala,32000000,5,4,4650.0,16.0
5582,Piliyandala,11000000,3,1,1500.0,9.8
5583,Boralesgamuwa,25500000,5,4,3654.0,11.0
5584,Piliyandala,22000000,4,4,2863.0,8.0
5585,Dehiwala,35000000,6,4,2500.0,7.0
5586,Pannipitiya,29500000,4,4,3000.0,7.3
5587,Talawatugoda,26500000,4,4,3500.0,6.4
5588,Piliyandala,21000000,4,3,3200.0,8.0
5589,Boralesgamuwa,29000000,5,4,3700.0,6.5
5590,Piliyandala,18500000,3,3,1850.0,6.5
5591,Athurugiriya,13500000,3,2,2500.0,11.0
5592,Kotte,16500000,2,2,1300.0,6.1
5593,Malabe,17500000,4,4,2200.0,8.0
5594,Piliyandala,7900000,3,1,1100.0,12.2
5595,Piliyandala,26000000,5,4,3600.0,11.0
5596,Malabe,28000000,7,3,3200.0,20.0
5597,Nawala,50000000,5,4,2850.0,7.5
5598,Piliyandala,30000000,5,4,4258.0,16.0
5599,Malabe,13500000,3,3,2000.0,12.65
5600,Athurugiriya,29000000,4,4,4000.0,10.0
5601,Kesbewa,22500000,5,4,3146.0,9.0
5602,Kolonnawa,37000000,4,3,1250.0,5.0
5603,Moratuwa,40000000,5,3,4000.0,14.1
5604,Boralesgamuwa,8000000,1,2,900.0,3.0
5605,Piliyandala,29000000,5,4,2900.0,15.0
5606,Colombo 5,90000000,6,4,5000.0,15.0
5607,Rajagiriya,38000000,5,2,3000.0,23.0
5608,Piliyandala,26000000,5,4,3752.0,11.0
5609,Kottawa,25000000,4,4,2800.0,10.0
5610,Piliyandala,32000000,5,4,4520.0,16.0
5611,Athurugiriya,14900000,5,4,2000.0,6.5
5612,Wellampitiya,8000000,3,2,1250.0,3.5
5613,Malabe,27500000,4,4,4100.0,10.0
5614,Piliyandala,21000000,4,4,3100.0,8.0
5615,Kottawa,24000000,4,3,3200.0,10.0
5616,Homagama,8300000,3,2,1280.0,11.0
5617,Boralesgamuwa,25000000,6,6,4000.0,10.0
5618,Piliyandala,21500000,4,4,2860.0,7.0
5619,Kesbewa,8800000,3,2,1650.0,7.5
5620,Pannipitiya,8600000,3,2,1200.0,6.7
5621,Mount Lavinia,12000000,2,1,986.0,3.9
5622,Athurugiriya,12000000,3,2,1200.0,7.0
5623,Athurugiriya,23000000,4,4,2650.0,8.0
5624,Dehiwala,50000000,7,2,3500.0,13.5
5625,Kottawa,25000000,4,4,3145.0,8.0
5626,Pannipitiya,25500000,4,4,2800.0,10.0
5627,Talawatugoda,26500000,4,3,3500.0,6.4
5628,Wellampitiya,5500000,3,2,1600.0,4.5
5629,Boralesgamuwa,36000000,4,4,3000.0,10.5
5630,Piliyandala,22000000,4,4,2856.0,8.0
5631,Piliyandala,30000000,5,4,4500.0,16.0
5632,Moratuwa,42000000,4,3,4000.0,40.0
5633,Piliyandala,6800000,3,1,1500.0,8.0
5634,Colombo 7,220000000,4,3,4500.0,19.0
5635,Kotte,62000000,5,4,3500.0,24.5
5636,Dehiwala,36000000,4,3,2300.0,6.9
5637,Piliyandala,12000000,3,3,1500.0,8.0
5638,Kotte,69000000,4,3,4500.0,11.2
5639,Pannipitiya,37500000,4,4,3000.0,11.5
5640,Mount Lavinia,4100000,3,1,800.0,2.5
5641,Talawatugoda,35500000,4,4,3200.0,8.0
5642,Athurugiriya,11000000,3,3,1500.0,10.0
5643,Homagama,4000000,2,1,600.0,2.0
5644,Nugegoda,17500000,3,2,1500.0,4.0
5645,Athurugiriya,14500000,5,2,2300.0,15.0
5646,Talawatugoda,155000000,6,6,6000.0,20.0
5647,Malabe,17000000,4,4,2400.0,8.0
5648,Athurugiriya,11800000,3,2,1050.0,6.75
5649,Piliyandala,9500000,3,1,1200.0,12.0
5650,Nugegoda,33000000,3,2,2500.0,7.0
5651,Homagama,9250000,3,1,1450.0,10.0
5652,Battaramulla,36000000,4,4,3500.0,7.75
5653,Athurugiriya,20000000,4,4,2500.0,10.0
5654,Colombo 5,95000000,5,3,3500.0,12.8
5655,Piliyandala,18500000,4,4,2856.0,8.0
5656,Malabe,22000000,4,4,2700.0,11.6
5657,Boralesgamuwa,32000000,3,2,2205.0,7.5
5658,Athurugiriya,15000000,3,3,2400.0,6.0
5659,Piliyandala,31000000,5,4,4560.0,16.0
5660,Kesbewa,14000000,4,3,2200.0,9.0
5661,Homagama,12500000,4,1,1950.0,28.2
5662,Colombo 5,100000000,4,4,3200.0,8.98
5663,Talawatugoda,43000000,4,4,4200.0,10.67
5664,Nawala,42000000,4,3,2700.0,8.0
5665,Piliyandala,21500000,5,4,2960.0,8.2
5666,Malabe,17800000,3,3,2000.0,10.0
5667,Dehiwala,60000000,4,3,2800.0,10.0
5668,Piliyandala,15000000,4,1,1685.0,13.0
5669,Piliyandala,22000000,4,3,2700.0,10.0
5670,Piliyandala,13700000,3,3,1356.0,10.0
5671,Mount Lavinia,22000000,4,3,1700.0,4.0
5672,Piliyandala,17500000,4,3,3000.0,9.0
5673,Malabe,24000000,4,4,2800.0,8.0
5674,Piliyandala,14999999,2,1,980.0,11.5
5675,Malabe,16000000,3,3,1800.0,10.0
5676,Malabe,30000000,4,3,3150.0,6.0
5677,Piliyandala,26000000,5,4,3785.0,11.0
5678,Nawala,75000000,5,4,3000.0,10.0
5679,Kesbewa,8500000,3,1,1050.0,8.0
5680,Malabe,24000000,4,4,2650.0,8.0
5681,Dehiwala,28000000,4,2,1500.0,8.9
5682,Talawatugoda,26500000,4,3,3500.0,6.4
5683,Homagama,4900000,3,2,2300.0,15.0
5684,Piliyandala,25500000,5,4,3456.0,11.0
5685,Talawatugoda,39500000,4,3,3500.0,14.0
5686,Maharagama,24800000,7,6,5300.0,15.5
5687,Malabe,29000000,4,4,2900.0,10.0
5688,Kottawa,11200000,1,1,1375.0,7.2
5689,Rajagiriya,25000000,4,5,1700.0,6.0
5690,Pannipitiya,10000000,3,2,15000.0,10.0
5691,Mount Lavinia,24000000,3,3,1800.0,4.0
5692,Piliyandala,30000000,5,4,4530.0,16.0
5693,Piliyandala,25500000,5,4,3850.0,11.0
5694,Kesbewa,15000000,4,4,2650.0,10.0
5695,Dehiwala,23500000,4,3,1500.0,7.75
5696,Hanwella,5600000,2,1,1300.0,8.0
5697,Nugegoda,35000000,2,2,1500.0,9.0
5698,Athurugiriya,13000000,3,2,1350.0,7.3
5699,Piliyandala,26500000,5,4,3250.0,8.2
5700,Kottawa,15500000,3,2,2000.0,14.3
5701,Malabe,24000000,4,4,2650.0,8.0
5702,Boralesgamuwa,27000000,4,3,2650.0,8.5
5703,Piliyandala,16000000,3,2,1850.0,25.0
5704,Moratuwa,24000000,3,2,2800.0,20.0
5705,Boralesgamuwa,45000000,5,3,2500.0,10.0
5706,Piliyandala,13500000,3,3,1800.0,10.0
5707,Pannipitiya,25000000,5,4,3145.0,10.0
5708,Mount Lavinia,39000000,4,4,1500.0,6.0
5709,Wellampitiya,7500000,2,2,600.0,3.0
5710,Nugegoda,50000000,5,3,3200.0,6.3
5711,Pannipitiya,29500000,4,4,2800.0,8.0
5712,Pannipitiya,14000000,3,2,2100.0,14.3
5713,Talawatugoda,32000000,4,3,2800.0,7.7
5714,Piliyandala,27500000,5,4,3540.0,8.2
5715,Dehiwala,32000000,3,3,1700.0,10.0
5716,Talawatugoda,24000000,4,4,2700.0,8.0
5717,Kesbewa,12000000,3,3,1500.0,8.0
5718,Athurugiriya,15000000,4,3,1900.0,8.0
5719,Kottawa,9800000,3,2,1200.0,8.5
5720,Malabe,17500000,5,4,2000.0,6.75
5721,Colombo 2,12000000,2,2,300.5,1.0
5722,Moratuwa,40000000,4,4,2580.0,8.0
5723,Kolonnawa,19500000,5,4,4100.0,6.0
5724,Maharagama,35000000,5,4,3500.0,10.0
5725,Talawatugoda,39000000,5,5,4500.0,10.0
5726,Piliyandala,60000000,3,4,4000.0,54.3
5727,Malabe,24000000,4,4,2450.0,8.0
5728,Maharagama,29000000,5,4,3154.0,10.0
5729,Kottawa,17000000,4,3,3500.0,10.4
5730,Piliyandala,21000000,4,4,2986.0,8.0
5731,Dehiwala,28220000,2,2,2000.0,8.3
5732,Malabe,20700000,4,3,1841.0,7.0
5733,Boralesgamuwa,22000000,5,4,3000.0,10.0
5734,Pannipitiya,17500000,5,2,3000.0,8.0
5735,Colombo 5,140000000,3,3,3000.0,32.42
5736,Athurugiriya,18500000,3,2,1500.0,15.0
5737,Piliyandala,17500000,4,4,2000.0,9.0
5738,Rajagiriya,45000000,5,3,3000.0,8.75
5739,Rajagiriya,50000000,8,4,8000.0,10.0
5740,Dehiwala,60000000,4,2,2500.0,12.0
5741,Piliyandala,26000000,5,4,3785.0,11.0
5742,Nugegoda,46000000,4,2,3600.0,15.0
5743,Malabe,17500000,4,4,2250.0,8.0
5744,Piliyandala,22000000,5,6,3800.0,6.0
5745,Athurugiriya,19500000,4,4,2400.0,10.0
5746,Piliyandala,15000000,3,3,1658.0,10.5
5747,Pannipitiya,29000000,5,4,3240.0,10.0
5748,Piliyandala,8300000,3,2,2000.0,11.0
5749,Maharagama,32000000,3,2,2200.0,8.0
5750,Malabe,28000000,7,3,3650.0,20.0
5751,Athurugiriya,11500000,3,3,2000.0,7.2
5752,Maharagama,11750000,3,1,900.0,9.4
5753,Piliyandala,17500000,4,3,2900.0,7.0
5754,Piliyandala,60000000,3,4,4000.0,54.3
5755,Malabe,36000000,5,4,3500.0,11.8
5756,Piliyandala,33000000,5,4,3758.0,9.0
5757,Piliyandala,22500000,5,4,3452.0,9.0
5758,Piliyandala,18000000,4,1,7800.0,15.0
5759,Ratmalana,9000000,3,2,1800.0,6.2
5760,Piliyandala,21000000,4,3,2200.0,7.0
5761,Battaramulla,36500000,4,4,2800.0,10.0
5762,Athurugiriya,6500000,3,3,2000.0,6.25
5763,Rajagiriya,65000000,5,4,4000.0,17.25
5764,Kotte,65000000,3,4,3500.0,20.0
5765,Talawatugoda,20300000,3,2,2500.0,12.69
5766,Athurugiriya,18000000,4,4,2100.0,7.3
5767,Pannipitiya,15500000,3,2,2100.0,14.3
5768,Rajagiriya,110000000,9,9,6500.0,36.3
5769,Homagama,5900000,3,1,1800.0,10.0
5770,Piliyandala,30000000,5,4,4550.0,16.0
5771,Dehiwala,27000000,6,3,2600.0,6.0
5772,Battaramulla,150000000,7,6,6500.0,34.0
5773,Boralesgamuwa,78880000,5,3,2000.0,49.3
5774,Dehiwala,75000000,4,4,3317.0,12.71
5775,Nugegoda,28000000,3,3,1600.0,7.5
5776,Battaramulla,39000000,3,3,1900.0,18.0
5777,Piliyandala,18500000,4,3,2900.0,10.0
5778,Piliyandala,8000000,3,1,1300.0,7.0
5779,Malabe,17800000,3,3,1700.0,10.0
5780,Malabe,17800000,3,3,1600.0,10.0
5781,Kotte,14500000,2,1,1000.0,5.0
5782,Dehiwala,46000000,5,5,3000.0,6.0
5783,Malabe,24000000,4,4,2850.0,8.0
5784,Nugegoda,28500000,3,3,1650.0,6.5
5785,Moratuwa,27500000,4,4,2688.0,7.0
5786,Dehiwala,28750000,3,3,1500.0,12.5
5787,Malabe,29000000,4,4,4000.0,10.0
5788,Piliyandala,16000000,3,1,1400.0,25.0
5789,Maharagama,8000000,3,2,1500.0,6.0
5790,Kotte,45000000,5,2,2700.0,8.0
5791,Malabe,29500000,4,4,3100.0,11.0
5792,Piliyandala,15700000,6,3,2700.0,8.5
5793,Mount Lavinia,55000000,3,3,3500.0,20.5
5794,Battaramulla,53235000,4,3,2500.0,18.2
5795,Talawatugoda,39000000,3,3,1900.0,18.0
5796,Malabe,22000000,4,4,2650.0,11.6
5797,Angoda,6000000,1,1,600.0,4.0
5798,Kaduwela,7000000,3,2,2000.0,10.0
5799,Wellampitiya,7200000,3,3,1000.0,4.5
5800,Malabe,11000000,3,2,1800.0,10.0
5801,Piliyandala,22500000,5,4,3600.0,8.5
5802,Battaramulla,42000000,4,4,3500.0,10.0
5803,Piliyandala,30000000,5,4,4530.0,16.0
5804,Malabe,20500000,4,4,2900.0,7.0
5805,Athurugiriya,15000000,3,3,1920.0,10.0
5806,Kottawa,14000000,3,2,2000.0,14.3
5807,Battaramulla,26000000,4,3,2950.0,7.6
5808,Colombo 5,120000000,5,4,4000.0,11.7
5809,Battaramulla,60000000,5,3,3024.0,15.0
5810,Piliyandala,22000000,4,3,2700.0,10.0
5811,Pannipitiya,15000000,4,2,2100.0,10.0
5812,Kolonnawa,12000000,4,1,2000.0,12.0
5813,Kottawa,400000000,7,6,3500.0,10.0
5814,Rajagiriya,5800000,2,1,1500.0,5.3
5815,Wellampitiya,9500000,4,3,885.0,3.25
5816,Kesbewa,15500000,5,3,2000.0,10.0
5817,Ratmalana,52500000,4,3,2885.0,20.0
5818,Battaramulla,33000000,6,5,5200.0,19.0
5819,Piliyandala,19700000,4,3,2650.0,8.0
5820,Battaramulla,70000000,4,2,3000.0,14.0
5821,Malabe,28000000,7,3,3700.0,20.0
5822,Piliyandala,16000000,3,2,1500.0,25.0
5823,Talawatugoda,34000000,4,4,3600.0,8.0
5824,Kesbewa,9800000,3,2,1650.0,10.0
5825,Malabe,16500000,4,4,2200.0,6.0
5826,Piliyandala,16000000,4,3,1800.0,6.6
5827,Piliyandala,13500000,3,3,1500.0,10.0
5828,Talawatugoda,34000000,4,3,2200.0,10.0
5829,Kesbewa,15500000,4,2,1800.0,6.5
5830,Dehiwala,38000000,4,3,3000.0,6.0
5831,Piliyandala,19700000,4,4,3120.0,8.0
5832,Piliyandala,21000000,4,3,3200.0,8.0
5833,Piliyandala,21500000,5,4,2963.0,8.2
5834,Piliyandala,12000000,4,2,2200.0,10.0
5835,Kottawa,29500000,4,4,3000.0,7.3
5836,Angoda,13000000,3,2,2000.0,8.5
5837,Moratuwa,55000000,6,4,4200.0,18.0
5838,Athurugiriya,33000000,10,7,4600.0,20.0
5839,Pannipitiya,17500000,4,3,2150.0,10.0
5840,Malabe,22000000,4,4,2700.0,11.6
5841,Kolonnawa,3000000,1,1,500.0,3.0
5842,Athurugiriya,22000000,4,4,2700.0,11.6
5843,Piliyandala,20000000,5,4,3000.0,10.0
5844,Piliyandala,22500000,4,4,3250.0,9.0
5845,Kesbewa,17000000,4,4,2400.0,7.5
5846,Nugegoda,36000000,4,4,2900.0,9.0
5847,Wellampitiya,5100000,2,2,950.0,3.5
5848,Battaramulla,35000000,4,4,3926.0,10.0
5849,Piliyandala,13000000,3,2,1256.0,15.98
5850,Piliyandala,13700000,3,3,1524.0,10.0
5851,Piliyandala,17500000,4,3,2100.0,9.0
5852,Boralesgamuwa,26000000,5,4,3500.0,11.5
5853,Mount Lavinia,36000000,3,3,3000.0,8.5
5854,Mount Lavinia,6500000,3,2,800.0,1.5
5855,Homagama,13000000,3,2,2000.0,10.0
5856,Piliyandala,13800000,3,3,2140.0,8.6
5857,Battaramulla,125000000,4,5,4000.0,13.0
5858,Piliyandala,13500000,3,2,1550.0,10.0
5859,Kottawa,12000000,3,4,1250.0,6.5
5860,Moratuwa,27500000,5,4,4000.0,10.0
5861,Malabe,14500000,3,3,1650.0,10.5
5862,Moratuwa,46000000,5,3,5760.0,15.0
5863,Malabe,24000000,4,4,2600.0,7.0
5864,Piliyandala,22500000,4,4,3215.0,9.0
5865,Piliyandala,9800000,3,2,1350.0,7.0
5866,Piliyandala,5800000,3,1,1850.0,16.0
5867,Piliyandala,6500000,3,1,1950.0,10.9
5868,Piliyandala,22000000,4,4,2200.0,8.0
5869,Athurugiriya,16800000,4,3,2400.0,6.3
5870,Malabe,28000000,6,3,3200.0,20.0
5871,Piliyandala,17500000,4,4,2000.0,9.0
5872,Ratmalana,29300000,7,7,2500.0,9.7
5873,Malabe,24000000,4,4,2850.0,8.0
5874,Piliyandala,18500000,4,3,2700.0,6.5
5875,Piliyandala,16000000,3,3,1800.0,10.0
5876,Piliyandala,22500000,4,3,2500.0,10.0
5877,Pannipitiya,31000000,4,4,3100.0,9.0
5878,Piliyandala,15000000,3,3,1600.0,13.0
5879,Dehiwala,180000000,8,6,4000.0,20.5
5880,Piliyandala,8200000,3,2,1500.0,11.0
5881,Malabe,21000000,4,4,2650.0,7.0
5882,Malabe,19000000,3,3,2100.0,9.0
5883,Piliyandala,22000000,4,3,2900.0,8.0
5884,Piliyandala,18500000,4,3,2980.0,8.0
5885,Nugegoda,65000000,6,5,4800.0,10.0
5886,Nugegoda,92500000,5,4,4500.0,17.0
5887,Malabe,11000000,2,2,1900.0,6.0
5888,Talawatugoda,19500000,5,3,2900.0,10.0
5889,Piliyandala,17500000,3,2,1400.0,8.0
5890,Malabe,46000000,4,2,4000.0,11.0
5891,Piliyandala,16000000,4,2,2200.0,6.5
5892,Ratmalana,8500000,3,1,1500.0,3.0
5893,Piliyandala,16000000,4,3,2200.0,6.5
5894,Kottawa,15000000,4,3,1900.0,8.0
5895,Battaramulla,59700000,5,5,4100.0,10.0
5896,Piliyandala,17000000,4,3,2805.0,7.0
5897,Kohuwala,48000000,2,3,2764.0,4.75
5898,Kottawa,19500000,4,3,1480.0,18.5
5899,Malabe,17800000,3,3,1650.0,10.0
5900,Colombo 3,227500000,10,10,12500.0,17.0
5901,Piliyandala,17500000,4,3,2900.0,7.0
5902,Battaramulla,45000000,5,3,4500.0,16.0
5903,Piliyandala,6900000,3,1,1800.0,12.7
5904,Piliyandala,4800000,2,1,1000.0,5.5
5905,Piliyandala,32000000,4,3,3500.0,13.0
5906,Dehiwala,27500000,6,4,2700.0,6.0
5907,Piliyandala,7900000,3,2,1500.0,8.0
5908,Malabe,22000000,4,4,2650.0,11.6
5909,Athurugiriya,4400000,3,1,900.0,3.2
5910,Homagama,24500000,4,3,3200.0,9.0
5911,Pannipitiya,16000000,6,4,2200.0,10.0
5912,Athurugiriya,22000000,5,3,2400.0,18.5
5913,Malabe,20500000,4,4,2850.0,7.5
5914,Athurugiriya,23000000,4,4,2650.0,8.0
5915,Piliyandala,34000000,5,4,4500.0,10.0
5916,Boralesgamuwa,25500000,5,4,3600.0,11.0
5917,Kohuwala,42500000,4,3,2700.0,12.0
5918,Piliyandala,15000000,3,3,1652.0,13.0
5919,Dehiwala,32500000,6,4,7000.0,8.0
5920,Malabe,24000000,4,4,2850.0,8.0
5921,Padukka,8200000,4,1,2500.0,98.0
5922,Moratuwa,22900000,3,2,3500.0,18.7
5923,Piliyandala,15700000,4,3,2200.0,6.72
5924,Piliyandala,22500000,5,4,3425.0,9.0
5925,Malabe,23000000,3,3,2200.0,6.0
5926,Piliyandala,8500000,4,1,1600.0,12.0
5927,Colombo 7,210000000,3,2,2000.0,20.0
5928,Talawatugoda,33000000,10,6,3800.0,20.0
5929,Nugegoda,29500000,3,2,1500.0,6.0
5930,Wellampitiya,31500000,9,7,6856.0,24.0
5931,Talawatugoda,25000000,4,4,2850.0,6.3
5932,Piliyandala,22500000,5,4,3245.0,9.0
5933,Moratuwa,8500000,4,3,1800.0,5.0
5934,Colombo 7,240000000,5,4,3500.0,14.81
5935,Homagama,6800000,3,1,1320.0,11.0
5936,Piliyandala,21500000,5,4,2985.0,8.2
5937,Piliyandala,12500000,3,2,1300.0,6.5
5938,Piliyandala,17500000,4,4,2300.0,9.0
5939,Nugegoda,30000000,4,4,2650.0,6.0
5940,Piliyandala,27500000,5,4,3456.0,8.2
5941,Piliyandala,22500000,4,4,3600.0,10.0
5942,Piliyandala,21500000,5,3,2500.0,8.2
5943,Kottawa,18800000,5,3,3850.0,9.5
5944,Colombo 6,120000000,5,4,1500.0,10.0
5945,Malabe,18000000,4,4,2100.0,7.5
5946,Pannipitiya,26000000,4,3,3000.0,10.0
5947,Dehiwala,13000000,3,2,1750.0,5.0
5948,Malabe,18000000,4,4,2150.0,7.3
5949,Nugegoda,23000000,4,3,2800.0,10.0
5950,Athurugiriya,18000000,3,4,2200.0,12.0
5951,Mount Lavinia,42000000,7,6,4000.0,16.72
5952,Dehiwala,32000000,4,3,2600.0,10.0
5953,Piliyandala,30000000,5,4,2000.0,15.0
5954,Kottawa,18000000,4,3,2600.0,6.2
5955,Athurugiriya,11000000,3,2,1400.0,10.9
5956,Colombo 3,255000000,6,6,6000.0,17.0
5957,Piliyandala,15000000,4,3,1678.0,13.0
5958,Colombo 7,140000000,4,3,3000.0,9.0
5959,Athurugiriya,33800000,4,4,3150.0,10.0
5960,Piliyandala,11500000,3,2,1600.0,6.0
5961,Rajagiriya,39000000,6,3,3000.0,13.3
5962,Kottawa,15500000,3,2,2000.0,14.3
5963,Malabe,9800000,2,2,850.0,7.0
5964,Maharagama,8500000,2,2,1360.0,6.0
5965,Kesbewa,22500000,5,4,3200.0,9.0
5966,Kesbewa,9750000,3,1,1050.0,7.0
5967,Malabe,17800000,3,3,1800.0,10.0
5968,Piliyandala,12000000,3,2,1600.0,8.0
5969,Malabe,23000000,4,3,2450.0,7.5
5970,Dehiwala,40000000,6,4,3500.0,12.0
5971,Piliyandala,11500000,3,2,2000.0,6.0
5972,Piliyandala,24000000,4,2,3200.0,10.0
5973,Athurugiriya,9500000,3,2,1500.0,10.5
5974,Battaramulla,35000000,5,4,3500.0,7.5
5975,Piliyandala,8800000,3,2,1352.0,7.5
5976,Athurugiriya,11500000,3,3,2000.0,7.2
5977,Kaduwela,28000000,8,3,3500.0,20.0
5978,Talawatugoda,57500000,5,5,3800.0,20.0
5979,Angoda,9000000,3,3,1360.0,5.0
5980,Colombo 10,5000000,2,2,400.0,1.0
5981,Malabe,17800000,3,3,1700.0,10.0
5982,Piliyandala,22500000,4,4,3650.0,9.0
5983,Malabe,17800000,4,4,1700.0,10.0
5984,Malabe,36000000,5,4,3550.0,11.5
5985,Athurugiriya,15000000,3,3,2400.0,6.0
5986,Homagama,8900000,6,3,1500.0,10.0
5987,Malabe,24000000,4,4,2654.0,7.0
5988,Kesbewa,17500000,4,2,2200.0,7.0
5989,Athurugiriya,16000000,5,4,1900.0,6.5
5990,Kesbewa,11500000,3,2,2300.0,8.35
5991,Rajagiriya,3600000,2,1,450.0,4.0
5992,Battaramulla,80000000,4,4,5000.0,14.0
5993,Talawatugoda,155000000,6,6,6000.0,20.0
5994,Talawatugoda,75000000,4,4,4800.0,35.0
5995,Piliyandala,8800000,3,2,1400.0,7.5
5996,Athurugiriya,9300000,3,1,1800.0,10.0
5997,Colombo 8,1800000,2,1,625.0,2.0
5998,Wellampitiya,6800000,2,2,816.0,3.0
5999,Piliyandala,15000000,3,2,2000.0,7.0
6000,Padukka,8000000,3,2,3012.0,13.5
6001,Moratuwa,27500000,5,2,4500.0,8.0
6002,Talawatugoda,28000000,4,3,3000.0,8.5
6003,Malabe,29800000,5,3,3160.0,16.0
