,0,1,2,3,4,5,6,7
10,Land for Sale in Alutgama 15p,11 Jul 11:23 am,"Alutgama, Kalutara","70,000",අළුත්ගම මතුගම බස් මාර්ගයේ දර්ගා නගරයට ආසන්නව පදිංචියට සුදුසු බිම් කොටස් විකිණීමට...විස්තර සඳහා අමතන්න,Darga town,Residential,15.0 perches
11,Land for Sale in - Alutgama, 9 Jul 11:48 am,"Alutgama, Kalutara","125,000",Abagahandiyata m500 Dura #chanissara vidyalaya# m200 Dura anagi  edamaki ( viduliya)(jalanala )pahasukam  atha obage awasya thawa siyalu  de atha bokker gasthu netha  Mudal hadissi we atha ekman genum karuta denu lebe.....,"Agricultural, Commercial, Residential",9.7 perches,
12,Land in Kaluthara, 9 Jul 11:31 am,"Alutgama, Kalutara","69,000",තෙකලා විදුලිය නල ජලය සහිතකළුතර - මග්ගොන පිහිටි ඉඩම්කොළඹ - ගාල්ල බස් පාරට කි.මී. 4යිඑකවර ගෙවීමේ දී විශේෂ මිල අඩුකිරීම්,kaluthara,Residential,15.0 perches
13,Land for Sale in Aluthgama,23 Jul  5:14 pm,"Alutgama, Kalutara","85,000",අලුත්ගම මතුගම ප්‍රධාන මාර්ගයේ 4 කණුව හන්දියෙන් පදිංචියට සුදුසු අගනා ඉඩම ඉක්මනින් විකිණීමට ,"4th mile post,Dargatown",Residential,11.8 perches
14,Land for Sale - Alluthgama, 8 Jul 10:25 am,"Alutgama, Kalutara","70,000","ඇල්පිටිය අලුත්ගම ප්‍රධාන පාරට ඇවිදින දුරින් ,නිස්කලංක පරිසරයක පිහිටි අගනා නේවාසික බිම් කොටස් කිහිපයක් විකිනිමට",Benthara,"Commercial, Residential",10.0 perches
15,Land in Alutgama | 15p, 8 Jul  9:56 am,"Alutgama, Kalutara","70,000",අළුත්ගම දර්ගා නගරයට අසන්නව නේවාසික බිම් කොටස් විකිණීමට....බැංකු ණය පහසුකම්වසර 03ක ගෙවිමේ කාල සීමාවවිස්තර සඳහා අමතන්න,Darga town,Residential,15.0 perches
16,Land in Alutgama, 6 Jul 10:34 am,"Alutgama, Kalutara","70,000",අළුත්ගම මතුගම බස් මාර්ගයේ දර්ගා නගරයට ආසන්නව නේවාසික බිම් කොටස් විකිණීමට...විස්තර සඳහා අමතන්න,Darga town,Residential,15.0 perches
17,Alutgama Land | 15p, 5 Jul  1:04 pm,"Alutgama, Kalutara","70,000",අළුත්ගම දර්ගා නගරයට ආසන්නව පදිංචියට සුදුසු බිම් කොටස් විකිණීමට..පිරිසිදු ඔප්පුපුළුල් මාර්ගබැංකු ණය පහසුකම්පහසු ගෙවිමේ ක්‍රමවිස්තර සඳහා අමතන්න,Darga town,Residential,15.0 perches
18,Land in Alutgama, 4 Jul 11:25 am,"Alutgama, Kalutara","70,000",අළුත්ගම දර්ගා නගරයට ආසන්නව නේවාසික බිම් කොටස් විකිණීමට..විස්තර සඳහා අමතන්න,Alutgama-Darga Town,Residential,15.0 perches
19,Land in Aluthagama, 3 Jul  3:54 pm,"Alutgama, Kalutara","70,000",land near aluthgama - mathugama bus road.14km to mathugama6.5km to aluthgama2.5km to dharga townclear deedaproved plan,aluthgama,Residential,15.0 perches
20,Land in Alutgama 15p, 3 Jul 10:22 am,"Alutgama, Kalutara","1,050,000",# Clear deeds & tittels.# Calm & Quite area.# Lakdinu easy payment and bank loan available.#  14km to Mathugama#  7km To Alutgama# 3km to Darga Town,Darga town,Residential,15.0 perches
