,0,1,2,3,4,5,6,7,8,9
35,"House for Rent in Udahamulla, Nugegoda",15 Jul 10:04 am,"Nugegoda, Colombo","30,000","House for Rent in Udahamulla, Nugegoda==================================",Udahamulla Nugegoda,2,1,"3,000.0 sqft",20.0 perches
36,Single House for Rent - Nugegoda,15 Jul  6:11 am,"Nugegoda, Colombo","62,000",5 bedroom 3 bathroom large hall pantry kitchen terrazzo floor big garden area close to to high level road and Sujatha School 6 month advance agent fee half month,near Sujata school nugegoda,5,3,"1,750.0 sqft",17.0 perches
37,House for Rent Nugegoda,16 Jul 11:15 am,"Nugegoda, Colombo","35,000",House with two rooms kitchen attached bathroom living room dinning room and parking.Near nugegoda town.(chaple lane)For working couple or working ladies. For rent.,2,1,900.0 sqft,10.0 perches,
38,"2-Story Building for Rent in Thalapathpitiya, Nugegoda",13 Jul  9:41 pm,"Nugegoda, Colombo","80,000","2-Story Building for Rent in Cemetry Road, Thalapathpitiya, Nugegoda for a monthly rental of LKR 80,000/per month.06 months advance is required.",3,3,"1,000.0 sqft",10.0 perches,
39,House for Rent in Nugegoda,13 Jul  4:32 pm,"Nugegoda, Colombo","300,000",House for Rent in Nugegoda===================,"Temple road ,Thalapathpitiya ,Nugegoda",4,4,"4,900.0 sqft",20.0 perches
40,House for Rent in - Nugegoda,13 Jul  3:16 pm,"Nugegoda, Colombo","40,000","A House Which Is Located Closer to The Nugegoda Town Is About to Rent out For a Monthly Rent of 40 000, with An Advance Payment of 6months Rent. the House Consists of 2 Bath Rooms, 1 Wash Room, Kitchen and A Dining Room. This House Is the 2nd Floor of A 2storyed House.",2,1,900.0 sqft,5.0 perches,
41,Furnished up Stair House for Rent Delkanda,17 Jul 11:42 am,"Nugegoda, Colombo","100,000","100m to the high level road2 A/c rooms01 non A/c roomLiving roomDiningPantry02 Washrooms01 servant room01 servant toiletSolar Hot water""55"" Smart Tv with setup4 burner cookerFridgeExpect Foreigner or Locals125,000/- for  Foreigners100,000/- for localsRent Negotiable Only for One YearCall  Mr Peiris","Delkada,Nugegoda",3,2,"1,500.0 sqft",6.0 perches
42,2BR House For Rent in Nugegoda,13 Jul 12:26 pm,"Nugegoda, Colombo","55,000","2BR House For Rent Mirihana Road,Nugegoda ","Mirihana Road,Nugegoda",2,2,"1,200.0 sqft",11.0 perches
43,House for Rent in Nugegoda,13 Jul 10:54 am,"Nugegoda, Colombo","30,000",නුගේගොඩ තලපත්පිටිය ජයවර්ධනපුර  නව රෝහල අසල 5 වෙනි පටුමග නො 207/53දෙමහල් නිවසේ උඩ මහල නිදන  කාමර 3බාත්රූම් 1සාලයපැන්ට්‍රිය  මස 6 ක ඇඩ්වාන්ස්,"නො 207/53, 5 වෙනි පටුමග",3,1,900.0 sqft,6.0 perches
44,House for Rent - Nugegoda,13 Jul 10:37 am,"Nugegoda, Colombo","70,000",House rent 3 bedrooms 2 bathrooms servant bathroom 2 vehicles car parking monthly rent 70000 advance 6 month half month broker fees please no brokers,jambugasmulla mawatha nugegoda,3,2,"2,000.0 sqft",10.0 perches
45,2 Storey House for Rent Udahamulla - Nugegoda,12 Jul  9:48 pm,"Nugegoda, Colombo","130,000","2Storey  House For Rent Udahamulla -nugegodaDaham mawatha.---------------05 Bed Rooms 03Bath Rooms with Attached and Hot waterServant Room & Bathroom Living Hall, Dining,Tv RoomKitchen with PantryFront Back Gardens2 car parking","near udahamulla Railways Station ,Nugegoda",5,3,"2,500.0 sqft",9.5 perches
46,House for Rent - Nugegoda,12 Jul  6:48 pm,"Nugegoda, Colombo","48,000",A separate house with a small garden with all basic facilities close to Nugegoda town suitable for a small family. Parking for 02 vehicles.,2,1,"1,200.0 sqft",8.0 perches,
47,House for rent at Nugegoda,12 Jul  2:36 pm,"Nugegoda, Colombo","65,000","TWO STOREY HOUSE  PAGODA ROAD,NUGEGODA.                  No 8 7th lane pagoda road Nugegoda .03 Rooms,02 Bathrooms,02 Large hall,Roof top03 phase Electricity ,Separate entrance with Electricity and water.parking facility for 02 cars.                           .monthly rent            one year deposit (Negotiable) .",3,2,"3,000.0 sqft",12.0 perches,
48,House for Rent in - Wijerama,12 Jul  2:17 pm,"Nugegoda, Colombo","40,000",This house situated in close to Delkanda & Wijerama Junctions (Sri Jayawardenapura University & Samudra Devi primary school is close by) Facilities available:2 bed rooms1 bathroomLiving roomHouse is completely tiled with a kitchen with pantrySeparate water & ElectricityUpstair HouseSeparate entrance,"31/8B, Wanatha Road, 2nd Lane, Gangodawila, Nugegoda",2,1,700.0 sqft,6.0 perches
49,2 Story new morden House for Rent Nugegoda,12 Jul  7:44 am,"Nugegoda, Colombo","145,000",Two Story Brand New Morden House For Sale Nugegoda - Eambuldeniya,Ebuldeniya nugegoda,6,6,"3,500.0 sqft",10.0 perches
50,House for Rent nugegoda Jambugasmulla,11 Jul  8:22 am,"Nugegoda, Colombo","60,000",House/Office for Rent Highly residential areasuitable for a family or for Office and any other commercial purposes.,jambugasmulla nugegoda,3,3,"2,800.0 sqft",12.0 perches
51,House for Rent Delkada Nugegoda,11 Jul  8:22 am,"Nugegoda, Colombo","35,000",House/Office for Rent delkada,delkada nugegoda,3,2,"2,100.0 sqft",22.0 perches
52,Fully Furnished House for Rent - Nugegoda,11 Jul  8:07 am,"Nugegoda, Colombo","85,000","Dewala Road, Nugegoda 4 attached bathrooms With or without furniture can rent out Fully tiled 2 floors A/CHot water system Parking space for 1 vehicle",4,4,"4,000.0 sqft",10.0 perches,
53,House for Rent in Nugegoda,15 Jul 10:10 am,"Nugegoda, Colombo","30,000","Nugegoda House for rentNugegoda wijerama Upstair house for rent.02 bedrooms, 1 bathroom, Servant toilet, Large sitting room and Large balcony, Separate entrance, Separate electricity, 1 car Parking couple or two working ladies prefer.05-month advanceMonthly Rental 30000",2,1,"1,500.0 sqft",10.0 perches,
54,House for rent in Nugegoda,10 Jul 12:00 pm,"Nugegoda, Colombo","70,000","House for rent in Nugegoda.it is very close to the High level road,with 2 Vehicles parking area,3bed rooms,3bathrooms,Kitchen and Living area.","276/1A,highlevel road,Nugegoda",3,3,"1,500.0 sqft",8.0 perches
55,House for Rent in Nugegoda,10 Jul 11:59 am,"Nugegoda, Colombo","130,000","Two story house for rent in Nugegoda Dewal lane,Beside Summer Heaven Apartment06 months in advance.",4,2,900.0 sqft,4.2 perches,
56,Up Floor House for Rent in Delkanda,19 Jul  3:15 pm,"Nugegoda, Colombo","40,000",Up floor for rent in DelkandaSeparate entranceSeparate Water / Electricity bills All facilities are available,2,1,"1,900.0 sqft",7.0 perches,
57,Two Bedroom House for Rent - Nugegoda,30 Jun 12:13 pm,"Nugegoda, Colombo","45,000","TWO  BEDROOM  GROUND FLOOR  SEPARATE HOUSE WITH LIVING ROOM , PANTRY AND BATH ROOM  FULLY  TILED  SEPARATE ELECTRICITY AND WATER METERS  PARKING AVAILABLE  NEAR TO NUGEGODA TOWN, 400 METERS TO HIGHLEVEL ROAD, (138, 120 AND 117 BUS ROUTES) VERY CLOSE TO 7 MILE POST AND GANSABA JUNCTION, SECURITY ALARM SYSTEM AND CAMERA SYSTEM WAS FIXED, THERE IS A SMALL GARDEN, PEACEFUL PLACE FOR SMALL FAMILY, WORKING GIRLS AND BOYS .",8/1 5 th LANE  JAMBUGASMULLA  MAWATHA  NUGEGODA,2,1,"1,000.0 sqft",13.0 perches
58,House for Rent - Nugegoda,10 Jul  7:04 am,"Nugegoda, Colombo","125,000","A new four bedroom house for rent. Three bathrooms, servants room and bathroom.Roof top. Parallel parking for two vehicles.100m from Jubilee Post junction.Three supermarkets in walking distance.","3/3, 3rd Cross Street, Jayamangala Mawatha, Pagoda, Nugegoda",4,3,"3,000.0 sqft",10.0 perches
59,House For Rent In Nugegoda,20 Jul 11:02 am,"Nugegoda, Colombo","33,000",House for rent NugegodaOnly small families and studying girls preferred ===================,2,2,"1,361.0 sqft",10.0 perches,
