,0,1,2,3,4,5,6,7
23,Land for Sale - Kelaniya,12 Jul 12:09 pm,"Kelaniya, Gampaha","750,000","කැලණිය, දිප්පිටිගොඩින්......නුවර සහ මීගමු මහා මාර්ග වලට පහසුවෙන් ලගවියහැකි.නුවර පාරට වඩා ආසන්නව..ළගම දුම්රිය ස්ථානයට විනාඩි 5ක දුරින් පිහිටා ඇති අගනා බිම් කොටසක් විකිණීමට!!!ඉඩමට පිවිසීමට දෙපසින් අඩි 12 සහ අඩි 9 මාර්ග දෙකකින් සමන්විත අගනා බිම් කොටසකි!!!","Dippitigoda Road, Kelaniya",Residential,10.0 perches
24,Land for Sale In - KURUNDUWATTA, 6 Jul 11:01 am,"Kelaniya, Gampaha","265,000",කු‍රු‍ඳු‍වත්‍‍ත ගෝ‍න‍ව‍ල කැ‍ලණි‍‍ය ...,"Residential, Other",15.0 perches,
25,Land in Kelaniya, 5 Jul 12:20 pm,"Kelaniya, Gampaha","3,000,000","Kelaniya MabimaJust 3km from the Kelaniya Temple300m from the bus rout2km from the Maabima Highway ExitPer perch 300,000/-10 perch blocksFacilities Available•	 Electricity•	 Pipe-borne Water•	 Drain System•	 Three Phase Electricity•	  WaterPay Rs.100,000/- and reserve a block.Settle the total amount in cash within 7 days to receive the 5% Platinum Discount on the full sale valueConsider a NSB loan through our company at Banks interest rate for 5,10,15 & 20 yrs, This facility is available to those who are permanently employed.7 year Easy payment option",kelaniya maabima heiyanthuduwa,Residential,10.0 perches
26,Land for Sale - Kelaniya, 2 Jul 10:00 pm,"Kelaniya, Gampaha","1,100,000",*this land can use for build a house *to biyagama road 50m*to colombo nuwara road 400m*to kelaniya temple 2km*we give one perch 1100000*we don't need brokes,"Biyagama road,pattiya junction ,keaniya",Other,10.0 perches
27,Land For Sale In Kelaniya, 2 Jul  9:44 pm,"Kelaniya, Gampaha","2,000,000",*face to colombo nuwara road *this land can use for your business place or build  a house or paraking sapce for vehicle and big trucks *to colombo port 2km*we give one perch 2000000*we don't need brokes,"nuwar road,hathara kanuwa,kelaniya",Other,200.0 perches
28,Land for Sale - Kelaniya, 2 Jul  9:36 pm,"Kelaniya, Gampaha","1,600,000",*face to colombo nuwara road *to colombo port 6km*this land can use for your business place or build a house or parking space for vehicle and big trucks *we give one perch 1600000*we don't need brokes,"Nuwara road,dalugama ,kelaniya",Other,350.0 perches
29,"15 Perch Land for Sale In Biyagama, Sama Mawatha", 1 Jul  2:31 pm,"Kelaniya, Gampaha","3,300,000","A perfect 15 perch square land with clear deeds and approved plan in residential area at Sama Mawatha, Biyagama.Located 750m from New Kandy Road(Colombo-Biyagama-Gampaha Road) proximity to schools, hospitals, supermarkets and other amenities.About 2km distance to Kaduwela Interchange and please contact Genuine buyers only.","Sama Mawatha, Biyagama",Residential,15.0 perches
30,Land For Sale In Kelaniya,28 Jun  3:36 pm,"Kelaniya, Gampaha","16,380,000",කැලණිය ගෝනවල 230 බස් මාර්ගයට මුහුණලා පර්චස් 39 ක වටිනා බිමි කොටසක් ඉතා අඩු මුදලකටකඩිනමින් විකිණීමට ඇත. ව්‍යාපාර ස්ථානයකට  හෝ නිවාසයක් ඉදිකිරීමට කදිමයි.,"kelaniya , gonawala",Commercial,39.0 perches
31,Land for Sale in Kelaniya,26 Jun  8:58 pm,"Kelaniya, Gampaha","1,600,000",*face to biyagama main road *to colombo nuwara road 300m*to colombo port 1km*this land can build a house or build a business place *we give one perch 1600000*we don't need brokes,"Biyagama main road,pattiya junction ,kelaniya",Other,40.0 perches
32,"9 Perch Land for Sale in Dalugama, Kelaniya",25 Jun  3:42 pm,"Kelaniya, Gampaha","750,000","9 Perch land with an old house facing Dippitigoda road, Kelaniya.5 minutes to University of Kelaniya and close to Kiribathgoda.Easy access to all express way  and Negombo road.1.3 km to Colombo-Kandy main road (6th mile post).Clear deeds and titles.","Dippitigoda Road, Dalugama, Kelaniya.",Residential,9.0 perches
