,0,1,2,3,4,5,6,7,8,9
49,House For Sale In Ragama,15 Jun 11:41 am,"Ragama, Gampaha","7,700,000","රාගම නගරයට 02km දුරින් පර් 10 ක ඉඩමේකාමර 03, සාලය, පැන්ට්‍රිය සහිත කුස්සිය, කෑම කාමරය,නාන කාමරය, වාහන 02 නැවැත්වීමේ පහසුකම් සහිත ළිං ජලය සහ නළ ජල පහසුකම් දෙකම සහිත අංගසම්පූර්ණ නිවස.","No 108, Dambuwa, Ragama",3,1,"1,200.0 sqft",10.0 perches
50,New House for Sale in Ragama,26 Jun  8:24 am,"Ragama, Gampaha","7,800,000",5minits walpola and batuwaththa railway station,"365/s5 Sun Ray garden,batuwaththa",3,1,"1,360.0 sqft",8.0 perches
51,LUXURY HOUSES IN KANDANA - JA-ELA,14 Jun  3:41 pm,"Ragama, Gampaha","38,500,000",DHAMMIKA HOMESBRAND NEW HOUSES  AROUND JA- ELA TO WATTALALUXURY HOUSES (FOR SALE SERIOUS BUYERS ONLY)AROUND 2500000 TO 3500000NORMAL HOUSES AND LANDS AVAILABLE RENT HOUSES AVAILABLE,K ZONE,4,4,"3,000.0 sqft",15.0 perches
52,House for Sale in Ragama,30 Jun  9:41 am,"Ragama, Gampaha","10,000,000",House for Sale in Ragama================,"Thewatta Road, Ragama",3,2,"2,100.0 sqft",10.0 perches
53,"Single Storey House for Sale in Ragama, Kendaliyaddapaluwa",15 Jul  9:36 am,"Ragama, Gampaha","6,500,000","Single Storey House For Sale in Ragama, kandaliyaddapaluwa, Ganemulla ","Ragama, Kendaliyaddapaluwa, Ganemulla",2,1,"1,400.0 sqft",15.0 perches
54,2 Stories Luxury Modern House for Sale in Ragama,15 Jul  9:36 am,"Ragama, Gampaha","30,000,000","Naturally places  2Storey House For Sale in Ragama to Mahabage rd, alapitiwala,Magulpokuna rd. ","Ragama to Mahabage Rd, Nawalokagama junction",8,4,"4,200.0 sqft",15.0 perches
55,House For Sale in Ragama, 3 Jul 12:24 pm,"Ragama, Gampaha","21,000,000",අංග සම්පූර්න නිවස සියලු පහසුකම් සහිත මනරම් නිස්කලංක පරිසරයක පිහිටා ඇත.සියලු දේ අතේ දුරින්..... ව්යාපාරයක්. සදහා ඉතාමත් සුදුසු කාමර 12 කින් සමන්විත විශාල නිවස* රාගම නගරයට 500m* රාගම පොලිසිය අසල* බැසිලිකා දේවස්ථානයට 500m* රාගම තේවත්ත ප්රධාන  මාර්ගයට මුහුනලා * මීගමුව කොළඹ පාරට කි.මී 2යි * කඩවත නගරයට කි.මී 6 යි* අඩි 30 කාපට් ඇතිරු මාර්ගයකින් යුක්ත වේ.* විශාල ප්රමාණයේ සාලය* ව්යාපාරයක් සදහා සුදුසු කඩකාමර 1ක් සහිතයි* තෙකලා විදුලිය නල ජලය* සෑම දිශාවකටම පහසුවෙන් ලගාවිය හැකි අතරම* පිරිසිදු නිරවුල් ඔප්පු සහිතය,"Teawatha Main Road, Ragama",10+,5,"4,500.0 sqft",20.5 perches
56,Two Store House for Sale in - Ragama,30 Jun  3:03 pm,"Ragama, Gampaha","12,000,000","Ragama Kurukulawa,heenkenda House for Sale,3 Bed Room , 2 Bathroom, Living , Dining & Kitchen,.... 100 Meter to Maine Road , & 3 Km to Ragama Town.. Rs: 12,000,000",3,2,"2,000.0 sqft",18.0 perches,
57,House for Sale in Veyangoda,15 Jul 12:18 pm,"Ragama, Gampaha","37,500,000","•  Newly built two - storeyed house•  Fully Tiled•  03 Spacious bed rooms (1 AC), two balconies•  Two Attached Bathrooms & one servant toilet.•  Office Room •  Spacious Dining room for 10 people•  Modern pantry with Kitchen•  Surrounded by parapet walls•  Hot Water systems •  CCTV Camera operating Systems•  Landscaped Garden•  Car porches•  Dee ella Oya flows at the edge     of the garden rear to the House.•  9’inch bricks wall",26/1A KALAGEDIHENA ROAD VEYANGODA,3,2,"4,000.0 sqft",40.0 perches
58,3 Story House for sale in Ragama,10 Jun  4:58 pm,"Ragama, Gampaha","29,000,000","2 story hous sale 20 feet Rd, nawaloka junction","Ragama, nawaloka junction, adi 20 para, ,",6,3,"3,500.0 sqft",17.5 perches
