,0,1,2,3,4,5,6,7
108,Land for sell near Maharagama, 7 Jun 12:08 pm,"Maharagama, Colombo","22,000,000",මහරගම නගරයට ආසන්න (නාගරික පරිසර දුෂණයෙන් තොර) විවේකි පරිසරයක පිහිටි පර්චස් 10කි.පිරිසිදු ඔප්පු සිංහල-බෞද්ධ ප්‍රබු  පව්ලකට පදිංචියට ලස්සන නිවසක් තැන ගැනීම සදහා පමණයි අත්පිට මුදලට.ගැනුම් කරුවන් පමණක් විමසන්න.බ්‍රෝකර්වරුන් අනව්ශ්‍යි,station road mahragama,Residential,10.0 perches
109,Land in Maharagama, 8 Jul  9:25 am,"Maharagama, Colombo","1,100,000",19 perchesSituated in residential area300m to high level roadClear deedsIdeal opportunity to build your house,Maharagama,Residential,19.0 perches
110,Land for Sale in Maharagama Town,12 Jul  3:48 pm,"Maharagama, Colombo","2,700,000",Great opportunity to BUY a LAND in the HEART of MAHARAGAMA Commercial City.,"116/1C, Dehiwala Road, Maharagama.","Commercial, Residential",16.0 perches
111,Land for Sale - Nawinna Bordering Scenic Paddy,19 Jul  3:29 pm,"Maharagama, Colombo","1,400,000","Residential Land Bordering Scenic Paddy Fields 14 perches. Per perche 14,000,00.00Price can be negotiableClose to you Jayawardanapura Hospital 1KMClose to you Maharagama town 750MDiyatha Garden Park Closer Meager cities Nugegoda, Kottawa, pannipitiya, Boralasgamuwa, kotte.සුන්දර වෙල්‍ යායකට මුහුණලා ඇති පර් 14 ඉඩම.විදුලිය නලජලය සහිතයි .බැංකු ණය ලබාගත හැක.",Residential,14.0 perches,
112,25P Land with old House for sale - Maharagama,12 Jun  3:24 pm,"Maharagama, Colombo","1,000,000","25 Perches Land with old House 350m to High level Road and less than 1km to Maharagama city centre. (Gramasewa divition is Maharagama city). second land to Gammana road , first lane.","60, First Lane, Gammana Road",Residential,25.0 perches
113,Valuable Land For Sale Near Maharagama Town, 6 Jun  9:02 am,"Maharagama, Colombo","12,700,000","මහරගම(3.5 KM  ) ,පිළියන්දල (6 KM ) ,බෝකුන්දර (4 KM ) ,කොට්ටාව (4.5 KM  ) ප්‍රධාන  නගර වලට ආසන්නව මහරගම බෝකුන්දර ප්‍රධාන මාර්ගයට මුහුණලා ඇති වටිනා ඉඩමක් විකිනීමට ඇත  .  ලක්ෂ 127. (12,700,000.00 ) 9.5P. ආයෝජනය මත මසකට රු . ලක්ෂයකට වඩා වැඩි ආදායමක් ඉපිය හැකි ඉඩමකි .නිවසක් සමග ව්‍යාපාරයකට වඩාත් සුදුසුයි.","Maharagama, Erawwala.","Commercial, Residential",9.5 perches
114,6p Land Plot in Maharagama, 6 Jun  7:25 am,"Maharagama, Colombo","1,025,000",මහරගම පිලියන්දල බස් පාරට නුදුරින්  පර්චස් 6 සිට සංවර්ධන කරන ලද  බිම් කොටස්  කිහිපයක් විකිණීමට. ඉක්මනින් ඔබේ බිම් කොටස වෙන් කරවා  ගන්න.,"erewwala, maharagama","Commercial, Residential",6.0 perches
115,14 P Bare Land Sale Nawinna Maharagama, 4 Jun  6:05 pm,"Maharagama, Colombo","2,000,000",Rs 2000000.00 LAKHS per perchNegotiable,SRI DEVANANDA ROAD NAWINNA MAHARAGAMA,"Commercial, Residential",14.0 perches
116,Land for Sale In- Arewwala, 1 Jul  2:12 pm,"Maharagama, Colombo","700,000",Land Sale in ArewwalaHighly Residential Area 9.2 Perch200 Mtrs for Arewwala Juntion Close to Maharagama.Pannipitiya.Piliyandala Clear Deed700000 per PerchNo Brokers Buyers Only,Maharagama.Arewwala,Residential,9.0 perches
117,Land and House for Sale in Nawinna Maharagama,23 Jul  9:25 am,"Maharagama, Colombo","2,000,000","Single story house situated at Nawinna,MaharagamaFine Neighborhood & Calm & quiet area","Welyaya Road, Maharagama","Residential, Other",10.0 perches
118,Land for Sale Maharagama, 3 Jun 10:13 am,"Maharagama, Colombo","1,000,000",Land for sale in maharagama pamunuwa road to main road 200m and jayawardhanapura hospital 800mr to high-level road 1 300m borall road 1500m residential area,mahrgama pamunuwa road,Residential,10.0 perches
119,Land For Sale In Maharagama, 3 Jun  9:58 am,"Maharagama, Colombo","1,100,000","This land has a content of 34.6 perches within a highly residential area in Yahampath Mawatha, Maharagama with a house (could be removed if needed). Looking for a buyer for the whole lot at the negotiable price of Rs.1,100,000 (per perch) to dispose urgently at the highest price. Direct Buyers only for finalization of the deal , No Brokers please !The Split option is available but the above price is non negotiable in that scenario. Please call - Wishva Wickramarachchi (Proprietor)Clear Titles with single owner for more than 40 years","50, Yahampath Mawatha, Maharagama",Residential,34.6 perches
120,Land for Sale at Maharagama, 2 Jun 12:36 pm,"Maharagama, Colombo","2,800,000",Land For Sale at MAHARAGAMANEAR CIB SHOPWITH 2 STORIED HOUSE (LAND VALUE ONLY)7 PERCHES28LAKS PER PERCH💠 Very Use Full for ResidentHighly residential area and very calm surrounding.    For Quickly Sell☎ Call for More Details..,L-MAHARAGAMA-09,Residential,7.0 perches
121,Land & House for Sale in Maharagama,23 Jul  9:25 am,"Maharagama, Colombo","2,300,000","Two story house situated at Isipathanaramaya Road,MaharagamaFine Neighborhood & Calm & quiet area","Isipathanaramaya Road,Maharagama","Residential, Other",20.0 perches
122,Land For Sale at MAHARAGAMA,31 May  1:41 pm,"Maharagama, Colombo","1,150,000",Land for sale in MAHARAGAMA-TEMPLE ROAD11 PERCHES11.5 LAKS PER PERCH18 FEET ROAD💠 Very Use Full For Resident or Business Highly residential area and very calm surrounding.  For Quickly Sell☎ Call for More Details...,L-MAHARAGAMA-08,"Commercial, Residential",11.0 perches
123,Super Land for Sale Maharagama,30 May  7:25 pm,"Maharagama, Colombo","21,300,000",400mto main Nilammahara.rd 700m to maharagama town 20ft rd facing superb land square land high land natural soil highly residential area very close to maharagama boralasgamuwa piliyandala clear deed price 1150000per perch no brokers genuine buyers well come after.appointments,Maharagama Nilammahara.rd.,Residential,18.5 perches
124,19 Perch Land for Sale - Maharagama,29 May  3:51 pm,"Maharagama, Colombo","2,000,000",Maharagama town 500 mDehiwala Maharagama bus road 50 m30 feet carpet road facing Super land 2 m per parch No Brokar please,Maharagama town 500 m,Commercial,19.0 perches
125,14.4 Land for Sale Waththegedara Suramyamawatha,29 May  3:41 pm,"Maharagama, Colombo","1,500,000",High level road 350 m Good residents area Water and electricity available 14.4 perch 1.5 m per parch,Waththegedara Suramyamawatha,"Commercial, Residential",14.4 perches
126,Land in a new neighbourhood Maharagama,11 Jul  4:00 pm,"Maharagama, Colombo","13,000,000","Rectangular shaped flat land blocked out by a land sale having wide road access. Closest town is Maharagama 1 KM same 3Km to Administrative city Sri Jayawardhanapura for Rs 13,00,000/= P.P",Dewala rd Maharagama,Residential,10.0 perches
127,Land for Sale in Maharagama, 9 Jul  7:36 am,"Maharagama, Colombo","1,600,000",මහරගම දෙහිවල පාරට (400m) මහරගම නගරයට (1km) වියාපාරික ස්ථානයකට වඩාත් සුදුසුයි. ගනුදෙනුව සිදුවනුයේ ඉඩමෙහි වටිනාකමට පමණි. ඉඩමෙහි පිහිටි පැරණි නිවස කඩා ඉවත් කරදෙනු ලැබේ. මහරගම අපේක්ෂා රෝහල අසල ඉඩම පිහිටා ඇත.බ්‍රෝකර්වරුන්ද අමතන්න.,Daham mawatha maharagama,"Commercial, Residential",6.0 perches
128,Land for Sale Maharagama,10 Jul  2:44 pm,"Maharagama, Colombo","10,000,000",Super land for sale in yahampath mawatha maharagamahigily residentale area maharagama400.mt pPiliyandala maharagama bus road1.km maharagama townPer perch 1000000 // Totale Price 10000000 // Negotiable,Yahampath Mawatha Maharagama,Residential,10.0 perches
129,42 P Bare Land Sale at Maharagama,29 May  9:32 pm,"Maharagama, Colombo","1,075,000",Rs 1075000.00 LAKHSPER PERCHNegotiable,FACING YAHAMPATH MAWATHA MAHARAGAMA,"Commercial, Residential",42.0 perches
