,Unnamed: 0.1,Location,Price,Beds,Baths,House Size,Land Size,h_l_ratio,Bed Size,beds_bath_ratio
1297,3799,22,8800000,3,2,1400.0,7.5,0.6856443220079583,466.66666666666674,1.5
1298,3805,35,8000000,2,1,1000.0,14.5,0.2533168677369304,500.0,2.0
1299,3806,28,10500000,3,3,1450.0,10.0,0.5325987144168962,483.33333333333326,1.0
1300,3809,25,18800000,3,2,1197.0,7.5,0.5862258953168044,399.0,1.5
1301,3815,25,16000000,5,2,1500.0,12.86,0.4284324940340775,300.0,2.5
1302,3816,35,15000000,3,3,1680.0,10.5,0.5876951331496786,560.0,1.0
1303,3825,28,16000000,3,3,1800.0,10.0,0.6611570247933884,600.0,1.0
1304,3829,38,29000000,4,4,3500.0,13.0,0.9889100798191708,875.0,1.0
1305,3840,4,18500000,4,2,2450.0,10.0,0.8999081726354454,612.5,2.0
1306,3844,39,6500000,2,2,816.0,3.0,0.9990817263544536,408.0,1.0
1307,3846,36,17000000,3,2,1500.0,15.5,0.35546076601795074,500.0,1.5
1308,3848,38,23000000,4,3,2650.0,15.0,0.6489133761861035,662.5,1.3333333333333333
1309,3851,22,8800000,3,1,1280.0,12.0,0.39179675543311904,426.66666666666674,3.0
1310,3854,4,38000000,4,3,2600.0,13.2,0.7234883267941119,650.0,1.3333333333333333
1311,3858,0,19000000,4,2,1600.0,9.0,0.6529945923885317,400.0,2.0
1312,3860,35,7900000,2,1,1250.0,11.0,0.4173971116119876,625.0,2.0
1313,3861,1,13000000,3,2,1800.0,7.0,0.9445100354191264,600.0,1.5
1314,3864,25,10000000,2,1,1420.0,9.0,0.579532700744822,710.0,2.0
1315,3865,28,16000000,3,3,1550.0,10.0,0.5693296602387512,516.6666666666666,1.0
1316,3872,35,9000000,3,1,1150.0,8.5,0.4969480905309782,383.33333333333326,3.0
1317,3873,27,42000000,4,4,2850.0,11.0,0.9516654144753318,712.5,1.0
1318,3874,21,6000000,2,1,614.0,7.0,0.3221828676374131,307.0,2.0
1319,3878,0,17000000,5,2,1200.0,6.5,0.67810976901886,240.0,2.5
1320,3884,22,11200000,3,3,1250.0,7.0,0.6559097468188376,416.66666666666674,1.0
1321,3885,28,28000000,7,3,3600.0,20.0,0.6611570247933884,514.2857142857143,2.333333333333333
1322,3886,21,18000000,3,3,1400.0,22.0,0.23374238250271304,466.66666666666674,1.0
1323,3889,35,28000000,4,4,3332.0,21.0,0.5827976737067646,833.0,1.0
1324,3891,28,16500000,4,3,2250.0,10.5,0.7870916961826052,562.5,1.3333333333333333
1325,3895,33,3500000,3,1,1500.0,20.0,0.27548209366391185,500.0,3.0
1326,3896,38,15000000,4,1,1200.0,10.0,0.44077134986225897,300.0,4.0
1327,3897,35,9000000,2,1,1500.0,7.5,0.7346189164370982,750.0,2.0
1328,3901,35,14000000,5,2,2000.0,17.6,0.4173971116119876,400.0,2.5
1329,3905,35,32490500,5,6,5306.0,60.0,0.3248239975512703,1061.2,0.8333333333333334
1330,3906,14,37500000,4,4,2000.0,10.0,0.7346189164370982,500.0,1.0
1331,3907,25,15000000,3,2,2650.0,10.0,0.9733700642791552,883.3333333333335,1.5
1332,3913,35,17000000,3,2,2000.0,12.5,0.5876951331496786,666.6666666666666,1.5
1333,3922,1,13000000,3,2,1600.0,10.0,0.5876951331496786,533.3333333333334,1.5
1334,3927,35,7900000,2,1,1100.0,6.0,0.6734006734006734,550.0,2.0
1335,3928,22,22000000,4,2,2250.0,14.2,0.5820044232336166,562.5,2.0
1336,3931,38,13500000,3,3,1450.0,10.0,0.5325987144168962,483.33333333333326,1.0
1337,3932,33,16500000,7,3,2800.0,15.0,0.6856443220079583,400.0,2.333333333333333
1338,3933,38,8200000,2,1,1100.0,7.0,0.5772005772005773,550.0,2.0
1339,3937,35,29500000,4,3,2850.0,25.1,0.41706452427205776,712.5,1.3333333333333333
1340,3938,29,8500000,3,1,1400.0,7.9,0.6509281538050237,466.66666666666674,3.0
1341,3946,22,21000000,3,4,2500.0,11.0,0.8347942232239752,833.3333333333335,0.75
1342,3949,22,9500000,2,2,2300.0,14.8,0.5708187526369344,1150.0,1.0
1343,3952,35,15000000,4,3,1657.0,13.0,0.4681782863601046,414.25,1.3333333333333333
1344,3954,35,11300000,3,2,1300.0,7.0,0.6821461366915912,433.33333333333326,1.5
1345,3957,35,15000000,4,3,1680.0,13.0,0.474676838313202,420.0,1.3333333333333333
1346,3958,1,11000000,3,2,1200.0,6.0,0.7346189164370983,400.0,1.5
1347,3959,1,7500000,3,1,1000.0,7.5,0.4897459442913989,333.3333333333333,3.0
1348,3962,1,22500000,3,2,1500.0,15.0,0.3673094582185491,500.0,1.5
1349,3965,27,28000000,4,3,1400.0,6.5,0.7911280638553365,350.0,1.3333333333333333
1350,3967,32,11500000,3,1,1200.0,7.0,0.6296733569460843,400.0,3.0
1351,3970,35,21500000,4,3,2400.0,10.5,0.8395644759281123,600.0,1.3333333333333333
1352,3972,4,32500000,5,4,4000.0,15.5,0.9478953760478688,800.0,1.25
1353,3974,20,13800000,4,2,1800.0,20.0,0.3305785123966942,450.0,2.0
1354,3978,39,7900000,6,2,1800.0,7.0,0.9445100354191264,300.0,3.0
1355,3979,20,6000000,2,1,1500.0,10.0,0.5509641873278237,750.0,2.0
1356,3981,25,14000000,3,3,1200.0,11.65,0.3783445063195356,400.0,1.0
1357,3983,0,8500000,2,1,2250.0,10.24,0.8070764462809916,1125.0,2.0
1358,3993,1,7000000,3,2,1100.0,12.0,0.3367003367003367,366.66666666666674,1.5
1359,3995,20,14000000,3,2,2000.0,20.9,0.35149230451535807,666.6666666666666,1.5
1360,3998,33,8500000,2,2,1400.0,12.0,0.428527701254974,700.0,1.0
1361,4006,34,12000000,2,1,1506.34,12.0,0.461077441077441,753.17,2.0
1362,4008,21,6200000,2,2,1050.0,12.0,0.3213957759412305,525.0,1.0
1363,4009,27,8800000,2,1,1200.0,6.0,0.7346189164370983,600.0,2.0
1364,4010,35,28000000,4,3,3332.0,21.0,0.5827976737067646,833.0,1.3333333333333333
1365,4013,22,12200000,3,3,1350.0,7.5,0.6611570247933884,450.0,1.0
1366,4014,1,14200000,3,4,1800.0,7.0,0.9445100354191264,600.0,0.75
1367,4022,21,22500000,3,1,2500.0,36.0,0.2550760126517702,833.3333333333335,3.0
1368,4025,20,4800000,2,1,1200.0,26.5,0.16632881126877694,600.0,2.0
1369,4030,27,35000000,5,2,3000.0,15.0,0.7346189164370982,600.0,2.5
1370,4032,22,8000000,3,1,900.0,7.4,0.4467277194549922,300.0,3.0
1371,4033,34,29500000,5,3,2350.0,10.0,0.8631772268135904,470.0,1.6666666666666667
1372,4034,35,14700000,3,3,2001.0,8.6,0.8546351463899033,667.0,1.0
1373,4038,25,14800000,3,2,1900.0,8.7,0.8021700811669464,633.3333333333334,1.5
1374,4040,28,13000000,3,2,1200.0,8.5,0.5185545292497165,400.0,1.5
1375,4042,22,13700000,3,3,1425.0,10.0,0.5234159779614325,475.0,1.0
1376,4043,25,14700000,3,3,2146.0,8.7,0.906029996939088,715.3333333333335,1.0
1377,4047,35,15500000,4,3,1700.0,12.77,0.4889789185368313,425.0,1.3333333333333333
1378,4048,26,22000000,3,2,1200.0,7.5,0.5876951331496786,400.0,1.5
1379,4052,26,22000000,4,4,1600.0,7.0,0.8395644759281122,400.0,1.0
1380,4053,20,12500000,4,2,2800.0,24.8,0.41470422702094256,700.0,2.0
1381,4056,25,17000000,4,3,2400.0,10.0,0.8815426997245179,600.0,1.3333333333333333
1382,4064,20,15000000,4,2,2800.0,28.0,0.3673094582185491,700.0,2.0
1383,4067,39,6800000,3,1,800.0,3.4,0.8642575487495273,266.6666666666667,3.0
1384,4068,35,13800000,3,3,2100.0,8.6,0.8969184444871549,700.0,1.0
1385,4071,4,36500000,4,2,1000.0,8.0,0.4591368227731864,250.0,2.0
1386,4073,28,16000000,3,3,1650.0,10.0,0.6060606060606061,550.0,1.0
1387,4074,36,4800000,2,1,612.56,2.25,0.9999959187837976,306.28,2.0
1388,4075,25,13500000,3,3,1650.0,10.0,0.6060606060606061,550.0,1.0
1389,4077,1,12000000,3,3,1400.0,10.0,0.5142332415059687,466.66666666666674,1.0
1390,4079,22,6000000,3,2,1000.0,9.5,0.3866415349668938,333.3333333333333,1.5
1391,4081,28,18000000,4,4,1850.0,7.3,0.9308527365812548,462.5,1.0
1392,4082,2,10000000,4,2,1200.0,41.0,0.1075052072834778,300.0,2.0
1393,4083,29,8800000,3,1,900.0,6.0,0.5509641873278237,300.0,3.0
1394,4084,14,12000000,3,3,1520.0,8.0,0.6978879706152433,506.66666666666674,1.0
1395,4089,38,23500000,3,2,1300.0,12.5,0.3820018365472911,433.33333333333326,1.5
1396,4092,35,15000000,4,4,1650.0,13.0,0.4662004662004662,412.5,1.0
1397,4094,25,26000000,3,1,2500.0,22.8,0.4027515989238477,833.3333333333335,3.0
1398,4095,34,14000000,2,1,934.0,12.0,0.2858891949801041,467.0,2.0
1399,4100,25,12000000,3,2,1200.0,6.5,0.67810976901886,400.0,1.5
1400,4102,3,28000000,6,3,2000.0,15.4,0.4770252704137001,333.3333333333333,2.0
1401,4104,28,9000000,2,1,1800.0,17.6,0.3756574004507889,900.0,2.0
1402,4107,35,15000000,4,3,1589.0,13.0,0.4489651762379036,397.25,1.3333333333333333
1403,4109,20,4900000,3,1,1800.0,11.0,0.6010518407212623,600.0,3.0
1404,4110,35,13800000,3,3,1420.0,10.0,0.5215794306703397,473.33333333333326,1.0
1405,4115,0,5000000,3,1,2600.0,10.0,0.9550045913682276,866.6666666666665,3.0
1406,4128,20,12500000,2,1,915.0,6.85,0.4906396412700328,457.5,2.0
1407,4129,29,18000000,2,1,1350.0,15.3,0.3240965807810728,675.0,2.0
1408,4130,28,16500000,3,3,1800.0,10.0,0.6611570247933884,600.0,1.0
1409,4132,3,6500000,2,1,1497.0,6.0,0.91643709825528,748.5,2.0
1410,4133,22,12000000,3,3,1500.0,8.0,0.6887052341597796,500.0,1.0
1411,4139,38,15000000,4,3,1700.0,8.0,0.7805325987144169,425.0,1.3333333333333333
1412,4141,28,22000000,4,4,2650.0,11.7,0.8319402258796199,662.5,1.0
1413,4143,25,27000000,5,3,4000.0,15.0,0.9794918885827976,800.0,1.6666666666666667
1414,4145,35,15000000,4,2,2500.0,10.0,0.9182736455463728,625.0,2.0
1415,4148,22,14500000,6,2,2695.0,17.0,0.5822935234699941,449.16666666666674,3.0
1416,4151,21,10500000,3,2,1500.0,9.0,0.6121824303642485,500.0,1.5
1417,4154,22,11800000,3,3,1550.0,10.0,0.5693296602387512,516.6666666666666,1.0
1418,4161,1,19500000,4,4,2450.0,10.0,0.8999081726354454,612.5,1.0
1419,4162,20,24500000,5,3,3000.0,15.2,0.7249528780629259,600.0,1.6666666666666667
1420,4163,21,7200000,3,1,1500.0,20.0,0.27548209366391185,500.0,3.0
1421,4167,27,36000000,3,2,3000.0,18.0,0.6121824303642485,1000.0,1.5
1422,4169,3,20000000,3,2,1300.0,10.0,0.4775022956841138,433.33333333333326,1.5
1423,4171,25,10000000,2,1,800.0,5.5,0.5342683028633441,400.0,2.0
1424,4177,33,11000000,4,1,1200.0,22.2,0.19854565309110764,300.0,4.0
1425,4180,21,10800000,3,2,1500.0,8.2,0.6719075455217363,500.0,1.5
1426,4181,25,23500000,3,1,2000.0,16.0,0.4591368227731864,666.6666666666666,3.0
1427,4195,26,42000000,3,2,1400.0,20.0,0.2571166207529844,466.66666666666674,1.5
1428,4198,35,10500000,3,1,700.0,11.4,0.2255408953973547,233.33333333333331,3.0
1429,4199,20,22000000,4,4,2850.0,24.0,0.4361799816345271,712.5,1.0
1430,4203,28,16500000,4,4,2200.0,10.0,0.8080808080808082,550.0,1.0
1431,4208,1,19500000,4,4,2400.0,10.2,0.8642575487495274,600.0,1.0
1432,4211,22,10000000,3,2,1000.0,11.0,0.3339176892895901,333.3333333333333,1.5
1433,4214,1,17500000,4,3,2350.0,15.0,0.5754514845423936,587.5,1.3333333333333333
1434,4217,34,14000000,3,2,900.0,10.0,0.3305785123966942,300.0,1.5
1435,4219,35,35000000,7,2,4000.0,20.1,0.7309640959573116,571.4285714285714,3.5
1436,4226,4,22750000,5,2,2500.0,15.5,0.5924346100299179,500.0,2.5
1437,4227,35,21500000,3,2,1800.0,14.5,0.4559703619264748,600.0,1.5
1438,4229,20,19500000,4,3,2400.0,10.0,0.8815426997245179,600.0,1.3333333333333333
1439,4233,34,37000000,4,3,450.0,8.0,0.2066115702479339,112.5,1.3333333333333333
1440,4234,1,11500000,3,3,1500.0,8.0,0.6887052341597796,500.0,1.0
1441,4236,20,7800000,2,1,1000.0,10.0,0.3673094582185491,500.0,2.0
1442,4237,35,11500000,3,2,1533.0,6.0,0.9384756657483928,511.0,1.5
1443,4241,19,3100000,3,1,1100.0,22.0,0.18365472910927455,366.66666666666674,3.0
1444,4244,18,9000000,2,1,800.0,5.0,0.5876951331496786,400.0,2.0
1445,4247,33,5900000,3,1,1420.0,11.3,0.4615747174073802,473.33333333333326,3.0
1446,4250,35,12000000,3,3,1425.0,8.0,0.6542699724517906,475.0,1.0
1447,4255,35,10000000,2,2,1126.0,7.0,0.590843499934409,563.0,1.0
1448,4258,20,39600000,3,1,1400.0,22.0,0.23374238250271304,466.66666666666674,3.0
1449,4260,33,4700000,2,1,1400.0,10.0,0.5142332415059687,700.0,2.0
1450,4261,33,8500000,3,3,1500.0,10.0,0.5509641873278237,500.0,1.0
1451,4262,21,10500000,4,2,3600.0,22.0,0.6010518407212623,900.0,2.0
1452,4263,25,16500000,3,1,1500.0,10.0,0.5509641873278237,500.0,3.0
1453,4265,20,11000000,3,1,2100.0,20.0,0.3856749311294766,700.0,3.0
1454,4273,25,17000000,4,3,2500.0,17.0,0.5401609679684546,625.0,1.3333333333333333
1455,4274,22,17500000,4,4,2400.0,9.0,0.9794918885827976,600.0,1.0
1456,4277,35,7000000,3,1,1230.0,19.0,0.2377845440046397,410.0,3.0
1457,4285,9,8500000,2,1,1200.0,12.0,0.3673094582185492,600.0,2.0
1458,4291,20,4500000,2,1,2400.0,9.0,0.9794918885827976,1200.0,2.0
1459,4296,2,1600000,2,1,600.0,40.0,0.05509641873278237,300.0,2.0
1460,4298,30,23500000,5,2,2400.0,10.0,0.8815426997245179,480.0,2.5
1461,4300,35,17500000,4,4,2100.0,9.0,0.8570554025099479,525.0,1.0
1462,4301,35,13200000,3,2,2000.0,15.5,0.4739476880239343,666.6666666666666,1.5
1463,4309,20,16950000,4,3,1650.0,7.3,0.8302200083022001,412.5,1.3333333333333333
1464,4310,38,21000000,4,5,2510.0,9.7,0.9504605568335652,627.5,0.8
1465,4312,35,15000000,3,3,2000.0,10.0,0.7346189164370982,666.6666666666666,1.0
1466,4315,35,14000000,3,3,1850.0,8.6,0.790142439191065,616.6666666666666,1.0
1467,4316,35,18000000,3,2,1398.0,8.0,0.6418732782369146,466.0,1.5
1468,4320,21,8750000,3,2,1500.0,9.0,0.6121824303642485,500.0,1.5
1469,4325,35,13500000,3,3,1452.0,10.0,0.5333333333333333,484.0,1.0
1470,4326,21,7500000,2,1,1200.0,11.0,0.40070122714750817,600.0,2.0
1471,4327,27,9600000,3,1,1500.0,8.0,0.6887052341597796,500.0,3.0
1472,4330,32,28500000,3,2,1500.0,6.0,0.9182736455463728,500.0,1.5
1473,4334,35,10000000,3,3,1346.0,7.0,0.7062836153745244,448.66666666666674,1.0
1474,4340,35,15000000,4,3,1679.0,13.0,0.4743942925761108,419.75,1.3333333333333333
1475,4342,9,15000000,2,2,1088.0,4.0,0.9990817263544536,544.0,1.0
1476,4344,35,15000000,3,3,1750.0,10.5,0.6121824303642486,583.3333333333334,1.0
1477,4350,38,33000000,5,3,3400.0,14.0,0.8920372556736194,680.0,1.6666666666666667
1478,4353,21,7500000,3,2,1700.0,15.0,0.416284052647689,566.6666666666666,1.5
1479,4359,34,37500000,2,1,1650.0,23.1,0.2623638987275351,825.0,2.0
1480,4361,28,23900000,3,3,2000.0,8.0,0.9182736455463728,666.6666666666666,1.0
1481,4367,22,3000000,2,1,1200.0,10.0,0.44077134986225897,600.0,2.0
1482,4368,38,32500000,3,3,1850.0,10.0,0.6795224977043158,616.6666666666666,1.0
1483,4373,3,31000000,4,2,2800.0,12.0,0.8570554025099479,700.0,2.0
1484,4377,35,7800000,3,2,1400.0,7.5,0.6856443220079583,466.66666666666674,1.5
1485,4382,35,3000000,3,1,1100.0,6.0,0.6734006734006734,366.66666666666674,3.0
1486,4384,20,6500000,2,1,1092.0,6.3,0.6366697275788185,546.0,2.0
1487,4385,35,8000000,2,1,2000.0,10.5,0.6996370632734269,1000.0,2.0
1488,4388,20,28500000,3,3,2000.0,35.0,0.20989111898202809,666.6666666666666,1.0
1489,4392,32,15000000,2,1,980.0,6.2,0.5805859178293196,490.0,2.0
1490,4394,35,6900000,5,2,2000.0,10.0,0.7346189164370982,400.0,2.5
1491,4395,30,35000000,4,3,1500.0,13.5,0.4081216202428323,375.0,1.3333333333333333
1492,4401,35,6900000,3,1,1350.0,9.0,0.5509641873278237,450.0,3.0
1493,4402,32,26000000,3,3,1825.0,9.11,0.7358284975289267,608.3333333333334,1.0
1494,4404,28,16500000,3,2,1800.0,10.0,0.6611570247933884,600.0,1.5
1495,4408,28,10500000,3,3,1400.0,10.0,0.5142332415059687,466.66666666666674,1.0
1496,4409,21,16500000,5,2,2156.0,12.0,0.6599326599326599,431.2,2.5
1497,4411,32,28000000,3,3,1600.0,7.5,0.7835935108662381,533.3333333333334,1.0
1498,4413,35,7900000,1,1,1100.0,8.5,0.4753416518122401,1100.0,1.0
1499,4415,38,39000000,3,3,1900.0,18.0,0.3877155392306907,633.3333333333334,1.0
1500,4417,35,8500000,3,1,900.0,16.25,0.20343293070565802,300.0,3.0
1501,4418,9,2400000,2,1,300.0,2.75,0.40070122714750817,150.0,2.0
1502,4419,29,9500000,4,3,2000.0,7.5,0.9794918885827976,500.0,1.3333333333333333
1503,4420,0,16000000,3,2,2360.0,10.0,0.8668503213957759,786.6666666666665,1.5
1504,4427,1,19500000,4,4,2400.0,100.0,0.0881542699724518,600.0,1.0
1505,4428,32,18500000,3,2,2000.0,8.0,0.9182736455463728,666.6666666666666,1.5
1506,4430,1,22000000,4,4,2650.0,11.0,0.8848818766174138,662.5,1.0
1507,4431,35,30000000,5,4,4280.0,16.0,0.9825528007346188,856.0,1.25
1508,4432,35,28500000,6,4,3500.0,20.0,0.6427915518824611,583.3333333333334,1.5
1509,4442,36,29500000,5,2,2800.0,14.0,0.7346189164370982,560.0,2.5
1510,4452,33,3500000,1,1,2000.0,14.0,0.5247277974550701,2000.0,1.0
1511,4457,25,36000000,6,3,4000.0,15.0,0.9794918885827976,666.6666666666666,2.0
1512,4458,25,11500000,3,2,1400.0,9.0,0.5713702683399653,466.66666666666674,1.5
1513,4465,34,26000000,3,2,2600.0,10.0,0.9550045913682276,866.6666666666665,1.5
1514,4466,28,21000000,4,2,3000.0,18.5,0.5956369592733228,750.0,2.0
1515,4467,28,11500000,4,2,2000.0,10.0,0.7346189164370982,500.0,2.0
1516,4469,32,32000000,4,3,2000.0,8.0,0.9182736455463728,500.0,1.3333333333333333
1517,4471,1,15000000,3,3,2000.0,10.0,0.7346189164370982,666.6666666666666,1.0
1518,4474,38,30000000,4,3,2600.0,10.0,0.9550045913682276,650.0,1.3333333333333333
1519,4475,29,42500000,4,3,2300.0,17.0,0.4969480905309782,575.0,1.3333333333333333
1520,4476,21,20000000,5,3,2500.0,10.0,0.9182736455463728,500.0,1.6666666666666667
1521,4479,35,15000000,3,2,1850.0,7.5,0.9060299969390878,616.6666666666666,1.5
1522,4480,26,5000000,2,1,1200.0,4.8,0.9182736455463728,600.0,2.0
1523,4489,0,11000000,2,1,300.0,12.5,0.0881542699724518,150.0,2.0
1524,4493,35,15000000,3,3,1640.0,10.5,0.5737023918842099,546.6666666666666,1.0
1525,4494,30,35000000,4,3,3500.0,13.4,0.9593903759439716,875.0,1.3333333333333333
1526,4495,35,12000000,4,2,2400.0,10.0,0.8815426997245179,600.0,2.0
1527,4498,29,15500000,5,2,2000.0,13.2,0.5565294821493169,400.0,2.5
1528,4499,1,16200000,3,3,1896.0,9.8,0.7106313599820093,632.0,1.0
1529,4503,22,12000000,3,2,1250.0,8.3,0.5531768949074534,416.66666666666674,1.5
1530,4512,35,14700000,3,3,2013.0,8.7,0.8498780912574017,671.0,1.0
1531,4514,1,26000000,4,3,2500.0,18.2,0.5045459590914136,625.0,1.3333333333333333
1532,4520,22,11500000,3,2,1950.0,8.35,0.8577885551211626,650.0,1.5
1533,4523,24,7000000,3,1,1000.0,6.0,0.6121824303642486,333.3333333333333,3.0
1534,4525,28,14800000,3,2,1300.0,7.5,0.6366697275788185,433.33333333333326,1.5
1535,4527,25,10000000,3,1,1500.0,8.5,0.6481931615621455,500.0,3.0
1536,4531,21,9000000,2,1,1000.0,12.0,0.3060912151821243,500.0,2.0
1537,4533,32,30000000,4,2,2700.0,14.0,0.7083825265643447,675.0,2.0
1538,4535,20,1500000,1,1,1000.0,10.8,0.34010135020236026,1000.0,1.0
1539,4538,26,21000000,4,2,1800.0,8.0,0.8264462809917356,450.0,2.0
1540,4549,21,8500000,3,2,1550.0,21.0,0.2711093620184529,516.6666666666666,1.5
1541,4553,27,28000000,3,2,2100.0,8.0,0.9641873278236914,700.0,1.5
1542,4556,20,6800000,3,1,1600.0,12.0,0.4897459442913988,533.3333333333334,3.0
1543,4560,35,10500000,3,1,1700.0,9.1,0.6861825043643226,566.6666666666666,3.0
1544,4562,25,14700000,3,3,2101.0,8.6,0.8973455485083393,700.3333333333335,1.0
1545,4563,25,9500000,3,1,1250.0,12.0,0.3826140189776553,416.66666666666674,3.0
1546,4565,20,8700000,3,2,1600.0,15.0,0.39179675543311904,533.3333333333334,1.5
1547,4568,32,35000000,4,3,2000.0,23.0,0.3193995288856949,500.0,1.3333333333333333
1548,4569,35,15000000,3,3,1650.0,10.0,0.6060606060606061,550.0,1.0
1549,4575,29,11500000,3,2,2000.0,11.0,0.6678353785791802,666.6666666666666,1.5
1550,4576,37,30000000,3,1,2856.0,10.5,0.9990817263544536,952.0,3.0
1551,4578,21,9000000,3,2,1300.0,10.0,0.4775022956841138,433.33333333333326,1.5
1552,4579,22,18500000,4,3,2158.0,12.0,0.6605448423630241,539.5,1.3333333333333333
1553,4582,22,2700000,2,1,500.0,4.0,0.4591368227731864,250.0,2.0
1554,4583,35,14500000,3,3,2100.0,8.6,0.8969184444871549,700.0,1.0
1555,4585,4,25000000,5,3,4000.0,15.5,0.9478953760478688,800.0,1.6666666666666667
1556,4586,6,37500000,4,3,1115.0,4.1,0.9989025510089812,278.75,1.3333333333333333
1557,4587,28,12500000,3,2,1500.0,6.0,0.9182736455463728,500.0,1.5
1558,4591,1,28000000,7,3,3650.0,20.0,0.6703397612488521,521.4285714285714,2.333333333333333
1559,4597,35,13500000,3,3,1800.0,10.0,0.6611570247933884,600.0,1.0
1560,4601,4,30000000,3,1,1750.0,10.5,0.6121824303642486,583.3333333333334,3.0
1561,4605,1,13000000,3,3,1600.0,7.13,0.8242568487372771,533.3333333333334,1.0
1562,4606,27,15500000,4,2,1850.0,7.2,0.9437812468115496,462.5,2.0
1563,4608,1,5460000,2,1,760.0,6.0,0.4652586470768289,380.0,2.0
1564,4613,32,32000000,3,2,2500.0,9.7,0.9466738613880132,833.3333333333335,1.5
1565,4615,28,20000000,3,3,2400.0,10.0,0.8815426997245179,800.0,1.0
1566,4616,0,9000000,2,2,1200.0,9.8,0.4497666835329173,600.0,1.0
1567,4617,4,14000000,2,2,1250.0,8.1,0.5668355836706005,625.0,1.0
1568,4619,29,15500000,4,3,2200.0,9.5,0.8506113769271665,550.0,1.3333333333333333
1569,4621,27,12000000,3,1,1280.0,9.5,0.4949011647576241,426.66666666666674,3.0
1570,4622,3,22000000,5,4,1400.0,6.0,0.8570554025099479,280.0,1.25
1571,4623,38,17500000,3,2,1700.0,10.8,0.5781722953440125,566.6666666666666,1.5
1572,4626,35,11350000,3,2,1200.0,7.0,0.6296733569460843,400.0,1.5
1573,4628,25,8500000,3,2,1350.0,9.5,0.5219660722053067,450.0,1.5
1574,4629,32,16000000,3,1,1400.0,12.0,0.428527701254974,466.66666666666674,3.0
1575,4630,35,13700000,3,3,1500.0,10.0,0.5509641873278237,500.0,1.0
1576,4633,26,17500000,3,2,1750.0,10.7,0.6007397681144495,583.3333333333334,1.5
1577,4638,29,9000000,3,1,1250.0,5.6,0.8198871835235472,416.66666666666674,3.0
1578,4642,32,15000000,3,2,1800.0,7.9,0.8369076263207448,600.0,1.5
1579,4645,32,20000000,2,2,1500.0,7.0,0.7870916961826052,750.0,1.0
1580,4646,18,33000000,6,5,1500.0,7.25,0.7599506032107912,250.0,1.2
1581,4647,25,19500000,3,3,2800.0,11.0,0.9349695300108524,933.3333333333335,1.0
1582,4649,35,8000000,3,2,1500.0,7.0,0.7870916961826052,500.0,1.5
1583,4652,22,9800000,3,3,1356.0,7.0,0.7115308933490752,452.0,1.0
1584,4661,36,14500000,5,2,2700.0,10.0,0.9917355371900828,540.0,2.5
1585,4662,35,11000000,3,2,1300.0,8.5,0.5617674066871928,433.33333333333326,1.5
1586,4665,25,14500000,3,3,2010.0,8.6,0.8584790825805625,670.0,1.0
1587,4670,35,13500000,4,3,1500.0,10.0,0.5509641873278237,375.0,1.3333333333333333
1588,4672,35,15600000,3,2,1383.0,6.25,0.8127823691460055,461.0,1.5
1589,4675,22,9800000,3,3,1258.0,7.0,0.6601075691984784,419.33333333333326,1.0
1590,4679,24,9800000,3,1,1000.0,10.0,0.3673094582185491,333.3333333333333,3.0
1591,4684,35,13800000,3,3,1998.0,10.0,0.7338842975206611,666.0,1.0
1592,4688,35,30000000,5,4,4012.0,16.0,0.9210284664830122,802.4,1.25
1593,4700,25,14500000,4,3,1880.0,8.0,0.8631772268135904,470.0,1.3333333333333333
1594,4707,35,6000000,3,1,1200.0,10.0,0.44077134986225897,400.0,3.0
1595,4708,29,3500000,2,1,700.0,4.0,0.6427915518824611,350.0,2.0
1596,4711,3,27500000,3,1,1500.0,12.0,0.4591368227731864,500.0,3.0
1597,4713,22,13800000,3,2,1400.0,10.0,0.5142332415059687,466.66666666666674,1.5
1598,4715,23,12500000,2,1,750.0,4.4,0.6260956674179814,375.0,2.0
1599,4718,25,24000000,4,3,2400.0,14.0,0.6296733569460843,600.0,1.3333333333333333
1600,4719,35,6500000,1,1,1000.0,5.0,0.7346189164370982,1000.0,1.0
1601,4720,28,9800000,2,2,850.0,7.0,0.4460186278368097,425.0,1.0
1602,4721,21,12000000,3,3,1500.0,10.0,0.5509641873278237,500.0,1.0
1603,4723,1,14800000,2,2,2500.0,15.0,0.6121824303642485,1250.0,1.0
1604,4724,35,29500000,5,4,4210.0,16.0,0.9664830119375574,842.0,1.25
1605,4729,20,11000000,3,1,2000.0,15.0,0.4897459442913989,666.6666666666666,3.0
1606,4736,28,25000000,3,2,1700.0,10.0,0.6244260789715336,566.6666666666666,1.5
1607,4744,35,13500000,3,3,1750.0,10.0,0.6427915518824611,583.3333333333334,1.0
1608,4745,25,7600000,2,1,1100.0,4.5,0.8978675645342312,550.0,2.0
1609,4747,20,13000000,3,2,2000.0,10.0,0.7346189164370982,666.6666666666666,1.5
1610,4754,28,12500000,3,2,1350.0,6.0,0.8264462809917356,450.0,1.5
1611,4755,38,6200000,2,1,1350.0,6.5,0.7628734901462175,675.0,2.0
1612,4763,1,16000000,3,2,2800.0,15.0,0.6856443220079583,933.3333333333335,1.5
1613,4764,34,15000000,3,2,2057.0,14.3,0.5283605283605283,685.6666666666666,1.5
1614,4768,29,26000000,3,2,2500.0,15.5,0.5924346100299179,833.3333333333335,1.5
