,0,1,2,3,4,5,6,7,8,9
50,Upper house for Rent Boralesgamuwa,15 Jun 10:28 am,"Boralesgamuwa, Colombo","35,000",බොරලැස්ගමුව වේරහැර සම්පුර්ණයෙන්ම ටයිල් කල කාමර 3ක් සහිත උඩුමහල් නිවසක් කුලියට දීමට ඇත ජාල විදුලි වෙන වෙනම ඇත වහන නැවැත්වීමට පහසුකම් ඇත120 ප්‍රදාන බස් පාරට 150m,"297/2 janatha mawatha , werahar,boralasgamuwa",3,1,"1,500.0 sqft",17.0 perches
51,Separate House for Rent - Boralesgamuwa,12 Jul 10:05 am,"Boralesgamuwa, Colombo","65,000",⛔ Please note that this ad is posted by an agent ( broker ) and half-month rent will be charged as service charges:,Boralesgamuwa,3,2,"1,500.0 sqft",20.0 perches
52,House For Rent In Boralesgamuwa Embillawatta,10 Jul  9:45 pm,"Boralesgamuwa, Colombo","40,000",Two large bedrooms including double beds Large kitchen area Hot waterOne bedroom with A/C and bathroomServent toiletSeperate water & electricityFully tilled floorGarden with parking spaceDecent neighborhood and safe environmentPlease contact me on,Embillawatta Road Boralesgamuwa,2,2,"1,300.0 sqft",60.0 perches
53,Up Stair House for Rent in - Boralasgamuwa,12 Jun  1:42 pm,"Boralesgamuwa, Colombo","50,000",Newly built up stair house for rent.Spacious living room & large balconies. Calm friendly environment.,"Ambillawaththa Road , Boralasgamuwa",2,2,"1,800.0 sqft",10.0 perches
54,For Rent house Boralasgamuwa., 9 Jun 11:41 am,"Boralesgamuwa, Colombo","100,000","Boralasgamuwa Prime Villa A House With 3 Bed Rooms, Full A/C For Rent 100000/-","Prime Villa, Boralasgamuwa.",3,3,"1,600.0 sqft",8.0 perches
55,House For Rent In Boralesgamuwa, 9 Jun 10:01 am,"Boralesgamuwa, Colombo","140,000",HOUSE FOR RENT ,Werahera,5,3,"3,200.0 sqft",10.0 perches
56,Upper House for Rent Boralesgamuwa, 2 Jul  7:07 pm,"Boralesgamuwa, Colombo","40,000",දෙමහල් නිවසක උඩුමහල මස 6 අතිකාරම් මුදලක් අවශ්‍ය වහන නැවැත්වීමේ පහසුකම් ඇත ජාල විදුලි වෙන වෙනම ඇත,"No 581, Lake Road  ,Boralasgamuwa",3,1,"1,800.0 sqft",20.0 perches
57,Ground floor of an upstair house for rent - Boralesgamuwa,17 Jul  4:37 pm,"Boralesgamuwa, Colombo","55,000","3 bed rooms, 2 bathrooms, pantry and spacious living.200 metres to Boralesgamuwa junctionOnly 100 metres to Commercial bank and walking distance to leading supermarkets.","School Lane, Boralesgawa",3,2,"1,500.0 sqft",11.0 perches
58,House For Rent Boralesgamuwa,15 Jun 10:45 am,"Boralesgamuwa, Colombo","40,000","120 බස් මාර්ගයට නුදුරු , ගාලු පාරට , මහරගම, පිලියන්දල නගර සදහා ඉක්මනින් ලගා විය හැක....කාගිල්ස්, කීල්ස් පුඩ් සිටි ,සිංගර් මෙගා ආසන්නයේ.......වාහන නවතා තැබීමේ ඉඩ පහසුකම් ඇත.මාස 02 අත්තිකාරම් බලාපොරොත්තු  වේ.සමන් ගුණසේකර - ","207/3, Gangarama Road, Werahera, Boralesgamuwa",2,1,"1,500.0 sqft",20.0 perches
59,First Floor House for Rent - Ratthanapitiya,12 Jul 10:06 am,"Boralesgamuwa, Colombo","30,000",⛔ Please note that this ad is posted by an agent ( broker ) and half-month rent will be charged as service charges:,Raththanapitiya,3,2,"1,000.0 sqft",10.0 perches
60,House for Rent in Boralasgamuwa, 7 Jul  2:47 pm,"Boralesgamuwa, Colombo","30,000","House for rent @Boralasgamuwa.(Pirivena handiya). Separate up stare house (only 1st floor of two storied house).Separate Electricity & Water meter  Complete house with 3 rooms and one parking slot. House situated very close to 119 –Dehiwala-Maharagama bus root (second block from main rood) Rent 30,000 /= per month. More details","Pirivenahandiya, Boralasgamuwa",3,1,"2,000.0 sqft",8.0 perches
61,Bellanthota Single House for Rent, 7 Jun  2:53 pm,"Boralesgamuwa, Colombo","40,000",Pls note this add is posted by agent  ( broker) and half month rent will be charged  as a service chargers .                                                                               Separate  water and electricity .                                      Maura  mawatha .bellathota .                                           Contact miss tharanga,2,2,"2,600.0 sqft",10.0 perches,
62,House For Rent in Neelammahara, 5 Jul  9:19 am,"Boralesgamuwa, Colombo","38,000","Very quiet residential areaA/c, Fans, Modern lampshades, double curtains & overhead water tank  Master bedroom with Air conditionTiled Living Area / Kitchen / Dining Area/ M bedroom and bathroom.Kitchen with PantryServant bathroomSmall Garden with a fishpond Parking available for 02 vehicles5 Mins drive to Maharagama/ Boralesgamuwa & Piliyandala towns. Very close to HNB, NTB, NSB, Seylan & Commercial bank, Cargills, Keells, Arpico Super market, as well as to the newly built walking tracks, Jayawardanapura Hospital, Apeksha Hospital. 5 Mins drive to leading international school (Royal Institute, Vidura College, Hiland College)Three out of one rooms need to be closed/locked with some furniture",Close to Neelammahara Temple,3,2,"1,000.0 sqft",8.0 perches
63,Separate House for Rent Boralasgamuwa, 5 Jul 10:23 am,"Boralesgamuwa, Colombo","27,000",06 month advance  half month broker fee neded 150 meter to 119 bus root,dewalamulla boralasgamuwa,3,1,650.0 sqft,20.0 perches
64,Boralasgamuwa single house for rent, 6 Jun  2:10 pm,"Boralesgamuwa, Colombo","30,000",Pls note this add is posted  by agent ( broker) and half month rent will be charged  as a service chargers .                                                                                10 mins walking distense  to boralasgamuwa  junction.                                                                               Contact  miss tharanga .,3,1,"2,600.0 sqft",10.0 perches,
65,Upstairs House for Rent in Boralesgamuwa, 6 Jun  2:01 pm,"Boralesgamuwa, Colombo","45,000",Upstairs House for rent in Boralesgamuwa,Boralesgamuwa,3,1,"1,500.0 sqft",10.0 perches
66,House For Rent - Boralesgamuwa,18 Jul  2:22 pm,"Boralesgamuwa, Colombo","45,000","Boralesgamuwa, Abeyratne Mawatha3 Floors Apartment For RentEach Floor Consist of 2 Units","Abeyrathne Mawatha, Boralesgamuwa",2,1,"1,000.0 sqft",12.5 perches
67,Rent for House Borelasgamuwa, 4 Jun 10:06 pm,"Boralesgamuwa, Colombo","60,000",Newly Built two Storied House for Sale in Boralesgamuwa House is Loceted ina Peaceful and well secured convenient locatior *30m to Manaragama Borlesgamuwa Road Ground Flor : Living room 2 Bed Room                       1 Bath Room and A Kitchen 1st flor : Living room 2 Bed Room,123/5Lakeroad Borelasgamuwa,5,3,"3,000.0 sqft",12.0 perches
