,0,1,2,3,4,5,6,7
43,1 Acre Bare Land for Long Term Lease in Kottawa,12 Jul 10:00 pm,"Kottawa, Colombo","3,600,000",• Our Reference No LC 708( Please quote this reference number when inquiring),"Piliyandala Road, Kottawa",Commercial,1.0 Acres
44,Land for Rent/Lease in Kohuwela, 3 Jul 12:25 pm,"Kohuwala, Colombo","1,500,000","*15 perch commercial property available for long term lease.*Currently occupied by a car sale.*Walking distance to Cargills and Keells supermarkets.*Water/Electricity available.*Easily accessible from Colombo-Piliyandala main road.*Suitable for car sale, stores, car wash etc.",Commercial,15.0 Perches,
45,Land for Rent in Pannipitiya,28 Jun  3:03 pm,"Kottawa, Colombo","540,000",9 perch land for rent near both high level road and Old road(Borella Road) at pannipitiya (infront of pannipitiya dharmapala maha vidyalaya).Ideal for commercial business which needs space.Advance for 12 Months.45000/= Per monthPrice slightly Negotiable after Inspection.,Commercial,9.0 Perches,
46,Commercial Land for rent in Kotugoda.,27 Jun 11:43 am,"Ja-Ela, Gampaha","120,000","◆ Commercial land for rent in Minuwangoda Road, Kotugoda.◆ Face in Minuwangoda Road. ◆ 129 Perches of land. ◆ This land suitable for stores, Wear house, Companies and businesses purpose. ◆ Monthly Rental Rs 120000/=◆ Six Months advance payment. ◆ Negotiate. ◆ Inspection strictly by appointment.","Minuwangoda Road, Kotugoda.","Commercial, Other",129.0 Perches
47,Land for Long Term Rent in - Eheliyagoda,26 Jun  3:13 pm,"Eheliyagoda, Ratnapura","1,080,000","ප්‍රදාන පාරට මීටර් 200 ක් නුදුරින් digogedara සහ තිප්පල හේන යන ස්තාන දෙකක පිහිටි ඉඩම් දෙකක්, ","Manjula, Digogedara, Eheliyagoda","Agricultural, Other",148.0 Perches
48,Land For Rent In Thalwathugoda,20 Jul 11:45 am,"Kottawa, Colombo","1,200,000",තලවතුගොඩ හොකන්දර ප්‍රධාන පාරට මුහුනලා ඇති ඉඩම බදු දිමට ඇත.ව්‍යාපාරික ස්ථානයකට වඩාත් සුදුසුය.,"Agricultural, Commercial, Other",11.0 Perches,
49,200 Perches Land For Rent / Lease Negombo Road,26 Jun 11:00 am,"Wattala, Gampaha","60,000","Land With Building For Lease Or Rent Term : Short Term Or Long TermLocation Hendala Road Facing 50 Meters to Negombo Road Land Size 200 Perches Land We Can Divide For Your Requirements 50 Perches / 100 Perches 02 Gate Access Cement Floor & Good Maintenance Hendala Road Facing - Wattala 100 Meters to Negombo Road150 Road Frontage Land Good Maintenance And Cement Floor40 Feet Containers Access200 Perches Land with 2 Story Office Space, 2 Story Labor Quarters And Vehicle Garage 3 Phase Electricity High Security AreaSuitable For Containers Yard, Vehicle Yard, Ware House, Super Market, Largest Stores, Garments And Any kind of Purpose Part Of Land Also will Given Monthly Rental 200 Perches 1.2 Million Negotiable100 Perches 0.6 Million Negotiable",Negombo Road - Hendala Road Wattala,"Agricultural, Commercial, Residential, Other",200.0 Perches
50,Horana - Bare Land for Rent,26 Jun  9:23 am,"Bandaragama, Kalutara","600,000","Bare Land for Rent, Suitable for A Plant Nursery, Non-Heavy Duty Workshop, Storage Etc... 30 Minutes Drive to Southern Expressway Galenigama Exit. Access from Both Horana-Kaluthara and Panadura-Anguruwatota Main Roads.","Dombagoda, Horana","Commercial, Residential",60.0 Perches
51,Land for Lease in Kaduwela,30 Jun  9:42 am,"Kaduwela, Colombo","1,800,000",Land for Lease in Kaduwela======================,Opposite to Kothalawala Highway exit,"Commercial, Other",20.0 Perches
52,Land for Rent in Colombo 07 20P,30 Jun 10:26 pm,"Colombo 7, Colombo","1,200,000",Never to be missed.Land for rent in Colombo 07.,Off Sir Marcus Silva Colombo 07,"Commercial, Residential",20.0 Perches
