,0,1,2,3,4,5,6,7,8,9
45,Almost New House for Sale - Moratuwa, 1 Jul  8:39 am,"Moratuwa, Colombo","30,000,000",Almost new in a good residential area. For immediate sale.,"148, Pansala Road, Katubedda, Moratuwa",4,3,"4,200.0 sqft",10.0 perches
46,3 BR Upstair House for Sale in Moratuwa, 1 Jul  8:20 am,"Moratuwa, Colombo","12,000,000","- 3 BR, 2 bathrooms fully tiled, 1,600+ sq. ft house in Moratuwa Lakshapathiya Road.- Residential area. - Land 8 perches. - price Rs. 12mn.","Lakshapathiya Road, Moratuwa",3,2,"1,600.0 sqft",8.0 perches
47,House Sale Moratuwa,16 Jul  6:32 pm,"Moratuwa, Colombo","3,200,000",Near  moratuwa  town,"Uswatte,1st lane,moratuwa",3,1,"4,000.0 sqft",4.2 perches
48,House for Sale in Moratuwa,27 Jun  7:33 pm,"Moratuwa, Colombo","29,000,000",Two Stories House for sale in MoratuwaFacing Rahula  Mawatha Commercial & Residential  Area Land size 6 perchesBedrooms 04 ( AC )Bathrooms 04 ( With hot water )02 Pantries & Kitchen02 Roller Gates Fully Security CCTV Systemcan be used as two housePrice Rs 29 millioncontact for more details,Rahula Road - Katubedda - Moratuwa,4,4,"2,500.0 sqft",6.0 perches
49,House for Sale - Moratuwa,26 Jun  2:33 pm,"Moratuwa, Colombo","15,000,000","2 storied house for sale in Willorawatta, Moratuwa5 bedrooms 2 bathrooms + 1 bathroom outside 2 living rooms 2 dining rooms2 kitchen, garageNo brokersFor quick saleCall for more details",5,2,"2,000.0 sqft",8.26 perches,
50,House For Sale in Moratuwa Katubedda,26 Jun  8:58 am,"Moratuwa, Colombo","4,800,000","2 bed rooms, one bathroom, living room, kitchen, balcony, upstairs home 500m to galle roda.Our house Made of red brick.","32/35A polkotuwa place rawathawatta,moratuwa",2,1,680.6 sqft,2.88 perches
51,Modern House for Sale in Moratuwa,30 Jun  9:42 am,"Moratuwa, Colombo","20,000,000",Modern House for Sale in Moratuwa============================,"Sri Rahula Mawatha, Moratuwa - Katubedda",6,4,"4,000.0 sqft",11.0 perches
52,House for Sale in Moratuwa,26 Jun  8:29 am,"Moratuwa, Colombo","12,500,000","Single story house Three bedroomsTwo bathrooms ( fully tiled ) Dining area with pantry , back kitchenLiving room fully tiled ( courtyard area ) Parapet wall  around the land Garden area with vehicle parking Direct electricity / water supply ",Koralawella moratuwa,3,2,"1,260.0 sqft",13.18 perches
53,Part Completed House for Sale - Moratuwa,24 Jun 11:03 am,"Moratuwa, Colombo","8,600,000","The house is built on a Land consist of 7.5 perches , situated in high residential area -, Moratuwa. ( Off Mendis Lane > 2nd Lane). Appx distance to the land is 500m from Galle Road to the land side, & 6 mins walking distance to Galle road. multiple roads accessibility to the land.Newly Part constructed ( 5 yrs) of a room & a bathroom , built based on newly planned house. the new construction is is air conditioned The property also consists of an old house, which is having 3 rooms & a basic toilet, & ceiling is newly done.property is having electricity and pipe borne water. (Both sections can be rented out separately if require)Bimsaviya certificate is available with 1st class title.the land is a square land and boundaries are well secured with parapet walls & Gates. Land is situated bit elevated & flat.convenient good road accessibility to the land,very silent and peaceful area with decent lower middle class neighborhood. Highest offer considered. Call for details",2,1,800.0 sqft,7.5 perches,
54,Two Story House for Sale - Moratuwa,22 Jun  4:43 pm,"Moratuwa, Colombo","16,500,000",Two Story House size 2045 SqFt In Katubedda Area For 16.5 Mn (Lkr).,"No 27A, Sri Rahula Mw, KAtubedda,Moratuwa.",2,1,"2,045.0 sqft",7.5 perches
55,House For Sale In Moratuwa,27 Jun  9:48 am,"Moratuwa, Colombo","8,000,000",More Details Reference No : H  - 351,"Sri Saddarmodaya Mawatha, Koralawalla, Moratuwa",3,1,"1,500.0 sqft",10.0 perches
56,Architectural Designed 4BR Beautiful Luxury House for Sale in Moratuwa,18 Jul  8:24 pm,"Moratuwa, Colombo","52,000,000","Architectural designed four bedroom beautiful luxury house built on 20 perch land for sale in St Peter’s Road, Moratuwa. Fully furnished house with all amenities and conveniently located in a secure and peaceful neighborhood with 30 feet wide road. Walking distance to Moratuwa town, new Galle road, supermarkets, restaurants etc. Three bathrooms, air conditioned master bedroom with attached bathroom and walking closet, living area, dining room, pantr y, kitchen, TV lounge, spacious garden, double garage automatic roller door, servants room and toilet and spacious roof top terrace. Facilities include telephone, hot water, Wifi, cable TV etc. Fully furnished with imported furniture and electrical appliances. Please contact for further details and viewing. You may please click on the below link for more photos.https://photos.app.goo.gl/EA2kdAHAJpjqjNYS9",4,3,"4,500.0 sqft",20.0 perches,
57,Luxury House for Sale in Moratuwa,17 Jul  8:23 am,"Moratuwa, Colombo","70,000,000",Attached pictures for more details,"65/15,river side garden ,koralawella,moratuwa.",3,2,"2,500.0 sqft",36.0 perches
58,Luxury House for Sale - Moratuwa,14 Jul  7:35 am,"Moratuwa, Colombo","25,000,000","ground floor - 1 bed, 1 bath, 1 kitchen, dining area, living room.1st floor - 3 bed, 2 bath, living room*Master bedroom has A/C and attached bathroom**each room has separate balcony2nd floor - Balcony, GardenGarden with Pond and kennel. Boundary wall already built.Car park available with roller gates.Please contact for more info. URGENT SALE.","28/5, Sudharmarama road, katubedda, moratuwa",4,3,"3,500.0 sqft",17.0 perches
59,New House for Sale - Moratuwa,29 Jun 10:24 pm,"Moratuwa, Colombo","13,500,000","New house for saleFully tile for houseFinishing roofWall around the garden and gateNear moratuwa camups, German tec and KUD university House giving for highest-DemandCan park 3 vehicle easy","Rahula road, katubedda, Moratuwa",3,1,"1,500.0 sqft",11.0 perches
60,31 Perches Land with 2 Story House for Sale in Moratuwa.,25 Jun  9:51 am,"Moratuwa, Colombo","46,500,000","31 Perches Land with 2 Story Solidly Built House for Sale in De Mel Mawatha, Kurusa Junction, Moratuwa. About 500 meters to Galle Road, Moratuwa Town.","De Mel Mawatha, Kurusa Junction",7,5,"4,000.0 sqft",31.0 perches
61,House for Sale in Moratuwa,20 Jun  7:58 pm,"Moratuwa, Colombo","25,000,000","Near to Rawathawaththa, walkable distance to Galle road! 03 Floors are there, ground floor can be given to rent for business purposes,","25/ A, Rawathawaththa 02nd lane, Rawathawaththa, Moratuwa.",4,2,"5,200.0 sqft",9.0 perches
62,House for Sale Moratuwa,19 Jun 10:39 am,"Moratuwa, Colombo","12,000,000","මොරටුව ලක්ෂපතිය පාරේ වැදගත් පරිසරයක පිහිටි පර්චස් 8 ක කාමර 3 ක නිවසක් විකිනීමට. වටේට තාප්පය. සම්පුර්ණ ටයිල්, සාලය, කෑම කාමරය , pantry, සේවක නානකාමරය.","Laxapathiya, Moratuwa",3,2,"2,000.0 sqft",8.0 perches
63,House for Sale - Moratuwa,18 Jun  5:02 pm,"Moratuwa, Colombo","30,000,000",04 Bed Rooms03 BathroomsLiving areaTV room Kitchen Garage,"lakshapathiya , katubedda ,moratuwa",4,3,"2,082.0 sqft",7.57 perches
64,House for Sale Newly Built with All Furnitures Moratuwa,18 Jun  9:46 pm,"Moratuwa, Colombo","21,500,000",Luxury modern House  with furnitures and sola system can generate 550 units for Sale 6.5p koralawella 1 km to moratuwa junction.Ground floor:-1Bedroom1 bathroomLiving/Dinning/ PantryLandscaping2 Vehicles Parking 20ft Road.First floor :-3Bedrooms 2bathrooms.with attach and hot waterMaster Bedroom with AC and Hotwater Balcony for all roomsLiving roomRoof top with bar area.Clear Deeds Bank Load Available,4,3,"3,500.0 sqft",6.5 perches,
65,House | Moratuwa For Sale,14 Jun  8:12 pm,"Moratuwa, Colombo","24,000,000",Address- River Side Garden. Koralawella. Moratuwa.# Newly built modern house with all amenities.Highly residential area with  good neighborhood. Convenient location. 2 Separate units(Ground and upper floor). Individual water and electricity meters. Ground Floor: 3 Bed Rooms                     2 Bath Rooms                     Living and Dinning                     Pantry and Kitchen                     Indoor Garden                     Servant's Toilet                     Car Porch with Roller Gates                     Garden area (Front and back),River Side Garden. Koralawella. Moratuwa.,5,4,"4,500.0 sqft",8.0 perches
